"Date","P/E"
"02-Jan-2012","       12.36"
"03-Jan-2012","       12.89"
"04-Jan-2012","       13.00"
"05-Jan-2012","       13.07"
"06-Jan-2012","       13.12"
"07-Jan-2012","       13.07"
"09-Jan-2012","       13.11"
"10-Jan-2012","       13.51"
"11-Jan-2012","       13.67"
"12-Jan-2012","       13.81"
"13-Jan-2012","       13.85"
"16-Jan-2012","       13.80"
"17-Jan-2012","       13.98"
"18-Jan-2012","       13.93"
"19-Jan-2012","       14.20"
"20-Jan-2012","       14.69"
"23-Jan-2012","       14.69"
"24-Jan-2012","       14.89"
"25-Jan-2012","       14.93"
"27-Jan-2012","       14.86"
"30-Jan-2012","       14.44"
"31-Jan-2012","       15.02"
"01-Feb-2012","       15.07"
"02-Feb-2012","       15.02"
"03-Feb-2012","       15.23"
"06-Feb-2012","       15.43"
"07-Feb-2012","       15.52"
"08-Feb-2012","       15.51"
"09-Feb-2012","       15.79"
"10-Feb-2012","       15.69"
"13-Feb-2012","       15.75"
"14-Feb-2012","       15.75"
"15-Feb-2012","       16.31"
"16-Feb-2012","       16.30"
"17-Feb-2012","       16.53"
"21-Feb-2012","       16.67"
"22-Feb-2012","       16.04"
"23-Feb-2012","       15.99"
"24-Feb-2012","       15.68"
"27-Feb-2012","       15.08"
"28-Feb-2012","       15.64"
"29-Feb-2012","       15.54"
"01-Mar-2012","       15.35"
"02-Mar-2012","       15.57"
"03-Mar-2012","       15.59"
"05-Mar-2012","       15.19"
"06-Mar-2012","       15.01"
"07-Mar-2012","       15.12"
"09-Mar-2012","       15.68"
"12-Mar-2012","       15.86"
"13-Mar-2012","       15.95"
"14-Mar-2012","       16.26"
"15-Mar-2012","       15.82"
"16-Mar-2012","       15.51"
"19-Mar-2012","       15.21"
"20-Mar-2012","       15.35"
"21-Mar-2012","       15.71"
"22-Mar-2012","       15.19"
"23-Mar-2012","       15.37"
"26-Mar-2012","       14.99"
"27-Mar-2012","       15.15"
"28-Mar-2012","       14.87"
"29-Mar-2012","       14.82"
"30-Mar-2012","       15.25"
"02-Apr-2012","       15.38"
"03-Apr-2012","       15.57"
"04-Apr-2012","       15.44"
"09-Apr-2012","       15.13"
"10-Apr-2012","       15.22"
"11-Apr-2012","       15.25"
"12-Apr-2012","       15.53"
"13-Apr-2012","       15.39"
"16-Apr-2012","       15.69"
"17-Apr-2012","       15.82"
"18-Apr-2012","       15.81"
"19-Apr-2012","       15.72"
"20-Apr-2012","       15.53"
"23-Apr-2012","       15.21"
"24-Apr-2012","       15.11"
"25-Apr-2012","       15.03"
"26-Apr-2012","       14.98"
