"Date","P/E"
"04-Jan-2010","       14.27"
"05-Jan-2010","       14.52"
"06-Jan-2010","       14.57"
"07-Jan-2010","       14.52"
"08-Jan-2010","       14.48"
"11-Jan-2010","       14.50"
"12-Jan-2010","       14.20"
"13-Jan-2010","       14.11"
"14-Jan-2010","       14.08"
"15-Jan-2010","       14.08"
"18-Jan-2010","       14.37"
"19-Jan-2010","       14.44"
"20-Jan-2010","       14.25"
"21-Jan-2010","       13.93"
"22-Jan-2010","       13.70"
"25-Jan-2010","       13.62"
"27-Jan-2010","       13.05"
"28-Jan-2010","       13.19"
"29-Jan-2010","       13.58"
"01-Feb-2010","       13.58"
"02-Feb-2010","       13.30"
"03-Feb-2010","       13.55"
"04-Feb-2010","       13.30"
"05-Feb-2010","       12.92"
"06-Feb-2010","       13.00"
"08-Feb-2010","       13.10"
"09-Feb-2010","       13.18"
"10-Feb-2010","       13.02"
"11-Feb-2010","       13.17"
"15-Feb-2010","       13.06"
"16-Feb-2010","       13.19"
"17-Feb-2010","       13.43"
"18-Feb-2010","       13.47"
"19-Feb-2010","       13.33"
"22-Feb-2010","       13.34"
"23-Feb-2010","       13.37"
"24-Feb-2010","       13.36"
"25-Feb-2010","       13.41"
"26-Feb-2010","       16.33"
"02-Mar-2010","       16.70"
"03-Mar-2010","       16.92"
"04-Mar-2010","       16.87"
"05-Mar-2010","       16.92"
"08-Mar-2010","       17.13"
"09-Mar-2010","       17.12"
"10-Mar-2010","       17.08"
"11-Mar-2010","       17.21"
"12-Mar-2010","       17.18"
"15-Mar-2010","       17.02"
"16-Mar-2010","       17.05"
"17-Mar-2010","       17.21"
"18-Mar-2010","       17.33"
"19-Mar-2010","       17.36"
"22-Mar-2010","       17.21"
"23-Mar-2010","       17.27"
"25-Mar-2010","       17.45"
"26-Mar-2010","       17.71"
"29-Mar-2010","       17.83"
"30-Mar-2010","       17.74"
"31-Mar-2010","       17.72"
"01-Apr-2010","       17.81"
"05-Apr-2010","       18.17"
"06-Apr-2010","       18.22"
"07-Apr-2010","       18.13"
"08-Apr-2010","       17.84"
"09-Apr-2010","       18.10"
"12-Apr-2010","       17.94"
"13-Apr-2010","       17.77"
"15-Apr-2010","       17.51"
"16-Apr-2010","       17.53"
"19-Apr-2010","       17.43"
"20-Apr-2010","       17.70"
"21-Apr-2010","       17.91"
"22-Apr-2010","       18.03"
"23-Apr-2010","       18.39"
"26-Apr-2010","       18.44"
"27-Apr-2010","       17.76"
"28-Apr-2010","       17.54"
"29-Apr-2010","       17.84"
"30-Apr-2010","       17.89"
"03-May-2010","       17.72"
"04-May-2010","       17.45"
"05-May-2010","       17.37"
"06-May-2010","       17.37"
"07-May-2010","       16.82"
"10-May-2010","       17.54"
"11-May-2010","       17.49"
"12-May-2010","       17.66"
"13-May-2010","       17.76"
"14-May-2010","       17.68"
"17-May-2010","       17.56"
"18-May-2010","       17.50"
"19-May-2010","       16.79"
"20-May-2010","       16.92"
"21-May-2010","       16.84"
"24-May-2010","       16.75"
"25-May-2010","       16.32"
"26-May-2010","       16.64"
"27-May-2010","       17.07"
"28-May-2010","       17.17"
"31-May-2010","       17.26"
"01-Jun-2010","       16.81"
"02-Jun-2010","       16.95"
