"Date","P/E"
"01-Jan-2014","       13.18"
"02-Jan-2014","       12.95"
"03-Jan-2014","       12.94"
"06-Jan-2014","       12.79"
"07-Jan-2014","       12.78"
"08-Jan-2014","       12.80"
"09-Jan-2014","       12.70"
"10-Jan-2014","       12.51"
"13-Jan-2014","       12.79"
"14-Jan-2014","       12.68"
"15-Jan-2014","       12.88"
"16-Jan-2014","       12.85"
"17-Jan-2014","       12.64"
"20-Jan-2014","       12.52"
"21-Jan-2014","       12.71"
"22-Jan-2014","       12.75"
"23-Jan-2014","       12.74"
"24-Jan-2014","       12.50"
"27-Jan-2014","       11.99"
"28-Jan-2014","       11.96"
"29-Jan-2014","       11.88"
"30-Jan-2014","       11.55"
"31-Jan-2014","       11.65"
"03-Feb-2014","       11.63"
"04-Feb-2014","       11.73"
"05-Feb-2014","       11.78"
"06-Feb-2014","       11.10"
"07-Feb-2014","       11.16"
"10-Feb-2014","       11.15"
"11-Feb-2014","       11.19"
"12-Feb-2014","       11.30"
"13-Feb-2014","       11.07"
"14-Feb-2014","       11.14"
"17-Feb-2014","       11.33"
"18-Feb-2014","       11.60"
"19-Feb-2014","       11.64"
"20-Feb-2014","       11.44"
"21-Feb-2014","       11.74"
"24-Feb-2014","       11.88"
"25-Feb-2014","       11.86"
"26-Feb-2014","       11.94"
"28-Feb-2014","       11.97"
"03-Mar-2014","       11.85"
"04-Mar-2014","       12.16"
"05-Mar-2014","       12.35"
"06-Mar-2014","       12.54"
"07-Mar-2014","       13.22"
"10-Mar-2014","       13.47"
"11-Mar-2014","       13.40"
"12-Mar-2014","       13.38"
"13-Mar-2014","       13.51"
"14-Mar-2014","       13.41"
"18-Mar-2014","       13.48"
"19-Mar-2014","       13.56"
"20-Mar-2014","       13.37"
"21-Mar-2014","       13.45"
"22-Mar-2014","       13.43"
"24-Mar-2014","       13.80"
"25-Mar-2014","       13.85"
"26-Mar-2014","       13.93"
"27-Mar-2014","       14.02"
"28-Mar-2014","       14.33"
"31-Mar-2014","       14.31"
"01-Apr-2014","       14.14"
"02-Apr-2014","       14.28"
"03-Apr-2014","       14.11"
"04-Apr-2014","       14.10"
"07-Apr-2014","       14.05"
"09-Apr-2014","       14.53"
"10-Apr-2014","       14.55"
"11-Apr-2014","       14.42"
"15-Apr-2014","       14.14"
"16-Apr-2014","       14.12"
"17-Apr-2014","       14.37"
"21-Apr-2014","       14.53"
"22-Apr-2014","       14.56"
"23-Apr-2014","       14.72"
"25-Apr-2014","       14.62"
"28-Apr-2014","       14.67"
"29-Apr-2014","       14.46"
"30-Apr-2014","       14.40"
"02-May-2014","       14.24"
"05-May-2014","       14.26"
"06-May-2014","       14.37"
"07-May-2014","       14.33"
"08-May-2014","       14.45"
"09-May-2014","       15.24"
"12-May-2014","       15.61"
"13-May-2014","       15.67"
"14-May-2014","       15.72"
"15-May-2014","       15.75"
"16-May-2014","       16.43"
"19-May-2014","       16.84"
"20-May-2014","       16.78"
"21-May-2014","       16.61"
"22-May-2014","       16.75"
"23-May-2014","       17.01"
"26-May-2014","       16.89"
"27-May-2014","       16.79"
"28-May-2014","       16.89"
"29-May-2014","       16.73"
"30-May-2014","       16.46"
"02-Jun-2014","       17.01"
"03-Jun-2014","       17.03"
"04-Jun-2014","       17.12"
"05-Jun-2014","       17.06"
"06-Jun-2014","       17.35"
"09-Jun-2014","       17.12"
"10-Jun-2014","       16.97"
"11-Jun-2014","       16.99"
"12-Jun-2014","       17.01"
"13-Jun-2014","       16.62"
"16-Jun-2014","       16.59"
"17-Jun-2014","       16.97"
"18-Jun-2014","       16.80"
"19-Jun-2014","       16.63"
"20-Jun-2014","       16.55"
"23-Jun-2014","       16.64"
"24-Jun-2014","       16.90"
"25-Jun-2014","       16.82"
"26-Jun-2014","       16.61"
"27-Jun-2014","       16.55"
"30-Jun-2014","       16.82"
"01-Jul-2014","       16.91"
"02-Jul-2014","       17.09"
"03-Jul-2014","       17.05"
"04-Jul-2014","       17.17"
"07-Jul-2014","       16.96"
"08-Jul-2014","       16.55"
"09-Jul-2014","       16.48"
"10-Jul-2014","       16.32"
