"Date","P/E"
"01-Jan-2019","       55.08"
"02-Jan-2019","       54.64"
"03-Jan-2019","       54.21"
"04-Jan-2019","       54.68"
"07-Jan-2019","       54.90"
"08-Jan-2019","       55.31"
"09-Jan-2019","       55.74"
"10-Jan-2019","       55.35"
"11-Jan-2019","       55.20"
"14-Jan-2019","       54.79"
"15-Jan-2019","       55.09"
"16-Jan-2019","       55.26"
"17-Jan-2019","       55.35"
"18-Jan-2019","       55.21"
"21-Jan-2019","       55.36"
"22-Jan-2019","       55.25"
"23-Jan-2019","       54.79"
"24-Jan-2019","       54.82"
"25-Jan-2019","       54.52"
"28-Jan-2019","       53.67"
"29-Jan-2019","       53.51"
"30-Jan-2019","       54.02"
"31-Jan-2019","       54.97"
"01-Feb-2019","       54.55"
"04-Feb-2019","       54.75"
"05-Feb-2019","       54.92"
"06-Feb-2019","       55.18"
"07-Feb-2019","       55.15"
"08-Feb-2019","       54.97"
"11-Feb-2019","       54.83"
"12-Feb-2019","       54.40"
"13-Feb-2019","       54.14"
"14-Feb-2019","       54.31"
"15-Feb-2019","       53.96"
"18-Feb-2019","       53.68"
"19-Feb-2019","       53.74"
"20-Feb-2019","       54.28"
"21-Feb-2019","       54.48"
"22-Feb-2019","       54.11"
"25-Feb-2019","       54.69"
"26-Feb-2019","       54.28"
"27-Feb-2019","       53.97"
"28-Feb-2019","       53.95"
"01-Mar-2019","       54.46"
"05-Mar-2019","       55.49"
"06-Mar-2019","       55.63"
"07-Mar-2019","       55.91"
"08-Mar-2019","       55.91"
"11-Mar-2019","       56.32"
"12-Mar-2019","       57.28"
"13-Mar-2019","       58.17"
"14-Mar-2019","       58.25"
"15-Mar-2019","       59.17"
"18-Mar-2019","       59.60"
"19-Mar-2019","       59.95"
"20-Mar-2019","       60.08"
"22-Mar-2019","       59.57"
"25-Mar-2019","       58.97"
"26-Mar-2019","       60.18"
"27-Mar-2019","       60.45"
"28-Mar-2019","       61.26"
"29-Mar-2019","       64.82"
"01-Apr-2019","       64.61"
"02-Apr-2019","       64.67"
"03-Apr-2019","       64.11"
"04-Apr-2019","       63.71"
"05-Apr-2019","       64.09"
"08-Apr-2019","       63.58"
"09-Apr-2019","       64.15"
"10-Apr-2019","       63.49"
"11-Apr-2019","       63.46"
"12-Apr-2019","       63.78"
"15-Apr-2019","       63.51"
"16-Apr-2019","       64.41"
"18-Apr-2019","       63.76"
"22-Apr-2019","       62.63"
"23-Apr-2019","       62.19"
"24-Apr-2019","       62.99"
"25-Apr-2019","       62.36"
"26-Apr-2019","       63.32"
"30-Apr-2019","       62.79"
"02-May-2019","       61.48"
"03-May-2019","       61.99"
"06-May-2019","       61.29"
"07-May-2019","       60.61"
"08-May-2019","       60.00"
"09-May-2019","       59.78"
"10-May-2019","       60.10"
"13-May-2019","       59.31"
"14-May-2019","       59.66"
"15-May-2019","       59.22"
"16-May-2019","       59.71"
"17-May-2019","       60.95"
"20-May-2019","       63.66"
"21-May-2019","       62.72"
"22-May-2019","       63.17"
"23-May-2019","       62.93"
"24-May-2019","       64.59"
"27-May-2019","       65.49"
"28-May-2019","       65.39"
"29-May-2019","       64.76"
"30-May-2019","       65.26"
"31-May-2019","       64.93"
"03-Jun-2019","       65.51"
"04-Jun-2019","       65.37"
"06-Jun-2019","       63.86"
"07-Jun-2019","       64.29"
"10-Jun-2019","       64.22"
"11-Jun-2019","       64.70"
"12-Jun-2019","       64.08"
"13-Jun-2019","       64.10"
"14-Jun-2019","       63.36"
"17-Jun-2019","       62.65"
"18-Jun-2019","       62.81"
"19-Jun-2019","       62.83"
"20-Jun-2019","       63.70"
"21-Jun-2019","       63.38"
"24-Jun-2019","       63.33"
"25-Jun-2019","       63.84"
"26-Jun-2019","       64.49"
"27-Jun-2019","       64.71"
"28-Jun-2019","       67.29"
"01-Jul-2019","       67.87"
"02-Jul-2019","       67.68"
"03-Jul-2019","       67.89"
"04-Jul-2019","       68.09"
"05-Jul-2019","       68.09"
"08-Jul-2019","       66.21"
"09-Jul-2019","       66.13"
"10-Jul-2019","       66.03"
"11-Jul-2019","       66.45"
"12-Jul-2019","       66.20"
"15-Jul-2019","       65.28"
"16-Jul-2019","       65.54"
"17-Jul-2019","       65.90"
"18-Jul-2019","       65.24"
"19-Jul-2019","       63.83"
"22-Jul-2019","       63.87"
"23-Jul-2019","       63.53"
"24-Jul-2019","       63.14"
"25-Jul-2019","       63.34"
"26-Jul-2019","       63.96"
"29-Jul-2019","       63.89"
"30-Jul-2019","       62.79"
"31-Jul-2019","       62.98"
