"Date","P/E"
"01-Jan-2009","       10.52"
"02-Jan-2009","       10.68"
"05-Jan-2009","       11.02"
"06-Jan-2009","       11.09"
"07-Jan-2009","       10.25"
"09-Jan-2009","       10.01"
"12-Jan-2009","        9.59"
"13-Jan-2009","        9.51"
"14-Jan-2009","        9.69"
"15-Jan-2009","        9.08"
"16-Jan-2009","        9.28"
"19-Jan-2009","        9.20"
"20-Jan-2009","        8.92"
"21-Jan-2009","        8.61"
"22-Jan-2009","        8.58"
"23-Jan-2009","        7.99"
"27-Jan-2009","        8.02"
"28-Jan-2009","        8.29"
"29-Jan-2009","        8.27"
"30-Jan-2009","        8.30"
"02-Feb-2009","        7.89"
"03-Feb-2009","        7.92"
"04-Feb-2009","        7.91"
"05-Feb-2009","        7.88"
"06-Feb-2009","        8.07"
"09-Feb-2009","        8.30"
"10-Feb-2009","        8.41"
"11-Feb-2009","        8.39"
"12-Feb-2009","        8.32"
"13-Feb-2009","        8.50"
"16-Feb-2009","        8.10"
"17-Feb-2009","        7.75"
"18-Feb-2009","        7.59"
"19-Feb-2009","        7.56"
"20-Feb-2009","        7.32"
"24-Feb-2009","        7.22"
"25-Feb-2009","        7.28"
"26-Feb-2009","        7.14"
"27-Feb-2009","        7.25"
"02-Mar-2009","        6.92"
"03-Mar-2009","        6.77"
"04-Mar-2009","        6.68"
"05-Mar-2009","        6.42"
"06-Mar-2009","        6.43"
"09-Mar-2009","        6.22"
"12-Mar-2009","        6.41"
"13-Mar-2009","        6.76"
"16-Mar-2009","        6.96"
"17-Mar-2009","        6.79"
"18-Mar-2009","        6.94"
"19-Mar-2009","        7.01"
"20-Mar-2009","        6.87"
"23-Mar-2009","        7.34"
"24-Mar-2009","        7.46"
"25-Mar-2009","        7.68"
"26-Mar-2009","        7.98"
"27-Mar-2009","        8.20"
"30-Mar-2009","        7.51"
"31-Mar-2009","        7.69"
"01-Apr-2009","        7.84"
"02-Apr-2009","        8.24"
"06-Apr-2009","        8.35"
"08-Apr-2009","        8.34"
"09-Apr-2009","        8.54"
"13-Apr-2009","        8.97"
"15-Apr-2009","        9.40"
"16-Apr-2009","        9.15"
"17-Apr-2009","        9.41"
"20-Apr-2009","        9.33"
"21-Apr-2009","        8.97"
"22-Apr-2009","        8.89"
"23-Apr-2009","        9.18"
"24-Apr-2009","        9.40"
"27-Apr-2009","        9.48"
"28-Apr-2009","        9.02"
"29-Apr-2009","        9.29"
"04-May-2009","        9.97"
"05-May-2009","       10.13"
"06-May-2009","        9.86"
"07-May-2009","       10.12"
"08-May-2009","        9.81"
"11-May-2009","        9.42"
"12-May-2009","        9.84"
"13-May-2009","        9.73"
"14-May-2009","        9.68"
"15-May-2009","       10.03"
"18-May-2009","       11.92"
"19-May-2009","       12.80"
"20-May-2009","       12.59"
"21-May-2009","       12.09"
"22-May-2009","       12.27"
"25-May-2009","       12.32"
"26-May-2009","       11.94"
"27-May-2009","       12.58"
"28-May-2009","       12.80"
"29-May-2009","       12.93"
"01-Jun-2009","       12.84"
"02-Jun-2009","       12.80"
"03-Jun-2009","       12.66"
"04-Jun-2009","       12.82"
"05-Jun-2009","       12.80"
"08-Jun-2009","       12.16"
"09-Jun-2009","       12.53"
"10-Jun-2009","       12.80"
"11-Jun-2009","       12.64"
"12-Jun-2009","       12.35"
"15-Jun-2009","       12.35"
"16-Jun-2009","       12.69"
"17-Jun-2009","       12.35"
"18-Jun-2009","       12.35"
"19-Jun-2009","       12.60"
"22-Jun-2009","       12.61"
"23-Jun-2009","       12.37"
"24-Jun-2009","       12.40"
"25-Jun-2009","       12.42"
"26-Jun-2009","       12.91"
"29-Jun-2009","       13.10"
"30-Jun-2009","       12.80"
"01-Jul-2009","       13.00"
"02-Jul-2009","       12.91"
"03-Jul-2009","       13.20"
"06-Jul-2009","       12.12"
"07-Jul-2009","       12.13"
