"Date","P/E"
"01-Jan-2018","       29.31"
"02-Jan-2018","       29.33"
"03-Jan-2018","       29.31"
"04-Jan-2018","       29.48"
"05-Jan-2018","       29.64"
"08-Jan-2018","       29.73"
"09-Jan-2018","       29.76"
"10-Jan-2018","       29.66"
"11-Jan-2018","       29.71"
"12-Jan-2018","       29.69"
"15-Jan-2018","       30.14"
"16-Jan-2018","       30.03"
"17-Jan-2018","       30.40"
"18-Jan-2018","       30.68"
"19-Jan-2018","       31.07"
"22-Jan-2018","       31.22"
"23-Jan-2018","       31.14"
"24-Jan-2018","       30.93"
"25-Jan-2018","       30.91"
"29-Jan-2018","       30.97"
"30-Jan-2018","       30.71"
"31-Jan-2018","       30.84"
"01-Feb-2018","       30.66"
"02-Feb-2018","       29.79"
"05-Feb-2018","       29.40"
"06-Feb-2018","       29.07"
"07-Feb-2018","       28.91"
"08-Feb-2018","       29.20"
"09-Feb-2018","       28.67"
"12-Feb-2018","       28.94"
"14-Feb-2018","       28.54"
"15-Feb-2018","       28.63"
"16-Feb-2018","       28.92"
"19-Feb-2018","       28.80"
"20-Feb-2018","       28.58"
"21-Feb-2018","       28.66"
"22-Feb-2018","       30.37"
"23-Feb-2018","       30.80"
"26-Feb-2018","       31.27"
"27-Feb-2018","       30.90"
"28-Feb-2018","       30.56"
"01-Mar-2018","       30.31"
"05-Mar-2018","       30.21"
"06-Mar-2018","       29.76"
"07-Mar-2018","       29.38"
"08-Mar-2018","       29.79"
"09-Mar-2018","       29.57"
"12-Mar-2018","       30.02"
"13-Mar-2018","       30.11"
"14-Mar-2018","       30.25"
"15-Mar-2018","       30.18"
"16-Mar-2018","       29.81"
"19-Mar-2018","       29.56"
"20-Mar-2018","       29.47"
"21-Mar-2018","       29.58"
"22-Mar-2018","       29.44"
"23-Mar-2018","       28.86"
"26-Mar-2018","       29.56"
"27-Mar-2018","       29.79"
"28-Mar-2018","       29.59"
"02-Apr-2018","       29.88"
"03-Apr-2018","       30.11"
"04-Apr-2018","       29.64"
"05-Apr-2018","       30.41"
"06-Apr-2018","       30.55"
"09-Apr-2018","       30.82"
"10-Apr-2018","       30.99"
"11-Apr-2018","       30.83"
"12-Apr-2018","       30.95"
"13-Apr-2018","       30.96"
"16-Apr-2018","       31.10"
"17-Apr-2018","       31.12"
"18-Apr-2018","       30.83"
"19-Apr-2018","       30.86"
"20-Apr-2018","       30.64"
"23-Apr-2018","       30.76"
"24-Apr-2018","       30.86"
"25-Apr-2018","       30.58"
"26-Apr-2018","       30.83"
"27-Apr-2018","       31.30"
"30-Apr-2018","       31.47"
"02-May-2018","       31.51"
"03-May-2018","       31.56"
"04-May-2018","       31.61"
"07-May-2018","       31.86"
"08-May-2018","       32.16"
"09-May-2018","       32.24"
"10-May-2018","       32.21"
"11-May-2018","       32.55"
"14-May-2018","       32.63"
"15-May-2018","       32.63"
"16-May-2018","       32.27"
"17-May-2018","       32.14"
"18-May-2018","       31.74"
"21-May-2018","       31.59"
"22-May-2018","       31.62"
"23-May-2018","       31.51"
"24-May-2018","       31.92"
"25-May-2018","       32.23"
"28-May-2018","       34.81"
"29-May-2018","       34.34"
"30-May-2018","       34.43"
"31-May-2018","       35.17"
"01-Jun-2018","       34.83"
"04-Jun-2018","       34.26"
"05-Jun-2018","       34.25"
"06-Jun-2018","       34.41"
"07-Jun-2018","       34.60"
"08-Jun-2018","       34.52"
"11-Jun-2018","       34.52"
"12-Jun-2018","       34.72"
"13-Jun-2018","       34.76"
"14-Jun-2018","       34.66"
"15-Jun-2018","       34.47"
"18-Jun-2018","       34.46"
"19-Jun-2018","       34.27"
"20-Jun-2018","       34.65"
"21-Jun-2018","       34.57"
"22-Jun-2018","       34.93"
"25-Jun-2018","       34.72"
"26-Jun-2018","       40.99"
"27-Jun-2018","       40.71"
"28-Jun-2018","       40.56"
"29-Jun-2018","       40.77"
"02-Jul-2018","       40.56"
"03-Jul-2018","       42.13"
"04-Jul-2018","       42.50"
"05-Jul-2018","       50.52"
"06-Jul-2018","       48.94"
"09-Jul-2018","       49.41"
"10-Jul-2018","       49.68"
"11-Jul-2018","       51.65"
"12-Jul-2018","       52.05"
"13-Jul-2018","       51.88"
"16-Jul-2018","       51.38"
"17-Jul-2018","       52.02"
"18-Jul-2018","       51.77"
"19-Jul-2018","       51.60"
"20-Jul-2018","       51.76"
"23-Jul-2018","       52.02"
"24-Jul-2018","       51.95"
"25-Jul-2018","       52.06"
"26-Jul-2018","       52.78"
"27-Jul-2018","       53.22"
"30-Jul-2018","       53.62"
"31-Jul-2018","       53.47"
"01-Aug-2018","       53.15"
"02-Aug-2018","       52.69"
"03-Aug-2018","       53.34"
"06-Aug-2018","       53.73"
"07-Aug-2018","       53.69"
"08-Aug-2018","       53.95"
"09-Aug-2018","       53.90"
"10-Aug-2018","       52.31"
"13-Aug-2018","       57.18"
"14-Aug-2018","       58.72"
"16-Aug-2018","       58.31"
"17-Aug-2018","       58.95"
"20-Aug-2018","       59.25"
"21-Aug-2018","       59.22"
"23-Aug-2018","       58.73"
"24-Aug-2018","       58.33"
"27-Aug-2018","       59.23"
"28-Aug-2018","       59.24"
"29-Aug-2018","       59.15"
"30-Aug-2018","       58.89"
"31-Aug-2018","       58.81"
"03-Sep-2018","       58.30"
"04-Sep-2018","       57.48"
"05-Sep-2018","       57.37"
"06-Sep-2018","       57.56"
"07-Sep-2018","       57.59"
"10-Sep-2018","       57.00"
"11-Sep-2018","       56.18"
"12-Sep-2018","       56.20"
"14-Sep-2018","       56.92"
"17-Sep-2018","       56.20"
"18-Sep-2018","       55.41"
"19-Sep-2018","       55.07"
"21-Sep-2018","       53.64"
"24-Sep-2018","       52.33"
"25-Sep-2018","       53.08"
"26-Sep-2018","       53.18"
"27-Sep-2018","       52.48"
"28-Sep-2018","       53.65"
"01-Oct-2018","       54.18"
"03-Oct-2018","       53.54"
"04-Oct-2018","       53.01"
"05-Oct-2018","       52.21"
"08-Oct-2018","       52.58"
"09-Oct-2018","       52.39"
"10-Oct-2018","       54.08"
"11-Oct-2018","       52.93"
"12-Oct-2018","       54.24"
"15-Oct-2018","       54.22"
"16-Oct-2018","       54.65"
"17-Oct-2018","       53.80"
"19-Oct-2018","       53.58"
"22-Oct-2018","       53.56"
"23-Oct-2018","       53.34"
"24-Oct-2018","       53.53"
"25-Oct-2018","       53.00"
"26-Oct-2018","       52.16"
"29-Oct-2018","       53.31"
"30-Oct-2018","       52.98"
"31-Oct-2018","       53.72"
"01-Nov-2018","       54.09"
"02-Nov-2018","       54.89"
"05-Nov-2018","       54.96"
"06-Nov-2018","       54.67"
"07-Nov-2018","       54.95"
"09-Nov-2018","       55.04"
"12-Nov-2018","       54.55"
"13-Nov-2018","       55.04"
"14-Nov-2018","       55.38"
"15-Nov-2018","       55.84"
"16-Nov-2018","       56.05"
"19-Nov-2018","       52.80"
"20-Nov-2018","       52.42"
"21-Nov-2018","       52.72"
"22-Nov-2018","       52.18"
"26-Nov-2018","       52.92"
"27-Nov-2018","       53.09"
"28-Nov-2018","       53.12"
"29-Nov-2018","       54.08"
"30-Nov-2018","       53.93"
"03-Dec-2018","       53.92"
"04-Dec-2018","       53.59"
"05-Dec-2018","       53.24"
"06-Dec-2018","       52.59"
"07-Dec-2018","       53.39"
"10-Dec-2018","       52.40"
"11-Dec-2018","       52.52"
"12-Dec-2018","       53.49"
"13-Dec-2018","       53.84"
"14-Dec-2018","       53.85"
"17-Dec-2018","       54.24"
"18-Dec-2018","       54.55"
"19-Dec-2018","       54.80"
"20-Dec-2018","       54.76"
"21-Dec-2018","       53.94"
"24-Dec-2018","       53.63"
"26-Dec-2018","       54.18"
"27-Dec-2018","       53.96"
"28-Dec-2018","       54.54"
