"Date","P/E"
"01-Jan-2015","       20.70"
"02-Jan-2015","       20.99"
"05-Jan-2015","       20.76"
"06-Jan-2015","       20.23"
"07-Jan-2015","       20.15"
"08-Jan-2015","       20.33"
"09-Jan-2015","       21.04"
"12-Jan-2015","       21.34"
"13-Jan-2015","       21.26"
"14-Jan-2015","       21.47"
"15-Jan-2015","       21.57"
"16-Jan-2015","       21.55"
"19-Jan-2015","       21.06"
"20-Jan-2015","       21.12"
"21-Jan-2015","       21.33"
"22-Jan-2015","       21.40"
"23-Jan-2015","       21.46"
"27-Jan-2015","       21.11"
"28-Jan-2015","       21.35"
"29-Jan-2015","       21.38"
"30-Jan-2015","       21.38"
"02-Feb-2015","       21.61"
"03-Feb-2015","       21.65"
"04-Feb-2015","       21.60"
"05-Feb-2015","       22.01"
"06-Feb-2015","       22.20"
"09-Feb-2015","       22.16"
"10-Feb-2015","       22.01"
"11-Feb-2015","       22.13"
"12-Feb-2015","       22.37"
"13-Feb-2015","       22.54"
"16-Feb-2015","       22.57"
"18-Feb-2015","       22.84"
"19-Feb-2015","       23.01"
"20-Feb-2015","       22.71"
"23-Feb-2015","       22.63"
"24-Feb-2015","       22.70"
"25-Feb-2015","       22.82"
"26-Feb-2015","       22.50"
"27-Feb-2015","       22.68"
"28-Feb-2015","       22.87"
"02-Mar-2015","       22.87"
"03-Mar-2015","       23.22"
"04-Mar-2015","       22.99"
"05-Mar-2015","       22.88"
"09-Mar-2015","       22.44"
"10-Mar-2015","       22.41"
"11-Mar-2015","       22.31"
"12-Mar-2015","       22.44"
"13-Mar-2015","       22.24"
"16-Mar-2015","       22.43"
"17-Mar-2015","       22.37"
"18-Mar-2015","       22.18"
"19-Mar-2015","       22.17"
"20-Mar-2015","       22.33"
"23-Mar-2015","       22.12"
"24-Mar-2015","       22.00"
"25-Mar-2015","       22.08"
"26-Mar-2015","       21.50"
"27-Mar-2015","       21.62"
"30-Mar-2015","       21.86"
"31-Mar-2015","       21.83"
"01-Apr-2015","       21.59"
"06-Apr-2015","       21.62"
"07-Apr-2015","       21.66"
"08-Apr-2015","       22.06"
"09-Apr-2015","       22.18"
"10-Apr-2015","       22.21"
"13-Apr-2015","       22.28"
"15-Apr-2015","       21.96"
"16-Apr-2015","       21.78"
"17-Apr-2015","       21.31"
"20-Apr-2015","       21.14"
"21-Apr-2015","       21.08"
"22-Apr-2015","       21.01"
"23-Apr-2015","       20.93"
"24-Apr-2015","       20.43"
"27-Apr-2015","       20.37"
"28-Apr-2015","       20.29"
"29-Apr-2015","       20.25"
"30-Apr-2015","       20.08"
"04-May-2015","       20.43"
"05-May-2015","       20.39"
"06-May-2015","       19.96"
"07-May-2015","       20.31"
"08-May-2015","       20.39"
"11-May-2015","       20.69"
"12-May-2015","       20.31"
"13-May-2015","       20.41"
"14-May-2015","       20.27"
"15-May-2015","       20.41"
"18-May-2015","       20.61"
"19-May-2015","       20.78"
"20-May-2015","       21.16"
"21-May-2015","       21.24"
"22-May-2015","       21.44"
"25-May-2015","       21.25"
"26-May-2015","       21.18"
"27-May-2015","       20.84"
"28-May-2015","       21.04"
"29-May-2015","       21.83"
"01-Jun-2015","       21.73"
"02-Jun-2015","       21.40"
"03-Jun-2015","       21.42"
"04-Jun-2015","       21.41"
"05-Jun-2015","       21.25"
"08-Jun-2015","       21.13"
"09-Jun-2015","       20.95"
"10-Jun-2015","       21.44"
"11-Jun-2015","       21.11"
"12-Jun-2015","       20.78"
"15-Jun-2015","       20.86"
"16-Jun-2015","       20.91"
"17-Jun-2015","       20.95"
"18-Jun-2015","       21.09"
"19-Jun-2015","       21.14"
"22-Jun-2015","       21.49"
"23-Jun-2015","       21.33"
"24-Jun-2015","       21.35"
"25-Jun-2015","       21.08"
"26-Jun-2015","       21.37"
"29-Jun-2015","       20.94"
"30-Jun-2015","       20.75"
"01-Jul-2015","       21.09"
"02-Jul-2015","       21.04"
"03-Jul-2015","       21.06"
"06-Jul-2015","       21.08"
"07-Jul-2015","       20.95"
"08-Jul-2015","       20.72"
"09-Jul-2015","       20.36"
"10-Jul-2015","       20.30"
"13-Jul-2015","       20.64"
"14-Jul-2015","       20.72"
"15-Jul-2015","       20.92"
"16-Jul-2015","       21.00"
"17-Jul-2015","       21.14"
"20-Jul-2015","       21.14"
"21-Jul-2015","       21.87"
"22-Jul-2015","       21.85"
"23-Jul-2015","       21.69"
"24-Jul-2015","       21.51"
"27-Jul-2015","       21.32"
"28-Jul-2015","       21.05"
"29-Jul-2015","       21.08"
"30-Jul-2015","       20.95"
"31-Jul-2015","       21.32"
"03-Aug-2015","       21.41"
"04-Aug-2015","       21.31"
"05-Aug-2015","       21.69"
"06-Aug-2015","       21.69"
"07-Aug-2015","       21.65"
"10-Aug-2015","       21.75"
"11-Aug-2015","       22.01"
"12-Aug-2015","       22.57"
"13-Aug-2015","       22.47"
"14-Aug-2015","       22.65"
"17-Aug-2015","       22.56"
"18-Aug-2015","       22.85"
"19-Aug-2015","       23.02"
"20-Aug-2015","       22.53"
"21-Aug-2015","       22.62"
"24-Aug-2015","       21.53"
"25-Aug-2015","       21.38"
"26-Aug-2015","       21.21"
"27-Aug-2015","       21.42"
"28-Aug-2015","       21.78"
"31-Aug-2015","       21.81"
"01-Sep-2015","       21.57"
"02-Sep-2015","       21.81"
"03-Sep-2015","       21.94"
"04-Sep-2015","       21.45"
"07-Sep-2015","       21.27"
"08-Sep-2015","       21.40"
