"Date","P/E"
"01-Jan-2014","       23.52"
"02-Jan-2014","       23.56"
"03-Jan-2014","       24.04"
"06-Jan-2014","       23.96"
"07-Jan-2014","       23.67"
"08-Jan-2014","       23.69"
"09-Jan-2014","       23.80"
"10-Jan-2014","       23.77"
"13-Jan-2014","       24.45"
"14-Jan-2014","       24.29"
"15-Jan-2014","       24.47"
"16-Jan-2014","       24.32"
"17-Jan-2014","       23.73"
"20-Jan-2014","       23.66"
"21-Jan-2014","       23.52"
"22-Jan-2014","       23.56"
"23-Jan-2014","       23.50"
"24-Jan-2014","       23.29"
"27-Jan-2014","       23.11"
"28-Jan-2014","       22.88"
"29-Jan-2014","       23.01"
"30-Jan-2014","       22.98"
"31-Jan-2014","       23.16"
"03-Feb-2014","       22.77"
"04-Feb-2014","       22.35"
"05-Feb-2014","       22.60"
"06-Feb-2014","       22.54"
"07-Feb-2014","       22.43"
"10-Feb-2014","       22.42"
"11-Feb-2014","       22.63"
"12-Feb-2014","       22.70"
"13-Feb-2014","       22.66"
"14-Feb-2014","       22.97"
"17-Feb-2014","       23.00"
"18-Feb-2014","       23.04"
"19-Feb-2014","       23.38"
"20-Feb-2014","       23.23"
"21-Feb-2014","       22.93"
"24-Feb-2014","       22.93"
"25-Feb-2014","       23.15"
"26-Feb-2014","       23.24"
"28-Feb-2014","       23.55"
"03-Mar-2014","       23.26"
"04-Mar-2014","       23.23"
"05-Mar-2014","       23.32"
"06-Mar-2014","       23.36"
"07-Mar-2014","       22.90"
"10-Mar-2014","       22.35"
"11-Mar-2014","       22.39"
"12-Mar-2014","       22.50"
"13-Mar-2014","       21.56"
"14-Mar-2014","       21.50"
"18-Mar-2014","       21.33"
"19-Mar-2014","       20.87"
"20-Mar-2014","       21.22"
"21-Mar-2014","       21.35"
"22-Mar-2014","       21.37"
"24-Mar-2014","       21.34"
"25-Mar-2014","       21.19"
"26-Mar-2014","       21.01"
"27-Mar-2014","       21.00"
"28-Mar-2014","       21.21"
