"Date","P/E"
"01-Jan-2008","       24.10"
"02-Jan-2008","       23.97"
"03-Jan-2008","       23.44"
"04-Jan-2008","       23.31"
"07-Jan-2008","       22.65"
"08-Jan-2008","       22.88"
"09-Jan-2008","       22.99"
"10-Jan-2008","       22.50"
"11-Jan-2008","       22.06"
"14-Jan-2008","       21.38"
"15-Jan-2008","       21.01"
"16-Jan-2008","       20.90"
"17-Jan-2008","       20.45"
"18-Jan-2008","       19.43"
"21-Jan-2008","       18.02"
"22-Jan-2008","       17.24"
"23-Jan-2008","       18.11"
"24-Jan-2008","       17.66"
"25-Jan-2008","       18.71"
"28-Jan-2008","       18.02"
"29-Jan-2008","       18.27"
"30-Jan-2008","       18.19"
"31-Jan-2008","       18.10"
"01-Feb-2008","       19.24"
"04-Feb-2008","       20.11"
"05-Feb-2008","       19.81"
"06-Feb-2008","       18.79"
"07-Feb-2008","       18.19"
"08-Feb-2008","       18.73"
"11-Feb-2008","       18.71"
"12-Feb-2008","       18.35"
"13-Feb-2008","       18.32"
"14-Feb-2008","       18.54"
"15-Feb-2008","       18.71"
"18-Feb-2008","       18.46"
"19-Feb-2008","       18.62"
"20-Feb-2008","       18.65"
"21-Feb-2008","       19.56"
"22-Feb-2008","       19.12"
"25-Feb-2008","       19.43"
"26-Feb-2008","       19.70"
"27-Feb-2008","       19.32"
"28-Feb-2008","       19.34"
"29-Feb-2008","       18.97"
"03-Mar-2008","       18.21"
"04-Mar-2008","       18.00"
"05-Mar-2008","       18.58"
"07-Mar-2008","       17.91"
"10-Mar-2008","       17.62"
"11-Mar-2008","       17.47"
"12-Mar-2008","       17.24"
"13-Mar-2008","       16.37"
"14-Mar-2008","       17.10"
"17-Mar-2008","       16.49"
"18-Mar-2008","       16.66"
"19-Mar-2008","       16.95"
"24-Mar-2008","       17.25"
"25-Mar-2008","       18.55"
"26-Mar-2008","       18.55"
"27-Mar-2008","       18.09"
"28-Mar-2008","       18.91"
"31-Mar-2008","       17.94"
"01-Apr-2008","       17.79"
"02-Apr-2008","       18.21"
"03-Apr-2008","       18.80"
"04-Apr-2008","       18.41"
"07-Apr-2008","       18.85"
"08-Apr-2008","       18.55"
"09-Apr-2008","       18.53"
"10-Apr-2008","       18.53"
"11-Apr-2008","       18.52"
"15-Apr-2008","       19.47"
"16-Apr-2008","       20.05"
"17-Apr-2008","       20.73"
"21-Apr-2008","       20.47"
"22-Apr-2008","       19.34"
"23-Apr-2008","       19.53"
"24-Apr-2008","       19.83"
"25-Apr-2008","       19.96"
"28-Apr-2008","       19.80"
"29-Apr-2008","       20.70"
"30-Apr-2008","       20.95"
"02-May-2008","       21.55"
"05-May-2008","       21.23"
"06-May-2008","       21.52"
"07-May-2008","       21.68"
"08-May-2008","       21.26"
"09-May-2008","       20.91"
"12-May-2008","       21.13"
"13-May-2008","       20.96"
"14-May-2008","       21.77"
"15-May-2008","       22.04"
"16-May-2008","       21.96"
"20-May-2008","       21.78"
"21-May-2008","       21.11"
"22-May-2008","       20.95"
