"Date","P/E"
"01-Jan-2018","       18.29"
"02-Jan-2018","       18.35"
"03-Jan-2018","       18.32"
"04-Jan-2018","       18.33"
"05-Jan-2018","       18.40"
"08-Jan-2018","       18.63"
"09-Jan-2018","       18.65"
"10-Jan-2018","       19.07"
"11-Jan-2018","       19.14"
"12-Jan-2018","       19.14"
"15-Jan-2018","       17.95"
"16-Jan-2018","       18.60"
"17-Jan-2018","       18.75"
"18-Jan-2018","       18.81"
"19-Jan-2018","       18.91"
"22-Jan-2018","       19.30"
"23-Jan-2018","       19.50"
"24-Jan-2018","       19.64"
"25-Jan-2018","       19.44"
"29-Jan-2018","       19.61"
"30-Jan-2018","       19.41"
"31-Jan-2018","       19.23"
"01-Feb-2018","       19.20"
"02-Feb-2018","       19.24"
"05-Feb-2018","       19.17"
"06-Feb-2018","       18.62"
"07-Feb-2018","       18.45"
"08-Feb-2018","       18.65"
"09-Feb-2018","       18.52"
"12-Feb-2018","       18.44"
"14-Feb-2018","       18.44"
"15-Feb-2018","       18.49"
"16-Feb-2018","       18.47"
"19-Feb-2018","       18.31"
"20-Feb-2018","       18.37"
"21-Feb-2018","       18.80"
"22-Feb-2018","       18.90"
"23-Feb-2018","       19.11"
"26-Feb-2018","       18.87"
"27-Feb-2018","       18.92"
"28-Feb-2018","       19.02"
"01-Mar-2018","       18.96"
"05-Mar-2018","       19.09"
"06-Mar-2018","       18.87"
"07-Mar-2018","       18.82"
"08-Mar-2018","       18.83"
"09-Mar-2018","       18.93"
"12-Mar-2018","       19.19"
"13-Mar-2018","       18.91"
"14-Mar-2018","       18.99"
"15-Mar-2018","       18.95"
"16-Mar-2018","       18.86"
"19-Mar-2018","       18.44"
"20-Mar-2018","       18.72"
"21-Mar-2018","       18.72"
"22-Mar-2018","       18.55"
"23-Mar-2018","       18.62"
"26-Mar-2018","       18.51"
"27-Mar-2018","       18.59"
"28-Mar-2018","       18.58"
"02-Apr-2018","       18.66"
"03-Apr-2018","       18.53"
"04-Apr-2018","       18.35"
"05-Apr-2018","       18.63"
"06-Apr-2018","       18.51"
"09-Apr-2018","       18.41"
"10-Apr-2018","       18.47"
"11-Apr-2018","       18.74"
"12-Apr-2018","       19.34"
"13-Apr-2018","       19.48"
"16-Apr-2018","       19.39"
"17-Apr-2018","       19.33"
"18-Apr-2018","       19.28"
"19-Apr-2018","       19.50"
"20-Apr-2018","       20.43"
"23-Apr-2018","       20.58"
"24-Apr-2018","       20.17"
"25-Apr-2018","       20.41"
"26-Apr-2018","       20.60"
"27-Apr-2018","       20.26"
"30-Apr-2018","       20.54"
"02-May-2018","       20.20"
"03-May-2018","       19.79"
"04-May-2018","       19.76"
"07-May-2018","       19.72"
"08-May-2018","       19.65"
"09-May-2018","       19.76"
"10-May-2018","       19.72"
"11-May-2018","       19.80"
"14-May-2018","       19.75"
"15-May-2018","       19.84"
"16-May-2018","       19.87"
"17-May-2018","       19.84"
"18-May-2018","       19.77"
"21-May-2018","       19.81"
"22-May-2018","       19.81"
"23-May-2018","       19.78"
"24-May-2018","       20.23"
"25-May-2018","       20.21"
"28-May-2018","       19.56"
"29-May-2018","       19.62"
"30-May-2018","       19.61"
"31-May-2018","       19.50"
"01-Jun-2018","       19.35"
"04-Jun-2018","       19.40"
"05-Jun-2018","       19.13"
"06-Jun-2018","       19.30"
"07-Jun-2018","       19.53"
"08-Jun-2018","       19.65"
"11-Jun-2018","       20.07"
"12-Jun-2018","       20.19"
"13-Jun-2018","       20.45"
"14-Jun-2018","       20.14"
"15-Jun-2018","       20.57"
"18-Jun-2018","       20.43"
"19-Jun-2018","       20.18"
"20-Jun-2018","       19.85"
"21-Jun-2018","       19.78"
"22-Jun-2018","       19.78"
"25-Jun-2018","       19.91"
"26-Jun-2018","       20.02"
"27-Jun-2018","       20.13"
"28-Jun-2018","       20.09"
"29-Jun-2018","       19.95"
"02-Jul-2018","       20.07"
"03-Jul-2018","       20.28"
"04-Jul-2018","       20.14"
"05-Jul-2018","       19.92"
"06-Jul-2018","       19.96"
"09-Jul-2018","       20.10"
"10-Jul-2018","       20.26"
"11-Jul-2018","       20.64"
"12-Jul-2018","       20.61"
"13-Jul-2018","       20.64"
"16-Jul-2018","       20.75"
"17-Jul-2018","       20.75"
"18-Jul-2018","       20.77"
"19-Jul-2018","       20.57"
"20-Jul-2018","       20.87"
"23-Jul-2018","       20.82"
"24-Jul-2018","       20.79"
"25-Jul-2018","       20.67"
"26-Jul-2018","       20.52"
"27-Jul-2018","       20.59"
"30-Jul-2018","       20.45"
"31-Jul-2018","       20.69"
"01-Aug-2018","       20.82"
"02-Aug-2018","       20.64"
"03-Aug-2018","       20.64"
"06-Aug-2018","       20.41"
"07-Aug-2018","       20.42"
"08-Aug-2018","       20.44"
"09-Aug-2018","       20.44"
"10-Aug-2018","       20.54"
"13-Aug-2018","       20.82"
"14-Aug-2018","       21.01"
"16-Aug-2018","       21.05"
"17-Aug-2018","       21.17"
"20-Aug-2018","       20.99"
"21-Aug-2018","       21.18"
"23-Aug-2018","       21.44"
"24-Aug-2018","       21.36"
"27-Aug-2018","       21.71"
"28-Aug-2018","       21.81"
"29-Aug-2018","       21.73"
"30-Aug-2018","       21.73"
"31-Aug-2018","       22.10"
"03-Sep-2018","       21.99"
"04-Sep-2018","       22.44"
"05-Sep-2018","       22.43"
"06-Sep-2018","       22.49"
"07-Sep-2018","       22.52"
"10-Sep-2018","       22.52"
"11-Sep-2018","       22.37"
"12-Sep-2018","       22.45"
"14-Sep-2018","       22.48"
"17-Sep-2018","       22.54"
"18-Sep-2018","       22.42"
"19-Sep-2018","       22.46"
"21-Sep-2018","       22.14"
"24-Sep-2018","       22.62"
"25-Sep-2018","       22.70"
"26-Sep-2018","       22.28"
"27-Sep-2018","       22.40"
"28-Sep-2018","       22.25"
"01-Oct-2018","       22.77"
"03-Oct-2018","       22.35"
"04-Oct-2018","       21.69"
"05-Oct-2018","       21.90"
"08-Oct-2018","       21.50"
"09-Oct-2018","       21.59"
"10-Oct-2018","       21.27"
"11-Oct-2018","       20.62"
"12-Oct-2018","       20.42"
"15-Oct-2018","       20.78"
"16-Oct-2018","       20.64"
"17-Oct-2018","       20.73"
"19-Oct-2018","       20.07"
"22-Oct-2018","       19.89"
"23-Oct-2018","       19.33"
"24-Oct-2018","       19.37"
"25-Oct-2018","       19.40"
"26-Oct-2018","       19.18"
"29-Oct-2018","       19.64"
"30-Oct-2018","       19.95"
"31-Oct-2018","       20.77"
"01-Nov-2018","       20.32"
"02-Nov-2018","       20.01"
"05-Nov-2018","       20.12"
"06-Nov-2018","       20.26"
"07-Nov-2018","       20.40"
"09-Nov-2018","       20.23"
"12-Nov-2018","       20.36"
"13-Nov-2018","       20.43"
"14-Nov-2018","       19.93"
"15-Nov-2018","       19.95"
"16-Nov-2018","       20.12"
"19-Nov-2018","       20.29"
"20-Nov-2018","       19.86"
"21-Nov-2018","       19.29"
"22-Nov-2018","       19.23"
"26-Nov-2018","       19.50"
"27-Nov-2018","       19.78"
"28-Nov-2018","       20.34"
"29-Nov-2018","       20.11"
"30-Nov-2018","       20.35"
"03-Dec-2018","       20.49"
"04-Dec-2018","       20.85"
"05-Dec-2018","       20.87"
"06-Dec-2018","       20.43"
"07-Dec-2018","       20.39"
"10-Dec-2018","       20.05"
"11-Dec-2018","       20.27"
"12-Dec-2018","       20.49"
"13-Dec-2018","       20.63"
"14-Dec-2018","       20.65"
"17-Dec-2018","       20.68"
"18-Dec-2018","       20.48"
"19-Dec-2018","       20.29"
"20-Dec-2018","       20.22"
"21-Dec-2018","       19.75"
"24-Dec-2018","       19.81"
"26-Dec-2018","       19.68"
"27-Dec-2018","       19.96"
"28-Dec-2018","       19.92"
