"Date","P/E"
"03-Jan-2005","       35.96"
"04-Jan-2005","       35.71"
"05-Jan-2005","       34.48"
"06-Jan-2005","       33.96"
"07-Jan-2005","       34.24"
"10-Jan-2005","       33.33"
"11-Jan-2005","       33.15"
"12-Jan-2005","       32.05"
"13-Jan-2005","       32.05"
"14-Jan-2005","       32.76"
"17-Jan-2005","       33.00"
"18-Jan-2005","       33.12"
"19-Jan-2005","       33.09"
"20-Jan-2005","       32.88"
"24-Jan-2005","       32.13"
"25-Jan-2005","       32.41"
"27-Jan-2005","       33.10"
"28-Jan-2005","       34.14"
"31-Jan-2005","       34.67"
"01-Feb-2005","       34.56"
"02-Feb-2005","       34.48"
"03-Feb-2005","       34.90"
"04-Feb-2005","       35.00"
"07-Feb-2005","       34.34"
"08-Feb-2005","       34.50"
"09-Feb-2005","       34.60"
"10-Feb-2005","       34.55"
"11-Feb-2005","       35.18"
"14-Feb-2005","       36.07"
"15-Feb-2005","       35.90"
"16-Feb-2005","       35.83"
"17-Feb-2005","       35.62"
"18-Feb-2005","       35.41"
"21-Feb-2005","       35.00"
"22-Feb-2005","       35.22"
"24-Feb-2005","       35.00"
"25-Feb-2005","       49.90"
"28-Feb-2005","       51.03"
"01-Mar-2005","       49.79"
"02-Mar-2005","       49.92"
"03-Mar-2005","       50.82"
"04-Mar-2005","       51.44"
"07-Mar-2005","       51.72"
"08-Mar-2005","       51.72"
"09-Mar-2005","       51.79"
"10-Mar-2005","       51.51"
"11-Mar-2005","       51.50"
"14-Mar-2005","       51.80"
"15-Mar-2005","       51.40"
"16-Mar-2005","       51.35"
"17-Mar-2005","       51.23"
"18-Mar-2005","       51.52"
"21-Mar-2005","       51.58"
"22-Mar-2005","       51.01"
"23-Mar-2005","       49.93"
"24-Mar-2005","       49.27"
"28-Mar-2005","       49.59"
"29-Mar-2005","       49.08"
"30-Mar-2005","       49.21"
"31-Mar-2005","       51.14"
"01-Apr-2005","       51.57"
"04-Apr-2005","       51.36"
"05-Apr-2005","       51.08"
"06-Apr-2005","       51.50"
"07-Apr-2005","       51.13"
"08-Apr-2005","       50.00"
"11-Apr-2005","       49.00"
"12-Apr-2005","       49.96"
"13-Apr-2005","       49.59"
"15-Apr-2005","       46.74"
"18-Apr-2005","       46.25"
"19-Apr-2005","       44.48"
"20-Apr-2005","       44.01"
"21-Apr-2005","       44.69"
"22-Apr-2005","       46.20"
"25-Apr-2005","       46.14"
"26-Apr-2005","       45.46"
"27-Apr-2005","       44.73"
"28-Apr-2005","       44.84"
"29-Apr-2005","       44.47"
"02-May-2005","       44.87"
"03-May-2005","       44.49"
"04-May-2005","       45.02"
"05-May-2005","       45.68"
"06-May-2005","       46.24"
"09-May-2005","       47.09"
"10-May-2005","       46.73"
"11-May-2005","       46.49"
"12-May-2005","       46.61"
"13-May-2005","       46.29"
"16-May-2005","       47.03"
"17-May-2005","       46.80"
"18-May-2005","       46.50"
"19-May-2005","       47.24"
"20-May-2005","       47.71"
"23-May-2005","       48.54"
"24-May-2005","       49.03"
"25-May-2005","       49.53"
"26-May-2005","       50.59"
"27-May-2005","       50.72"
"30-May-2005","       50.78"
"31-May-2005","       51.37"
"01-Jun-2005","       50.79"
"02-Jun-2005","       50.07"
"03-Jun-2005","       51.14"
"04-Jun-2005","       51.03"
"06-Jun-2005","       43.81"
"07-Jun-2005","       44.10"
"08-Jun-2005","       44.79"
"09-Jun-2005","       44.10"
"10-Jun-2005","       43.86"
"13-Jun-2005","       44.05"
"14-Jun-2005","       44.11"
"15-Jun-2005","       44.54"
"16-Jun-2005","       44.69"
"17-Jun-2005","       44.72"
"21-Jun-2005","       46.14"
"22-Jun-2005","       46.47"
"23-Jun-2005","       45.90"
"24-Jun-2005","       45.78"
"27-Jun-2005","       45.78"
"28-Jun-2005","       45.24"
"29-Jun-2005","       45.78"
"30-Jun-2005","       46.53"
"01-Jul-2005","       45.86"
"04-Jul-2005","       46.28"
"05-Jul-2005","       45.19"
"06-Jul-2005","       45.40"
"07-Jul-2005","       44.64"
"08-Jul-2005","       45.10"
"11-Jul-2005","       45.16"
"12-Jul-2005","       44.06"
"13-Jul-2005","       43.85"
"14-Jul-2005","       42.72"
"15-Jul-2005","       43.51"
"18-Jul-2005","       44.84"
"19-Jul-2005","       44.83"
"20-Jul-2005","       44.74"
"21-Jul-2005","       44.48"
"22-Jul-2005","       44.88"
"25-Jul-2005","       44.58"
"26-Jul-2005","       44.32"
"27-Jul-2005","       44.88"
"29-Jul-2005","       44.90"
"01-Aug-2005","       44.44"
"02-Aug-2005","       45.40"
"03-Aug-2005","       46.20"
"04-Aug-2005","       45.99"
"05-Aug-2005","       45.50"
"08-Aug-2005","       31.20"
"09-Aug-2005","       31.23"
"10-Aug-2005","       31.97"
"11-Aug-2005","       31.97"
"12-Aug-2005","       31.45"
"16-Aug-2005","       31.40"
"17-Aug-2005","       32.01"
"18-Aug-2005","       32.00"
"19-Aug-2005","       31.97"
"22-Aug-2005","       32.03"
"23-Aug-2005","       31.65"
"24-Aug-2005","       31.30"
"25-Aug-2005","       31.83"
"26-Aug-2005","       32.12"
"29-Aug-2005","       31.97"
"30-Aug-2005","       32.72"
"31-Aug-2005","       33.18"
"01-Sep-2005","       33.63"
"02-Sep-2005","       33.51"
"05-Sep-2005","       33.28"
"06-Sep-2005","       33.25"
"08-Sep-2005","       33.46"
"09-Sep-2005","       33.28"
"12-Sep-2005","       33.70"
"13-Sep-2005","       33.83"
"14-Sep-2005","       33.50"
"15-Sep-2005","       34.01"
"16-Sep-2005","       34.05"
"19-Sep-2005","       33.99"
"20-Sep-2005","       34.42"
"21-Sep-2005","       33.98"
"22-Sep-2005","       32.73"
"23-Sep-2005","       32.69"
"26-Sep-2005","       33.95"
"27-Sep-2005","       33.93"
"28-Sep-2005","       33.86"
"29-Sep-2005","       34.14"
"30-Sep-2005","       34.18"
"03-Oct-2005","       34.83"
"04-Oct-2005","       35.67"
"05-Oct-2005","       35.27"
"06-Oct-2005","       34.48"
"07-Oct-2005","       34.44"
"10-Oct-2005","       34.83"
"11-Oct-2005","       35.31"
"13-Oct-2005","       34.55"
"14-Oct-2005","       34.15"
"17-Oct-2005","       34.05"
"18-Oct-2005","       33.63"
"19-Oct-2005","       33.15"
"20-Oct-2005","       33.49"
"21-Oct-2005","       33.97"
"24-Oct-2005","       33.45"
"25-Oct-2005","       33.95"
"26-Oct-2005","       33.70"
"27-Oct-2005","       32.97"
"28-Oct-2005","       32.12"
"31-Oct-2005","       33.07"
"01-Nov-2005","       33.26"
"02-Nov-2005","       33.85"
"07-Nov-2005","       34.50"
"08-Nov-2005","       34.99"
"09-Nov-2005","       34.58"
"10-Nov-2005","       34.89"
"11-Nov-2005","       35.63"
"14-Nov-2005","       35.63"
"16-Nov-2005","       36.17"
"17-Nov-2005","       36.12"
"18-Nov-2005","       36.42"
"21-Nov-2005","       36.14"
"22-Nov-2005","       35.89"
"23-Nov-2005","       36.39"
"24-Nov-2005","       36.56"
"25-Nov-2005","       36.99"
"26-Nov-2005","       37.05"
"28-Nov-2005","       37.26"
