"Date","P/E"
"01-Jan-2020","       20.76"
"02-Jan-2020","       20.74"
"03-Jan-2020","       21.04"
"06-Jan-2020","       20.97"
"07-Jan-2020","       20.99"
"08-Jan-2020","       21.06"
"09-Jan-2020","       21.03"
"10-Jan-2020","       21.07"
"13-Jan-2020","       21.42"
"14-Jan-2020","       21.36"
"15-Jan-2020","       21.34"
"16-Jan-2020","       21.46"
"17-Jan-2020","       21.43"
"20-Jan-2020","       21.08"
"21-Jan-2020","       21.02"
"22-Jan-2020","       21.23"
"23-Jan-2020","       21.41"
"24-Jan-2020","       21.41"
"27-Jan-2020","       21.31"
"28-Jan-2020","       21.36"
"29-Jan-2020","       21.42"
"30-Jan-2020","       21.10"
"31-Jan-2020","       20.86"
"01-Feb-2020","       21.04"
"03-Feb-2020","       20.75"
"04-Feb-2020","       21.26"
"05-Feb-2020","       21.39"
"06-Feb-2020","       21.29"
"07-Feb-2020","       21.41"
"10-Feb-2020","       21.36"
"11-Feb-2020","       21.39"
"12-Feb-2020","       21.45"
"13-Feb-2020","       21.63"
"14-Feb-2020","       21.59"
"17-Feb-2020","       21.59"
"18-Feb-2020","       21.72"
"19-Feb-2020","       21.75"
"20-Feb-2020","       21.60"
"24-Feb-2020","       21.35"
"25-Feb-2020","       21.48"
"26-Feb-2020","       21.18"
"27-Feb-2020","       20.91"
"28-Feb-2020","       19.73"
"02-Mar-2020","       20.01"
"03-Mar-2020","       20.39"
"04-Mar-2020","       20.58"
"05-Mar-2020","       20.59"
"06-Mar-2020","       20.32"
"09-Mar-2020","       19.27"
"11-Mar-2020","       19.04"
"12-Mar-2020","       17.36"
"13-Mar-2020","       17.56"
"16-Mar-2020","       16.15"
"17-Mar-2020","       15.69"
"18-Mar-2020","       15.24"
"19-Mar-2020","       14.71"
"20-Mar-2020","       16.04"
"23-Mar-2020","       14.51"
"24-Mar-2020","       15.40"
"25-Mar-2020","       15.87"
"26-Mar-2020","       16.27"
"27-Mar-2020","       16.31"
"30-Mar-2020","       15.98"
"31-Mar-2020","       16.56"
"01-Apr-2020","       15.63"
"03-Apr-2020","       15.16"
"07-Apr-2020","       16.33"
"08-Apr-2020","       16.21"
"09-Apr-2020","       16.52"
"13-Apr-2020","       16.35"
"15-Apr-2020","       16.48"
"16-Apr-2020","       16.02"
"17-Apr-2020","       16.22"
"20-Apr-2020","       16.47"
"21-Apr-2020","       15.82"
"22-Apr-2020","       16.03"
"23-Apr-2020","       16.74"
"24-Apr-2020","       16.34"
"27-Apr-2020","       16.73"
"28-Apr-2020","       16.74"
"29-Apr-2020","       17.11"
"30-Apr-2020","       17.98"
"04-May-2020","       16.95"
"05-May-2020","       16.87"
"06-May-2020","       16.82"
"07-May-2020","       16.69"
"08-May-2020","       16.73"
"11-May-2020","       16.97"
"12-May-2020","       17.09"
"13-May-2020","       17.20"
"14-May-2020","       16.59"
"15-May-2020","       16.47"
"18-May-2020","       16.62"
"19-May-2020","       16.79"
"20-May-2020","       16.87"
"21-May-2020","       17.04"
"22-May-2020","       17.28"
"26-May-2020","       16.91"
"27-May-2020","       17.39"
"28-May-2020","       17.48"
"29-May-2020","       17.46"
"01-Jun-2020","       17.83"
"02-Jun-2020","       17.97"
"03-Jun-2020","       17.89"
"04-Jun-2020","       18.23"
"05-Jun-2020","       18.23"
"08-Jun-2020","       18.56"
"09-Jun-2020","       18.36"
"10-Jun-2020","       18.49"
"11-Jun-2020","       18.22"
"12-Jun-2020","       17.95"
"15-Jun-2020","       17.94"
"16-Jun-2020","       18.01"
"17-Jun-2020","       18.04"
"18-Jun-2020","       18.13"
"19-Jun-2020","       18.07"
