"Date","P/E"
"03-Jan-2000","      196.98"
"04-Jan-2000","      211.00"
"05-Jan-2000","      203.17"
"06-Jan-2000","      194.43"
"07-Jan-2000","      179.87"
"10-Jan-2000","      182.36"
"11-Jan-2000","      170.53"
"12-Jan-2000","      175.46"
"13-Jan-2000","      170.35"
"14-Jan-2000","      170.57"
"17-Jan-2000","      174.97"
"18-Jan-2000","      175.84"
"19-Jan-2000","      185.12"
"20-Jan-2000","      185.18"
"21-Jan-2000","      195.95"
"24-Jan-2000","      202.06"
"25-Jan-2000","      211.13"
"27-Jan-2000","      220.82"
"28-Jan-2000","      231.77"
"31-Jan-2000","      223.28"
"01-Feb-2000","      232.63"
"02-Feb-2000","      243.72"
"03-Feb-2000","      255.14"
"04-Feb-2000","      271.12"
"07-Feb-2000","      277.23"
"08-Feb-2000","      272.55"
"09-Feb-2000","      279.94"
"10-Feb-2000","      296.30"
"11-Feb-2000","      316.52"
"14-Feb-2000","      303.19"
"15-Feb-2000","      339.17"
"16-Feb-2000","      356.03"
"17-Feb-2000","      378.66"
"18-Feb-2000","      396.47"
"21-Feb-2000","      420.58"
"22-Feb-2000","      400.36"
"23-Feb-2000","      340.72"
"24-Feb-2000","      329.30"
"25-Feb-2000","      309.46"
"28-Feb-2000","      305.48"
"29-Feb-2000","      298.49"
"01-Mar-2000","      319.34"
"02-Mar-2000","      339.44"
"03-Mar-2000","      331.25"
"06-Mar-2000","      342.88"
"07-Mar-2000","      342.86"
"08-Mar-2000","      342.69"
"09-Mar-2000","      327.61"
"10-Mar-2000","      321.08"
"13-Mar-2000","      296.22"
"14-Mar-2000","      274.10"
"15-Mar-2000","      268.19"
"16-Mar-2000","      251.96"
"21-Mar-2000","      243.97"
"22-Mar-2000","      260.77"
"23-Mar-2000","      262.48"
"24-Mar-2000","      276.06"
"27-Mar-2000","      285.11"
"28-Mar-2000","      294.14"
"29-Mar-2000","      302.60"
"30-Mar-2000","      282.42"
"31-Mar-2000","      261.33"
"03-Apr-2000","      240.04"
"04-Apr-2000","      220.84"
"05-Apr-2000","      220.35"
"06-Apr-2000","      224.97"
"07-Apr-2000","      240.50"
"10-Apr-2000","      259.74"
"11-Apr-2000","      266.32"
"12-Apr-2000","      261.35"
"13-Apr-2000","      242.74"
"17-Apr-2000","      223.05"
"18-Apr-2000","      207.34"
"19-Apr-2000","      196.82"
"20-Apr-2000","      199.82"
"24-Apr-2000","      188.13"
"25-Apr-2000","      183.30"
"26-Apr-2000","      194.04"
"27-Apr-2000","      187.19"
"28-Apr-2000","      181.37"
"02-May-2000","      165.47"
"03-May-2000","      153.78"
"04-May-2000","      168.19"
"05-May-2000","      182.34"
"08-May-2000","      165.89"
"09-May-2000","      172.81"
"10-May-2000","      166.27"
