"Date","P/E"
"01-Jan-2001","       77.89"
"02-Jan-2001","       79.33"
"03-Jan-2001","       78.18"
"04-Jan-2001","       85.09"
"05-Jan-2001","       89.31"
"08-Jan-2001","       84.47"
"09-Jan-2001","       85.82"
"10-Jan-2001","       84.01"
"11-Jan-2001","       80.49"
"12-Jan-2001","       82.78"
"15-Jan-2001","       84.01"
"16-Jan-2001","       82.93"
"17-Jan-2001","       83.80"
"18-Jan-2001","       86.67"
"19-Jan-2001","       93.45"
"22-Jan-2001","       93.45"
"23-Jan-2001","       92.39"
"24-Jan-2001","       93.50"
"25-Jan-2001","       92.38"
"29-Jan-2001","       89.21"
"30-Jan-2001","       93.01"
"31-Jan-2001","       91.72"
"01-Feb-2001","       90.30"
"02-Feb-2001","       92.18"
"05-Feb-2001","       91.18"
"06-Feb-2001","       91.99"
"07-Feb-2001","       89.71"
"08-Feb-2001","       91.19"
"09-Feb-2001","       90.86"
"12-Feb-2001","       91.68"
"13-Feb-2001","       91.39"
"14-Feb-2001","       90.02"
"15-Feb-2001","       91.63"
"16-Feb-2001","       88.15"
"19-Feb-2001","       89.00"
"20-Feb-2001","       87.98"
"21-Feb-2001","       84.49"
"22-Feb-2001","       81.60"
"23-Feb-2001","       78.21"
"26-Feb-2001","       78.96"
"27-Feb-2001","       75.79"
"28-Feb-2001","       81.56"
"01-Mar-2001","       75.70"
"02-Mar-2001","       65.90"
"05-Mar-2001","       63.66"
"07-Mar-2001","       68.10"
"08-Mar-2001","       67.32"
"09-Mar-2001","       61.43"
"12-Mar-2001","       53.17"
"13-Mar-2001","       48.06"
"14-Mar-2001","       53.62"
"15-Mar-2001","       56.74"
"16-Mar-2001","       55.45"
"19-Mar-2001","       54.46"
"20-Mar-2001","       53.57"
"21-Mar-2001","       54.23"
"22-Mar-2001","       51.29"
"23-Mar-2001","       48.92"
"26-Mar-2001","       49.89"
"27-Mar-2001","       52.28"
"28-Mar-2001","       53.52"
"29-Mar-2001","       50.74"
"30-Mar-2001","       47.35"
"02-Apr-2001","       46.14"
"03-Apr-2001","       46.60"
"04-Apr-2001","       44.55"
"06-Apr-2001","       43.68"
"09-Apr-2001","       43.73"
"10-Apr-2001","       41.82"
"11-Apr-2001","       35.21"
"12-Apr-2001","       32.25"
"16-Apr-2001","       35.73"
"17-Apr-2001","       37.52"
"18-Apr-2001","       43.40"
"19-Apr-2001","       45.44"
"20-Apr-2001","       47.13"
"23-Apr-2001","       46.03"
"24-Apr-2001","       49.52"
"25-Apr-2001","       48.98"
"26-Apr-2001","       46.78"
"27-Apr-2001","       41.67"
"30-Apr-2001","       47.21"
"02-May-2001","       48.23"
"03-May-2001","       48.88"
"04-May-2001","       50.52"
"07-May-2001","       52.40"
"08-May-2001","       54.01"
"09-May-2001","       50.54"
"10-May-2001","       50.49"
"11-May-2001","       50.58"
"14-May-2001","       50.34"
"15-May-2001","       51.03"
"16-May-2001","       50.50"
"17-May-2001","       51.95"
"18-May-2001","       51.65"
"21-May-2001","       33.08"
"22-May-2001","       33.98"
"23-May-2001","       35.17"
"24-May-2001","       35.13"
"25-May-2001","       35.49"
"28-May-2001","       36.29"
"29-May-2001","       36.15"
