"Date","P/E"
"01-Jan-2018","       26.68"
"02-Jan-2018","       26.70"
"03-Jan-2018","       26.70"
"04-Jan-2018","       26.86"
"05-Jan-2018","       26.99"
"08-Jan-2018","       27.16"
"09-Jan-2018","       27.19"
"10-Jan-2018","       27.18"
"11-Jan-2018","       27.23"
"12-Jan-2018","       27.28"
"15-Jan-2018","       27.06"
"16-Jan-2018","       26.96"
"17-Jan-2018","       27.18"
"18-Jan-2018","       27.25"
"19-Jan-2018","       27.44"
"22-Jan-2018","       27.62"
"23-Jan-2018","       27.81"
"24-Jan-2018","       27.66"
"25-Jan-2018","       27.61"
"29-Jan-2018","       27.71"
"30-Jan-2018","       27.51"
"31-Jan-2018","       27.50"
"01-Feb-2018","       27.48"
"02-Feb-2018","       26.04"
"05-Feb-2018","       25.78"
"06-Feb-2018","       25.37"
"07-Feb-2018","       25.32"
"08-Feb-2018","       25.56"
"09-Feb-2018","       25.27"
"12-Feb-2018","       25.48"
"14-Feb-2018","       25.37"
"15-Feb-2018","       25.45"
"16-Feb-2018","       25.32"
"19-Feb-2018","       25.14"
"20-Feb-2018","       25.09"
"21-Feb-2018","       25.18"
"22-Feb-2018","       25.49"
"23-Feb-2018","       25.75"
"26-Feb-2018","       25.95"
"27-Feb-2018","       25.87"
"28-Feb-2018","       25.68"
"01-Mar-2018","       25.59"
"05-Mar-2018","       25.40"
"06-Mar-2018","       25.02"
"07-Mar-2018","       24.79"
"08-Mar-2018","       25.00"
"09-Mar-2018","       24.97"
"12-Mar-2018","       25.44"
"13-Mar-2018","       25.45"
"14-Mar-2018","       25.41"
"15-Mar-2018","       25.28"
"16-Mar-2018","       24.87"
"19-Mar-2018","       24.61"
"20-Mar-2018","       24.69"
"21-Mar-2018","       24.76"
"22-Mar-2018","       24.67"
"23-Mar-2018","       24.38"
"26-Mar-2018","       24.70"
"27-Mar-2018","       24.83"
"28-Mar-2018","       24.66"
"02-Apr-2018","       25.35"
"03-Apr-2018","       25.43"
"04-Apr-2018","       25.14"
"05-Apr-2018","       25.63"
"06-Apr-2018","       25.65"
"09-Apr-2018","       25.76"
"10-Apr-2018","       25.82"
"11-Apr-2018","       25.86"
"12-Apr-2018","       25.96"
"13-Apr-2018","       26.01"
"16-Apr-2018","       26.13"
"17-Apr-2018","       26.18"
"18-Apr-2018","       26.13"
"19-Apr-2018","       26.23"
"20-Apr-2018","       26.22"
"23-Apr-2018","       26.27"
"24-Apr-2018","       26.35"
"25-Apr-2018","       26.24"
"26-Apr-2018","       26.36"
"27-Apr-2018","       26.54"
"30-Apr-2018","       26.66"
"02-May-2018","       26.60"
"03-May-2018","       26.51"
"04-May-2018","       26.36"
"07-May-2018","       26.60"
"08-May-2018","       26.60"
"09-May-2018","       26.66"
"10-May-2018","       26.60"
"11-May-2018","       26.82"
"14-May-2018","       26.82"
"15-May-2018","       26.81"
"16-May-2018","       26.66"
"17-May-2018","       26.52"
"18-May-2018","       26.27"
"21-May-2018","       26.08"
"22-May-2018","       26.13"
"23-May-2018","       25.86"
"24-May-2018","       26.07"
"25-May-2018","       26.24"
"28-May-2018","       27.23"
"29-May-2018","       27.06"
"30-May-2018","       27.01"
"31-May-2018","       27.19"
"01-Jun-2018","       27.09"
"04-Jun-2018","       26.92"
"05-Jun-2018","       26.83"
"06-Jun-2018","       27.06"
"07-Jun-2018","       27.27"
"08-Jun-2018","       27.27"
"11-Jun-2018","       27.47"
"12-Jun-2018","       27.60"
"13-Jun-2018","       27.54"
"14-Jun-2018","       27.42"
"15-Jun-2018","       27.44"
"18-Jun-2018","       26.60"
"19-Jun-2018","       26.38"
"20-Jun-2018","       26.52"
"21-Jun-2018","       26.43"
"22-Jun-2018","       26.63"
"25-Jun-2018","       26.48"
"26-Jun-2018","       26.02"
"27-Jun-2018","       25.73"
"28-Jun-2018","       25.57"
"29-Jun-2018","       25.90"
"02-Jul-2018","       25.76"
"03-Jul-2018","       25.85"
"04-Jul-2018","       26.02"
"05-Jul-2018","       26.69"
"06-Jul-2018","       26.62"
"09-Jul-2018","       26.82"
"10-Jul-2018","       27.05"
"11-Jul-2018","       27.20"
"12-Jul-2018","       27.39"
"13-Jul-2018","       27.38"
"16-Jul-2018","       27.17"
"17-Jul-2018","       27.35"
"18-Jul-2018","       27.28"
"19-Jul-2018","       27.22"
"20-Jul-2018","       27.36"
"23-Jul-2018","       27.54"
"24-Jul-2018","       27.66"
"25-Jul-2018","       27.66"
"26-Jul-2018","       27.75"
"27-Jul-2018","       28.02"
"30-Jul-2018","       28.12"
"31-Jul-2018","       28.22"
"01-Aug-2018","       28.14"
"02-Aug-2018","       27.89"
