"Date","P/E"
"01-Jan-2001","       19.06"
"02-Jan-2001","       19.33"
"03-Jan-2001","       19.62"
"04-Jan-2001","       19.87"
"05-Jan-2001","       20.17"
"08-Jan-2001","       19.90"
"09-Jan-2001","       19.93"
"10-Jan-2001","       19.56"
"11-Jan-2001","       19.46"
"12-Jan-2001","       19.55"
"15-Jan-2001","       20.85"
"16-Jan-2001","       20.95"
"17-Jan-2001","       21.03"
"18-Jan-2001","       21.16"
"19-Jan-2001","       21.53"
"22-Jan-2001","       21.84"
"23-Jan-2001","       21.96"
"24-Jan-2001","       22.13"
"25-Jan-2001","       22.20"
"29-Jan-2001","       21.74"
"30-Jan-2001","       22.35"
"31-Jan-2001","       22.22"
"01-Feb-2001","       22.02"
"02-Feb-2001","       22.34"
"05-Feb-2001","       22.40"
"06-Feb-2001","       22.47"
"07-Feb-2001","       22.22"
"08-Feb-2001","       22.62"
"09-Feb-2001","       22.78"
"12-Feb-2001","       22.73"
"13-Feb-2001","       22.55"
"14-Feb-2001","       20.89"
"15-Feb-2001","       21.24"
"16-Feb-2001","       20.71"
"19-Feb-2001","       20.76"
"20-Feb-2001","       20.73"
"21-Feb-2001","       20.52"
"22-Feb-2001","       20.30"
"23-Feb-2001","       19.78"
"26-Feb-2001","       19.66"
"27-Feb-2001","       19.41"
"28-Feb-2001","       20.24"
"01-Mar-2001","       20.34"
"02-Mar-2001","       19.57"
"05-Mar-2001","       19.04"
"07-Mar-2001","       19.35"
"08-Mar-2001","       19.38"
"09-Mar-2001","       18.81"
"12-Mar-2001","       17.96"
"13-Mar-2001","       16.86"
"14-Mar-2001","       17.90"
"15-Mar-2001","       18.25"
"16-Mar-2001","       17.89"
"19-Mar-2001","       17.79"
"20-Mar-2001","       17.55"
"21-Mar-2001","       18.10"
"22-Mar-2001","       17.80"
"23-Mar-2001","       17.41"
"26-Mar-2001","       17.41"
"27-Mar-2001","       17.65"
"28-Mar-2001","       18.07"
"29-Mar-2001","       17.91"
"30-Mar-2001","       17.21"
"02-Apr-2001","       17.05"
"03-Apr-2001","       17.22"
"04-Apr-2001","       17.07"
"06-Apr-2001","       17.11"
"09-Apr-2001","       16.94"
"10-Apr-2001","       15.94"
"11-Apr-2001","       15.41"
"12-Apr-2001","       14.73"
"16-Apr-2001","       15.02"
"17-Apr-2001","       15.34"
"18-Apr-2001","       15.86"
"19-Apr-2001","       16.45"
"20-Apr-2001","       16.45"
"23-Apr-2001","       16.53"
"24-Apr-2001","       16.48"
"25-Apr-2001","       16.61"
"26-Apr-2001","       16.38"
"27-Apr-2001","       14.44"
"30-Apr-2001","       14.57"
"02-May-2001","       14.63"
"03-May-2001","       15.01"
"04-May-2001","       15.40"
"07-May-2001","       15.46"
"08-May-2001","       15.60"
"09-May-2001","       15.60"
"10-May-2001","       15.55"
"11-May-2001","       15.49"
"14-May-2001","       15.49"
"15-May-2001","       15.55"
"16-May-2001","       15.63"
"17-May-2001","       15.95"
"18-May-2001","       15.92"
"21-May-2001","       15.98"
"22-May-2001","       15.96"
"23-May-2001","       16.11"
"24-May-2001","       16.13"
"25-May-2001","       16.15"
"28-May-2001","       16.40"
"29-May-2001","       16.47"
"30-May-2001","       15.98"
"31-May-2001","       15.80"
"01-Jun-2001","       15.47"
"04-Jun-2001","       15.25"
"05-Jun-2001","       15.08"
"06-Jun-2001","       15.12"
"07-Jun-2001","       15.07"
"08-Jun-2001","       15.26"
"11-Jun-2001","       15.32"
"12-Jun-2001","       15.27"
"13-Jun-2001","       15.30"
"14-Jun-2001","       15.54"
"15-Jun-2001","       15.19"
"18-Jun-2001","       15.07"
"19-Jun-2001","       15.35"
"20-Jun-2001","       15.62"
"21-Jun-2001","       15.59"
"22-Jun-2001","       15.48"
"25-Jun-2001","       15.19"
"26-Jun-2001","       15.61"
"27-Jun-2001","       15.59"
"28-Jun-2001","       15.56"
"29-Jun-2001","       15.76"
"02-Jul-2001","       15.65"
"03-Jul-2001","       15.21"
"04-Jul-2001","       15.19"
"05-Jul-2001","       15.21"
"06-Jul-2001","       15.15"
"09-Jul-2001","       15.07"
"10-Jul-2001","       15.25"
"11-Jul-2001","       15.41"
"12-Jul-2001","       15.72"
"13-Jul-2001","       15.79"
"16-Jul-2001","       15.72"
"17-Jul-2001","       15.69"
"18-Jul-2001","       15.53"
"19-Jul-2001","       15.44"
"20-Jul-2001","       15.33"
"23-Jul-2001","       15.23"
"24-Jul-2001","       15.25"
"25-Jul-2001","       15.13"
"26-Jul-2001","       14.93"
"27-Jul-2001","       14.90"
"30-Jul-2001","       15.04"
"31-Jul-2001","       15.15"
"01-Aug-2001","       15.01"
"02-Aug-2001","       15.05"
"03-Aug-2001","       15.18"
