"Date","P/E"
"01-Jan-2003","       14.92"
"02-Jan-2003","       14.82"
"03-Jan-2003","       14.78"
"06-Jan-2003","       14.71"
"07-Jan-2003","       14.67"
"08-Jan-2003","       14.77"
"09-Jan-2003","       14.88"
"10-Jan-2003","       14.65"
"13-Jan-2003","       14.56"
"14-Jan-2003","       14.63"
"15-Jan-2003","       14.72"
"16-Jan-2003","       14.76"
"17-Jan-2003","       14.74"
"20-Jan-2003","       14.60"
"21-Jan-2003","       14.62"
"22-Jan-2003","       14.69"
"23-Jan-2003","       14.52"
"24-Jan-2003","       14.32"
"27-Jan-2003","       14.07"
"28-Jan-2003","       14.19"
"29-Jan-2003","       14.07"
"30-Jan-2003","       14.03"
"31-Jan-2003","       14.13"
"03-Feb-2003","       14.31"
"04-Feb-2003","       14.31"
"05-Feb-2003","       14.21"
"06-Feb-2003","       14.42"
"07-Feb-2003","       14.34"
"10-Feb-2003","       14.22"
"11-Feb-2003","       14.21"
"12-Feb-2003","       14.17"
"14-Feb-2003","       14.05"
"17-Feb-2003","       14.35"
"18-Feb-2003","       14.37"
"19-Feb-2003","       14.43"
"20-Feb-2003","       14.45"
"21-Feb-2003","       14.46"
"24-Feb-2003","       14.51"
"25-Feb-2003","       14.32"
"26-Feb-2003","       14.24"
"27-Feb-2003","       14.28"
"28-Feb-2003","       14.42"
"03-Mar-2003","       14.36"
"04-Mar-2003","       14.24"
"05-Mar-2003","       14.16"
"06-Mar-2003","       14.03"
"07-Mar-2003","       13.84"
"10-Mar-2003","       13.70"
"11-Mar-2003","       13.81"
"12-Mar-2003","       13.63"
"13-Mar-2003","       13.60"
"17-Mar-2003","       13.51"
"19-Mar-2003","       13.71"
"20-Mar-2003","       14.00"
"21-Mar-2003","       14.08"
"22-Mar-2003","       14.17"
"24-Mar-2003","       13.85"
"25-Mar-2003","       13.81"
"26-Mar-2003","       13.85"
"27-Mar-2003","       13.69"
"28-Mar-2003","       13.67"
"31-Mar-2003","       13.36"
"01-Apr-2003","       13.44"
"02-Apr-2003","       13.65"
"03-Apr-2003","       13.78"
"04-Apr-2003","       13.89"
"07-Apr-2003","       14.09"
"08-Apr-2003","       13.91"
"09-Apr-2003","       13.73"
"10-Apr-2003","       13.14"
"11-Apr-2003","       12.97"
"15-Apr-2003","       12.99"
"16-Apr-2003","       13.09"
"17-Apr-2003","       12.85"
"21-Apr-2003","       12.94"
"22-Apr-2003","       12.89"
"23-Apr-2003","       12.76"
"24-Apr-2003","       12.70"
"25-Apr-2003","       12.63"
"28-Apr-2003","       12.70"
"29-Apr-2003","       12.73"
"30-Apr-2003","       13.14"
"02-May-2003","       10.86"
"05-May-2003","       10.94"
"06-May-2003","       11.02"
"07-May-2003","       11.00"
"08-May-2003","       10.90"
"09-May-2003","       10.86"
"12-May-2003","       10.84"
"13-May-2003","       10.93"
"14-May-2003","       11.02"
"15-May-2003","       11.11"
"16-May-2003","       11.26"
"19-May-2003","       11.19"
"20-May-2003","       11.25"
"21-May-2003","       11.21"
"22-May-2003","       11.15"
"23-May-2003","       11.20"
"26-May-2003","       11.37"
"27-May-2003","       11.47"
"28-May-2003","       11.31"
"29-May-2003","       11.61"
"30-May-2003","       11.65"
"02-Jun-2003","       11.59"
"03-Jun-2003","       11.54"
"04-Jun-2003","       11.66"
"05-Jun-2003","       11.82"
"06-Jun-2003","       11.95"
"09-Jun-2003","       12.01"
"10-Jun-2003","       11.85"
"11-Jun-2003","       11.92"
"12-Jun-2003","       12.00"
"13-Jun-2003","       12.06"
"16-Jun-2003","       12.01"
"17-Jun-2003","       12.35"
"18-Jun-2003","       12.41"
"19-Jun-2003","       12.47"
"20-Jun-2003","       12.56"
"23-Jun-2003","       12.44"
"24-Jun-2003","       12.39"
"25-Jun-2003","       12.64"
"26-Jun-2003","       12.75"
"27-Jun-2003","       12.85"
"30-Jun-2003","       12.95"
"01-Jul-2003","       12.32"
"02-Jul-2003","       12.35"
"03-Jul-2003","       12.47"
"04-Jul-2003","       12.40"
"07-Jul-2003","       12.43"
"08-Jul-2003","       12.49"
"09-Jul-2003","       12.43"
"10-Jul-2003","       12.66"
"11-Jul-2003","       12.66"
"14-Jul-2003","       12.76"
"15-Jul-2003","       12.64"
"16-Jul-2003","       12.73"
