"Date","P/E"
"01-Jan-2020","       28.33"
"02-Jan-2020","       28.56"
"03-Jan-2020","       28.44"
"06-Jan-2020","       27.89"
"07-Jan-2020","       28.03"
"08-Jan-2020","       27.97"
"09-Jan-2020","       28.41"
"10-Jan-2020","       28.51"
"13-Jan-2020","       28.67"
"14-Jan-2020","       28.67"
"15-Jan-2020","       28.63"
"16-Jan-2020","       28.62"
"17-Jan-2020","       28.61"
"20-Jan-2020","       28.00"
"21-Jan-2020","       27.84"
"22-Jan-2020","       27.73"
"23-Jan-2020","       27.88"
"24-Jan-2020","       28.10"
"27-Jan-2020","       27.73"
"28-Jan-2020","       26.65"
"29-Jan-2020","       26.81"
"30-Jan-2020","       26.57"
"31-Jan-2020","       26.41"
"01-Feb-2020","       25.75"
"03-Feb-2020","       25.90"
"04-Feb-2020","       26.57"
"05-Feb-2020","       27.05"
"06-Feb-2020","       27.16"
"07-Feb-2020","       27.03"
"10-Feb-2020","       26.89"
"11-Feb-2020","       27.21"
"12-Feb-2020","       27.65"
"13-Feb-2020","       27.59"
"14-Feb-2020","       27.45"
"17-Feb-2020","       27.42"
"18-Feb-2020","       27.29"
"19-Feb-2020","       27.60"
"20-Feb-2020","       27.50"
"24-Feb-2020","       26.92"
"25-Feb-2020","       26.85"
"26-Feb-2020","       26.58"
"27-Feb-2020","       26.48"
"28-Feb-2020","       25.49"
"02-Mar-2020","       25.34"
"03-Mar-2020","       25.73"
"04-Mar-2020","       25.61"
"05-Mar-2020","       25.65"
"06-Mar-2020","       25.01"
"09-Mar-2020","       23.79"
"11-Mar-2020","       23.80"
"12-Mar-2020","       21.83"
"13-Mar-2020","       22.66"
"16-Mar-2020","       20.93"
"17-Mar-2020","       20.41"
"18-Mar-2020","       19.27"
"19-Mar-2020","       18.63"
"20-Mar-2020","       19.72"
"23-Mar-2020","       17.15"
"24-Mar-2020","       17.58"
"25-Mar-2020","       18.74"
"26-Mar-2020","       19.47"
"27-Mar-2020","       19.52"
"30-Mar-2020","       18.66"
"31-Mar-2020","       19.38"
"01-Apr-2020","       18.60"
"03-Apr-2020","       18.22"
"07-Apr-2020","       19.81"
"08-Apr-2020","       19.72"
"09-Apr-2020","       20.53"
"13-Apr-2020","       20.27"
"15-Apr-2020","       20.11"
"16-Apr-2020","       20.25"
"17-Apr-2020","       20.85"
"20-Apr-2020","       20.75"
"21-Apr-2020","       20.10"
"22-Apr-2020","       20.56"
"23-Apr-2020","       20.84"
"24-Apr-2020","       20.48"
"27-Apr-2020","       20.77"
"28-Apr-2020","       21.00"
"29-Apr-2020","       21.65"
"30-Apr-2020","       22.35"
"04-May-2020","       21.39"
"05-May-2020","       21.19"
"06-May-2020","       21.34"
"07-May-2020","       21.18"
"08-May-2020","       21.28"
"11-May-2020","       21.21"
"12-May-2020","       21.11"
"13-May-2020","       21.51"
"14-May-2020","       21.00"
"15-May-2020","       20.98"
"18-May-2020","       20.26"
"19-May-2020","       20.39"
"20-May-2020","       21.16"
"21-May-2020","       21.14"
"22-May-2020","       20.97"
"26-May-2020","       21.10"
"27-May-2020","       21.77"
"28-May-2020","       22.17"
"29-May-2020","       22.38"
"01-Jun-2020","       22.96"
"02-Jun-2020","       23.31"
"03-Jun-2020","       23.50"
"04-Jun-2020","       23.42"
"05-Jun-2020","       23.91"
"08-Jun-2020","       23.97"
"09-Jun-2020","       24.25"
"10-Jun-2020","       24.41"
