"Date","P/E"
"02-Jan-2017","       22.08"
"03-Jan-2017","       22.12"
"04-Jan-2017","       21.94"
"05-Jan-2017","       22.17"
"06-Jan-2017","       22.09"
"09-Jan-2017","       22.07"
"10-Jan-2017","       22.39"
"11-Jan-2017","       22.42"
"12-Jan-2017","       22.50"
"13-Jan-2017","       22.47"
"16-Jan-2017","       22.50"
"17-Jan-2017","       22.40"
"18-Jan-2017","       22.39"
"19-Jan-2017","       22.44"
"20-Jan-2017","       22.37"
"23-Jan-2017","       22.48"
"24-Jan-2017","       22.64"
"25-Jan-2017","       22.98"
"27-Jan-2017","       23.00"
"30-Jan-2017","       22.98"
"31-Jan-2017","       22.86"
"01-Feb-2017","       23.27"
"02-Feb-2017","       23.38"
"03-Feb-2017","       23.29"
"06-Feb-2017","       23.43"
"07-Feb-2017","       23.31"
"08-Feb-2017","       23.28"
"09-Feb-2017","       23.31"
"10-Feb-2017","       23.34"
"13-Feb-2017","       23.15"
"14-Feb-2017","       23.05"
"15-Feb-2017","       22.84"
"16-Feb-2017","       23.08"
"17-Feb-2017","       23.10"
"20-Feb-2017","       23.19"
"21-Feb-2017","       23.27"
"22-Feb-2017","       23.32"
"23-Feb-2017","       23.36"
"27-Feb-2017","       23.21"
"28-Feb-2017","       23.13"
"01-Mar-2017","       23.30"
"02-Mar-2017","       23.11"
"03-Mar-2017","       23.10"
"06-Mar-2017","       23.27"
"07-Mar-2017","       23.23"
"08-Mar-2017","       23.17"
"09-Mar-2017","       23.18"
"10-Mar-2017","       23.20"
"14-Mar-2017","       23.59"
"15-Mar-2017","       23.59"
"16-Mar-2017","       23.77"
"17-Mar-2017","       23.78"
"20-Mar-2017","       23.70"
"21-Mar-2017","       23.68"
"22-Mar-2017","       23.45"
"23-Mar-2017","       23.59"
"24-Mar-2017","       23.65"
"27-Mar-2017","       23.49"
"28-Mar-2017","       23.63"
"29-Mar-2017","       23.74"
"30-Mar-2017","       23.82"
"31-Mar-2017","       23.26"
"03-Apr-2017","       23.42"
"05-Apr-2017","       23.49"
"06-Apr-2017","       23.48"
"07-Apr-2017","       23.32"
"10-Apr-2017","       23.28"
"11-Apr-2017","       23.42"
"12-Apr-2017","       23.33"
"13-Apr-2017","       23.20"
"17-Apr-2017","       23.17"
"18-Apr-2017","       23.08"
"19-Apr-2017","       23.08"
"20-Apr-2017","       23.16"
"21-Apr-2017","       23.12"
"24-Apr-2017","       23.41"
"25-Apr-2017","       23.64"
"26-Apr-2017","       23.75"
"27-Apr-2017","       23.73"
"28-Apr-2017","       23.63"
"02-May-2017","       23.66"
"03-May-2017","       23.65"
"04-May-2017","       23.77"
"05-May-2017","       23.59"
"08-May-2017","       23.66"
"09-May-2017","       23.67"
"10-May-2017","       23.89"
"11-May-2017","       23.93"
"12-May-2017","       23.88"
"15-May-2017","       23.99"
"16-May-2017","       24.16"
"17-May-2017","       25.23"
"18-May-2017","       24.91"
"19-May-2017","       24.91"
"22-May-2017","       24.94"
"23-May-2017","       24.80"
"24-May-2017","       24.73"
"25-May-2017","       24.88"
"26-May-2017","       24.32"
"29-May-2017","       24.31"
"30-May-2017","       24.36"
"31-May-2017","       24.35"
"01-Jun-2017","       24.34"
"02-Jun-2017","       24.43"
"05-Jun-2017","       24.45"
"06-Jun-2017","       24.35"
"07-Jun-2017","       24.48"
"08-Jun-2017","       24.43"
"09-Jun-2017","       24.38"
"12-Jun-2017","       24.25"
"13-Jun-2017","       24.27"
"14-Jun-2017","       24.29"
"15-Jun-2017","       24.19"
"16-Jun-2017","       24.00"
"19-Jun-2017","       24.37"
"20-Jun-2017","       24.36"
"21-Jun-2017","       24.31"
"22-Jun-2017","       24.49"
"23-Jun-2017","       24.37"
"27-Jun-2017","       24.21"
"28-Jun-2017","       24.15"
"29-Jun-2017","       24.19"
"30-Jun-2017","       24.23"
"03-Jul-2017","       24.47"
"04-Jul-2017","       24.47"
"05-Jul-2017","       24.53"
"06-Jul-2017","       24.62"
"07-Jul-2017","       24.60"
"10-Jul-2017","       24.87"
"11-Jul-2017","       24.91"
"12-Jul-2017","       24.98"
"13-Jul-2017","       25.17"
"14-Jul-2017","       25.12"
"17-Jul-2017","       25.17"
"18-Jul-2017","       25.10"
"19-Jul-2017","       25.28"
"20-Jul-2017","       25.22"
"21-Jul-2017","       25.32"
"24-Jul-2017","       25.45"
"25-Jul-2017","       25.45"
"26-Jul-2017","       25.57"
"27-Jul-2017","       25.56"
"28-Jul-2017","       25.56"
"31-Jul-2017","       25.69"
"01-Aug-2017","       25.75"
"02-Aug-2017","       25.63"
"03-Aug-2017","       25.50"
"04-Aug-2017","       25.61"
"07-Aug-2017","       25.67"
"08-Aug-2017","       25.50"
"09-Aug-2017","       25.31"
"10-Aug-2017","       25.06"
"11-Aug-2017","       24.80"
"14-Aug-2017","       25.02"
"16-Aug-2017","       25.28"
"17-Aug-2017","       25.30"
"18-Aug-2017","       25.10"
"21-Aug-2017","       24.99"
"22-Aug-2017","       25.25"
"23-Aug-2017","       25.45"
"24-Aug-2017","       25.47"
"28-Aug-2017","       25.61"
"29-Aug-2017","       25.31"
"30-Aug-2017","       25.54"
"31-Aug-2017","       25.62"
"01-Sep-2017","       25.99"
"04-Sep-2017","       25.83"
"05-Sep-2017","       25.97"
"06-Sep-2017","       25.88"
"07-Sep-2017","       25.89"
"08-Sep-2017","       25.90"
"11-Sep-2017","       26.11"
"12-Sep-2017","       26.26"
"13-Sep-2017","       26.23"
"14-Sep-2017","       26.25"
"15-Sep-2017","       26.24"
"18-Sep-2017","       26.42"
"19-Sep-2017","       26.40"
"20-Sep-2017","       26.39"
"21-Sep-2017","       26.34"
"22-Sep-2017","       25.95"
"25-Sep-2017","       25.71"
"26-Sep-2017","       25.71"
"27-Sep-2017","       25.36"
"28-Sep-2017","       25.44"
"29-Sep-2017","       25.43"
"03-Oct-2017","       25.61"
"04-Oct-2017","       25.75"
"05-Oct-2017","       25.69"
"06-Oct-2017","       25.92"
"09-Oct-2017","       25.95"
"10-Oct-2017","       26.02"
"11-Oct-2017","       25.94"
"12-Oct-2017","       26.22"
"13-Oct-2017","       26.41"
"16-Oct-2017","       26.55"
"17-Oct-2017","       26.52"
"18-Oct-2017","       26.44"
"19-Oct-2017","       26.28"
"23-Oct-2017","       26.37"
"24-Oct-2017","       26.42"
"25-Oct-2017","       26.63"
"26-Oct-2017","       26.73"
"27-Oct-2017","       26.67"
"30-Oct-2017","       26.77"
"31-Oct-2017","       26.38"
"01-Nov-2017","       26.49"
"02-Nov-2017","       26.63"
"03-Nov-2017","       26.87"
"06-Nov-2017","       26.74"
"07-Nov-2017","       26.48"
"08-Nov-2017","       26.37"
"09-Nov-2017","       26.31"
"10-Nov-2017","       26.35"
"13-Nov-2017","       25.99"
"14-Nov-2017","       25.89"
"15-Nov-2017","       25.72"
"16-Nov-2017","       25.96"
"17-Nov-2017","       26.14"
"20-Nov-2017","       26.18"
"21-Nov-2017","       26.20"
"22-Nov-2017","       26.40"
"23-Nov-2017","       26.48"
"24-Nov-2017","       26.59"
"27-Nov-2017","       26.61"
"28-Nov-2017","       26.53"
"29-Nov-2017","       26.51"
"30-Nov-2017","       26.16"
"01-Dec-2017","       25.90"
"04-Dec-2017","       25.91"
"05-Dec-2017","       25.89"
"06-Dec-2017","       25.70"
"07-Dec-2017","       26.01"
"08-Dec-2017","       26.26"
"11-Dec-2017","       26.43"
"12-Dec-2017","       26.22"
"13-Dec-2017","       26.10"
"14-Dec-2017","       26.25"
"15-Dec-2017","       26.46"
"18-Dec-2017","       26.60"
"19-Dec-2017","       26.79"
"20-Dec-2017","       26.75"
"21-Dec-2017","       26.74"
"22-Dec-2017","       26.86"
"26-Dec-2017","       26.96"
"27-Dec-2017","       26.85"
"28-Dec-2017","       26.82"
"29-Dec-2017","       26.92"
