"Date","P/E"
"01-Jan-2015","       21.16"
"02-Jan-2015","       21.45"
"05-Jan-2015","       21.40"
"06-Jan-2015","       20.76"
"07-Jan-2015","       20.70"
"08-Jan-2015","       21.04"
"09-Jan-2015","       21.16"
"12-Jan-2015","       21.27"
"13-Jan-2015","       21.21"
"14-Jan-2015","       21.14"
"15-Jan-2015","       21.70"
"16-Jan-2015","       21.75"
"19-Jan-2015","       21.80"
"20-Jan-2015","       22.16"
"21-Jan-2015","       22.21"
"22-Jan-2015","       22.25"
"23-Jan-2015","       22.48"
"27-Jan-2015","       22.67"
"28-Jan-2015","       22.67"
"29-Jan-2015","       22.84"
"30-Jan-2015","       22.48"
"02-Feb-2015","       22.51"
"03-Feb-2015","       22.42"
"04-Feb-2015","       22.53"
"05-Feb-2015","       22.57"
"06-Feb-2015","       22.44"
"09-Feb-2015","       22.59"
"10-Feb-2015","       22.69"
"11-Feb-2015","       22.85"
"12-Feb-2015","       23.07"
"13-Feb-2015","       23.31"
"16-Feb-2015","       23.22"
"18-Feb-2015","       23.28"
"19-Feb-2015","       23.76"
"20-Feb-2015","       23.62"
"23-Feb-2015","       23.41"
"24-Feb-2015","       23.43"
"25-Feb-2015","       23.44"
"26-Feb-2015","       23.22"
"27-Feb-2015","       23.65"
"28-Feb-2015","       23.80"
"02-Mar-2015","       23.95"
"03-Mar-2015","       24.06"
"04-Mar-2015","       23.86"
"05-Mar-2015","       23.90"
"09-Mar-2015","       23.48"
"10-Mar-2015","       23.36"
"11-Mar-2015","       23.32"
"12-Mar-2015","       23.53"
"13-Mar-2015","       23.18"
"16-Mar-2015","       23.14"
"17-Mar-2015","       23.39"
"18-Mar-2015","       23.29"
"19-Mar-2015","       23.15"
"20-Mar-2015","       22.98"
"23-Mar-2015","       22.92"
"24-Mar-2015","       22.90"
"25-Mar-2015","       22.87"
"26-Mar-2015","       22.36"
"27-Mar-2015","       22.30"
"30-Mar-2015","       22.70"
"31-Mar-2015","       22.70"
"01-Apr-2015","       22.95"
"06-Apr-2015","       23.18"
"07-Apr-2015","       23.19"
"08-Apr-2015","       23.33"
"09-Apr-2015","       23.50"
"10-Apr-2015","       23.51"
"13-Apr-2015","       23.66"
"15-Apr-2015","       23.43"
"16-Apr-2015","       23.33"
"17-Apr-2015","       23.06"
"20-Apr-2015","       22.64"
"21-Apr-2015","       22.44"
"22-Apr-2015","       22.59"
"23-Apr-2015","       22.50"
"24-Apr-2015","       22.34"
"27-Apr-2015","       22.26"
"28-Apr-2015","       22.46"
"29-Apr-2015","       22.29"
"30-Apr-2015","       22.07"
"04-May-2015","       22.47"
"05-May-2015","       22.45"
"06-May-2015","       21.71"
"07-May-2015","       21.61"
"08-May-2015","       21.92"
"11-May-2015","       22.41"
"12-May-2015","       21.92"
"13-May-2015","       22.17"
"14-May-2015","       22.14"
"15-May-2015","       22.24"
"18-May-2015","       22.57"
"19-May-2015","       22.55"
"20-May-2015","       22.69"
"21-May-2015","       22.67"
"22-May-2015","       22.94"
"25-May-2015","       22.64"
"26-May-2015","       22.55"
"27-May-2015","       22.60"
"28-May-2015","       22.61"
"29-May-2015","       23.12"
"01-Jun-2015","       23.25"
"02-Jun-2015","       22.71"
"03-Jun-2015","       22.41"
"04-Jun-2015","       22.53"
"05-Jun-2015","       22.49"
"08-Jun-2015","       22.29"
"09-Jun-2015","       22.23"
"10-Jun-2015","       22.52"
"11-Jun-2015","       22.08"
"12-Jun-2015","       22.12"
"15-Jun-2015","       22.21"
"16-Jun-2015","       22.30"
"17-Jun-2015","       22.43"
"18-Jun-2015","       22.66"
"19-Jun-2015","       22.79"
"22-Jun-2015","       23.15"
"23-Jun-2015","       23.23"
"24-Jun-2015","       23.17"
"25-Jun-2015","       23.27"
"26-Jun-2015","       23.23"
"29-Jun-2015","       23.05"
"30-Jun-2015","       23.19"
"01-Jul-2015","       23.43"
"02-Jul-2015","       23.40"
"03-Jul-2015","       23.52"
"06-Jul-2015","       23.62"
"07-Jul-2015","       23.59"
"08-Jul-2015","       23.18"
"09-Jul-2015","       23.08"
"10-Jul-2015","       23.17"
"13-Jul-2015","       23.45"
"14-Jul-2015","       23.44"
"15-Jul-2015","       23.63"
"16-Jul-2015","       23.86"
"17-Jul-2015","       23.87"
"20-Jul-2015","       23.88"
"21-Jul-2015","       23.68"
"22-Jul-2015","       23.96"
"23-Jul-2015","       23.84"
"24-Jul-2015","       23.65"
"27-Jul-2015","       23.21"
"28-Jul-2015","       23.02"
"29-Jul-2015","       23.08"
"30-Jul-2015","       23.23"
"31-Jul-2015","       23.53"
"03-Aug-2015","       23.54"
"04-Aug-2015","       23.48"
"05-Aug-2015","       23.62"
"06-Aug-2015","       23.67"
"07-Aug-2015","       23.61"
"10-Aug-2015","       23.54"
"11-Aug-2015","       23.38"
"12-Aug-2015","       23.10"
"13-Aug-2015","       23.16"
"14-Aug-2015","       23.69"
"17-Aug-2015","       23.48"
"18-Aug-2015","       23.45"
"19-Aug-2015","       23.53"
"20-Aug-2015","       23.19"
"21-Aug-2015","       22.99"
"24-Aug-2015","       21.63"
"25-Aug-2015","       21.83"
"26-Aug-2015","       21.59"
"27-Aug-2015","       22.02"
"28-Aug-2015","       22.17"
"31-Aug-2015","       22.08"
"01-Sep-2015","       21.57"
"02-Sep-2015","       21.38"
"03-Sep-2015","       21.68"
"04-Sep-2015","       21.21"
"07-Sep-2015","       20.95"
"08-Sep-2015","       21.31"
"09-Sep-2015","       21.67"
"10-Sep-2015","       21.59"
"11-Sep-2015","       21.59"
"14-Sep-2015","       21.82"
"15-Sep-2015","       21.70"
"16-Sep-2015","       21.89"
"18-Sep-2015","       22.12"
"21-Sep-2015","       22.11"
"22-Sep-2015","       21.65"
"23-Sep-2015","       21.75"
"24-Sep-2015","       21.81"
"28-Sep-2015","       21.78"
"29-Sep-2015","       21.91"
"30-Sep-2015","       22.21"
"01-Oct-2015","       22.21"
"05-Oct-2015","       22.68"
"06-Oct-2015","       22.78"
"07-Oct-2015","       22.84"
"08-Oct-2015","       22.71"
"09-Oct-2015","       22.88"
