"Date","P/E"
"01-Jan-2019","       26.28"
"02-Jan-2019","       26.00"
"03-Jan-2019","       25.71"
"04-Jan-2019","       25.84"
"07-Jan-2019","       25.95"
"08-Jan-2019","       26.02"
"09-Jan-2019","       26.15"
"10-Jan-2019","       26.07"
"11-Jan-2019","       26.00"
"14-Jan-2019","       25.80"
"15-Jan-2019","       26.16"
"16-Jan-2019","       26.17"
"17-Jan-2019","       26.21"
"18-Jan-2019","       26.19"
"21-Jan-2019","       26.29"
"22-Jan-2019","       26.54"
"23-Jan-2019","       26.32"
"24-Jan-2019","       26.31"
"25-Jan-2019","       26.14"
"28-Jan-2019","       25.85"
"29-Jan-2019","       25.84"
"30-Jan-2019","       25.84"
"31-Jan-2019","       26.26"
"01-Feb-2019","       26.40"
"04-Feb-2019","       27.02"
"05-Feb-2019","       27.07"
"06-Feb-2019","       27.39"
"07-Feb-2019","       27.41"
"08-Feb-2019","       27.10"
"11-Feb-2019","       26.96"
"12-Feb-2019","       26.84"
"13-Feb-2019","       26.60"
"14-Feb-2019","       26.58"
"15-Feb-2019","       26.53"
"18-Feb-2019","       26.32"
"19-Feb-2019","       26.23"
"20-Feb-2019","       26.50"
"21-Feb-2019","       26.31"
"22-Feb-2019","       26.32"
"25-Feb-2019","       26.53"
"26-Feb-2019","       26.43"
"27-Feb-2019","       26.36"
"28-Feb-2019","       26.32"
"01-Mar-2019","       26.49"
"05-Mar-2019","       26.93"
"06-Mar-2019","       27.09"
"07-Mar-2019","       27.11"
"08-Mar-2019","       27.05"
"11-Mar-2019","       27.38"
"12-Mar-2019","       27.70"
"13-Mar-2019","       27.80"
"14-Mar-2019","       27.81"
"15-Mar-2019","       28.01"
"18-Mar-2019","       28.10"
"19-Mar-2019","       28.27"
"20-Mar-2019","       28.24"
"22-Mar-2019","       28.08"
"25-Mar-2019","       27.83"
"26-Mar-2019","       28.15"
"27-Mar-2019","       28.05"
"28-Mar-2019","       28.36"
"29-Mar-2019","       29.01"
"01-Apr-2019","       29.13"
"02-Apr-2019","       29.24"
"03-Apr-2019","       29.06"
"04-Apr-2019","       28.95"
"05-Apr-2019","       29.12"
"08-Apr-2019","       28.96"
"09-Apr-2019","       29.13"
"10-Apr-2019","       28.91"
"11-Apr-2019","       28.94"
"12-Apr-2019","       29.06"
"15-Apr-2019","       29.18"
"16-Apr-2019","       29.42"
"18-Apr-2019","       29.33"
"22-Apr-2019","       28.94"
"23-Apr-2019","       28.94"
"24-Apr-2019","       29.27"
"25-Apr-2019","       29.06"
"26-Apr-2019","       29.34"
"30-Apr-2019","       29.33"
"02-May-2019","       29.27"
"03-May-2019","       29.24"
"06-May-2019","       28.95"
"07-May-2019","       28.73"
"08-May-2019","       28.38"
"09-May-2019","       28.24"
"10-May-2019","       28.14"
"13-May-2019","       27.80"
"14-May-2019","       27.98"
"15-May-2019","       27.82"
"16-May-2019","       28.07"
"17-May-2019","       28.44"
"20-May-2019","       29.48"
"21-May-2019","       29.18"
"22-May-2019","       29.22"
"23-May-2019","       29.02"
"24-May-2019","       29.44"
"27-May-2019","       29.68"
"28-May-2019","       29.69"
"29-May-2019","       29.44"
"30-May-2019","       29.65"
"31-May-2019","       29.49"
"03-Jun-2019","       29.90"
"04-Jun-2019","       29.73"
"06-Jun-2019","       29.29"
"07-Jun-2019","       29.36"
"10-Jun-2019","       29.49"
"11-Jun-2019","       29.59"
"12-Jun-2019","       29.45"
"13-Jun-2019","       29.46"
"14-Jun-2019","       29.24"
"17-Jun-2019","       28.87"
"18-Jun-2019","       28.91"
"19-Jun-2019","       28.91"
"20-Jun-2019","       29.26"
"21-Jun-2019","       28.99"
"24-Jun-2019","       28.93"
"25-Jun-2019","       29.17"
"26-Jun-2019","       29.09"
"27-Jun-2019","       29.07"
"28-Jun-2019","       28.98"
"01-Jul-2019","       29.17"
"02-Jul-2019","       29.28"
"03-Jul-2019","       29.30"
"04-Jul-2019","       29.37"
"05-Jul-2019","       29.04"
"08-Jul-2019","       28.42"
"09-Jul-2019","       28.41"
"10-Jul-2019","       28.20"
"11-Jul-2019","       28.40"
"12-Jul-2019","       28.33"
"15-Jul-2019","       28.33"
"16-Jul-2019","       28.51"
"17-Jul-2019","       28.58"
"18-Jul-2019","       28.35"
"19-Jul-2019","       27.92"
"22-Jul-2019","       27.81"
"23-Jul-2019","       27.77"
"24-Jul-2019","       27.62"
"25-Jul-2019","       27.57"
"26-Jul-2019","       27.73"
"29-Jul-2019","       27.60"
"30-Jul-2019","       27.34"
"31-Jul-2019","       27.42"
"01-Aug-2019","       27.05"
"02-Aug-2019","       27.09"
"05-Aug-2019","       26.76"
"06-Aug-2019","       26.97"
"07-Aug-2019","       26.74"
"08-Aug-2019","       27.20"
"09-Aug-2019","       27.41"
"13-Aug-2019","       27.03"
"14-Aug-2019","       27.24"
"16-Aug-2019","       27.33"
"19-Aug-2019","       27.35"
"20-Aug-2019","       27.26"
"21-Aug-2019","       27.01"
"22-Aug-2019","       26.57"
"23-Aug-2019","       26.79"
"26-Aug-2019","       27.36"
"27-Aug-2019","       27.47"
"28-Aug-2019","       27.33"
"29-Aug-2019","       27.09"
"30-Aug-2019","       27.27"
"03-Sep-2019","       26.54"
"04-Sep-2019","       26.61"
"05-Sep-2019","       26.67"
"06-Sep-2019","       26.91"
"09-Sep-2019","       27.05"
"11-Sep-2019","       27.13"
"12-Sep-2019","       27.00"
"13-Sep-2019","       27.23"
"16-Sep-2019","       27.06"
"17-Sep-2019","       26.60"
"18-Sep-2019","       26.66"
"19-Sep-2019","       26.32"
"20-Sep-2019","       27.72"
"23-Sep-2019","       28.52"
"24-Sep-2019","       28.49"
"25-Sep-2019","       25.92"
"26-Sep-2019","       26.22"
"27-Sep-2019","       26.52"
"30-Sep-2019","       26.44"
"01-Oct-2019","       26.17"
"03-Oct-2019","       26.07"
"04-Oct-2019","       25.75"
"07-Oct-2019","       25.64"
"09-Oct-2019","       26.13"
"10-Oct-2019","       25.95"
"11-Oct-2019","       26.11"
"14-Oct-2019","       26.20"
"15-Oct-2019","       26.40"
"16-Oct-2019","       26.48"
"17-Oct-2019","       26.76"
"18-Oct-2019","       26.94"
"22-Oct-2019","       26.71"
"23-Oct-2019","       26.75"
"24-Oct-2019","       26.70"
"25-Oct-2019","       26.70"
"27-Oct-2019","       26.80"
"29-Oct-2019","       27.17"
"30-Oct-2019","       27.30"
"31-Oct-2019","       27.38"
"01-Nov-2019","       27.47"
"04-Nov-2019","       27.59"
"05-Nov-2019","       27.59"
"06-Nov-2019","       27.71"
"07-Nov-2019","       27.75"
"08-Nov-2019","       27.51"
"11-Nov-2019","       27.52"
"13-Nov-2019","       27.31"
"14-Nov-2019","       27.38"
"15-Nov-2019","       27.32"
"18-Nov-2019","       27.29"
"19-Nov-2019","       27.31"
"20-Nov-2019","       27.23"
"21-Nov-2019","       27.89"
"22-Nov-2019","       27.77"
"25-Nov-2019","       28.14"
"26-Nov-2019","       28.05"
"27-Nov-2019","       28.20"
"28-Nov-2019","       28.32"
"29-Nov-2019","       28.10"
"02-Dec-2019","       28.08"
"03-Dec-2019","       27.95"
"04-Dec-2019","       28.07"
"05-Dec-2019","       28.01"
"06-Dec-2019","       27.78"
"09-Dec-2019","       27.82"
"10-Dec-2019","       27.63"
"11-Dec-2019","       27.76"
"12-Dec-2019","       27.90"
"13-Dec-2019","       28.17"
"16-Dec-2019","       28.09"
"17-Dec-2019","       28.35"
"18-Dec-2019","       28.48"
"19-Dec-2019","       28.57"
"20-Dec-2019","       28.60"
"23-Dec-2019","       28.58"
"24-Dec-2019","       28.47"
"26-Dec-2019","       28.26"
"27-Dec-2019","       28.48"
"30-Dec-2019","       28.50"
