"Date","P/E"
"02-Jan-2012","       16.79"
"03-Jan-2012","       17.26"
"04-Jan-2012","       17.20"
"05-Jan-2012","       17.20"
"06-Jan-2012","       17.22"
"07-Jan-2012","       17.19"
"09-Jan-2012","       17.18"
"10-Jan-2012","       17.56"
"11-Jan-2012","       17.61"
"12-Jan-2012","       17.50"
"13-Jan-2012","       17.50"
"16-Jan-2012","       17.53"
"17-Jan-2012","       17.85"
"18-Jan-2012","       17.81"
"19-Jan-2012","       18.03"
"20-Jan-2012","       18.14"
"23-Jan-2012","       18.14"
"24-Jan-2012","       18.28"
"25-Jan-2012","       18.38"
"27-Jan-2012","       18.55"
"30-Jan-2012","       18.13"
"31-Jan-2012","       18.53"
"01-Feb-2012","       18.66"
"02-Feb-2012","       18.77"
"03-Feb-2012","       18.97"
"06-Feb-2012","       19.13"
"07-Feb-2012","       19.02"
"08-Feb-2012","       19.14"
"09-Feb-2012","       19.30"
"10-Feb-2012","       19.00"
"13-Feb-2012","       18.94"
"14-Feb-2012","       18.95"
"15-Feb-2012","       19.35"
"16-Feb-2012","       19.34"
"17-Feb-2012","       19.49"
"21-Feb-2012","       19.64"
"22-Feb-2012","       19.29"
"23-Feb-2012","       19.21"
"24-Feb-2012","       19.02"
"27-Feb-2012","       18.50"
"28-Feb-2012","       19.05"
"29-Feb-2012","       19.09"
"01-Mar-2012","       18.92"
"02-Mar-2012","       18.99"
"03-Mar-2012","       18.99"
"05-Mar-2012","       18.71"
"06-Mar-2012","       18.51"
"07-Mar-2012","       18.50"
"09-Mar-2012","       18.90"
"12-Mar-2012","       18.94"
"13-Mar-2012","       19.18"
"14-Mar-2012","       19.31"
"15-Mar-2012","       19.01"
"16-Mar-2012","       18.79"
"19-Mar-2012","       18.58"
"20-Mar-2012","       18.64"
"21-Mar-2012","       18.96"
"22-Mar-2012","       18.47"
"23-Mar-2012","       18.65"
"26-Mar-2012","       18.32"
"27-Mar-2012","       18.53"
"28-Mar-2012","       18.36"
"29-Mar-2012","       18.30"
"30-Mar-2012","       18.71"
"02-Apr-2012","       18.79"
"03-Apr-2012","       18.93"
"04-Apr-2012","       18.81"
"09-Apr-2012","       18.50"
"10-Apr-2012","       18.53"
"11-Apr-2012","       18.47"
"12-Apr-2012","       18.65"
"13-Apr-2012","       18.30"
"16-Apr-2012","       18.41"
"17-Apr-2012","       18.63"
"18-Apr-2012","       18.67"
"19-Apr-2012","       18.72"
"20-Apr-2012","       18.58"
"23-Apr-2012","       18.26"
"24-Apr-2012","       18.34"
"25-Apr-2012","       18.27"
"26-Apr-2012","       18.22"
"27-Apr-2012","       17.93"
"28-Apr-2012","       17.99"
"30-Apr-2012","       18.12"
"02-May-2012","       17.99"
"03-May-2012","       17.81"
"04-May-2012","       17.45"
"07-May-2012","       17.54"
"08-May-2012","       17.15"
"09-May-2012","       17.03"
"10-May-2012","       17.00"
"11-May-2012","       16.87"
"14-May-2012","       16.95"
"15-May-2012","       17.04"
"16-May-2012","       16.74"
"17-May-2012","       16.78"
"18-May-2012","       16.85"
"21-May-2012","       16.62"
"22-May-2012","       16.46"
"23-May-2012","       16.38"
"24-May-2012","       16.69"
"25-May-2012","       16.68"
"28-May-2012","       16.90"
"29-May-2012","       16.90"
"30-May-2012","       16.75"
"31-May-2012","       16.66"
"01-Jun-2012","       16.36"
"04-Jun-2012","       16.28"
"05-Jun-2012","       16.33"
"06-Jun-2012","       16.78"
"07-Jun-2012","       16.96"
"08-Jun-2012","       16.83"
"11-Jun-2012","       16.79"
"12-Jun-2012","       16.99"
"13-Jun-2012","       16.99"
"14-Jun-2012","       16.77"
"15-Jun-2012","       17.05"
"18-Jun-2012","       16.80"
"19-Jun-2012","       16.93"
"20-Jun-2012","       16.98"
"21-Jun-2012","       17.13"
"22-Jun-2012","       17.07"
"25-Jun-2012","       16.96"
"26-Jun-2012","       16.99"
"27-Jun-2012","       17.06"
"28-Jun-2012","       17.08"
"29-Jun-2012","       17.51"
"02-Jul-2012","       17.51"
"03-Jul-2012","       17.54"
"04-Jul-2012","       17.59"
"05-Jul-2012","       17.67"
"06-Jul-2012","       17.64"
"09-Jul-2012","       17.50"
"10-Jul-2012","       17.74"
"11-Jul-2012","       17.61"
"12-Jul-2012","       17.37"
"13-Jul-2012","       17.20"
"16-Jul-2012","       17.05"
"17-Jul-2012","       17.04"
"18-Jul-2012","       17.11"
"19-Jul-2012","       17.18"
"20-Jul-2012","       17.08"
"23-Jul-2012","       16.90"
"24-Jul-2012","       16.86"
"25-Jul-2012","       16.80"
"26-Jul-2012","       16.62"
"27-Jul-2012","       16.68"
"30-Jul-2012","       17.00"
"31-Jul-2012","       17.09"
"01-Aug-2012","       17.13"
"02-Aug-2012","       17.07"
"03-Aug-2012","       17.03"
"06-Aug-2012","       17.25"
"07-Aug-2012","       17.43"
"08-Aug-2012","       17.43"
"09-Aug-2012","       17.35"
"10-Aug-2012","       17.34"
"13-Aug-2012","       17.51"
"14-Aug-2012","       17.88"
"16-Aug-2012","       17.97"
"17-Aug-2012","       17.97"
"21-Aug-2012","       18.19"
"22-Aug-2012","       18.16"
"23-Aug-2012","       18.17"
"24-Aug-2012","       18.07"
"27-Aug-2012","       17.95"
"28-Aug-2012","       17.90"
"29-Aug-2012","       17.74"
"30-Aug-2012","       17.83"
"31-Aug-2012","       17.64"
"03-Sep-2012","       17.63"
"04-Sep-2012","       17.69"
"05-Sep-2012","       17.53"
"06-Sep-2012","       17.58"
"07-Sep-2012","       17.92"
"08-Sep-2012","       17.98"
"10-Sep-2012","       17.99"
"11-Sep-2012","       18.11"
"12-Sep-2012","       18.24"
"13-Sep-2012","       18.26"
"14-Sep-2012","       18.74"
"17-Sep-2012","       18.85"
"18-Sep-2012","       18.81"
"20-Sep-2012","       18.66"
"21-Sep-2012","       19.12"
"24-Sep-2012","       19.05"
"25-Sep-2012","       19.06"
"26-Sep-2012","       19.02"
"27-Sep-2012","       18.98"
"28-Sep-2012","       19.17"
"01-Oct-2012","       19.22"
"03-Oct-2012","       19.27"
"04-Oct-2012","       19.45"
"05-Oct-2012","       19.32"
"08-Oct-2012","       19.08"
"09-Oct-2012","       19.18"
"10-Oct-2012","       19.00"
"11-Oct-2012","       19.19"
"12-Oct-2012","       19.00"
"15-Oct-2012","       19.04"
"16-Oct-2012","       18.86"
"17-Oct-2012","       18.88"
"18-Oct-2012","       19.07"
"19-Oct-2012","       18.94"
"22-Oct-2012","       18.88"
"23-Oct-2012","       18.77"
"25-Oct-2012","       18.81"
"26-Oct-2012","       18.57"
"29-Oct-2012","       18.58"
"30-Oct-2012","       18.36"
"31-Oct-2012","       18.40"
"01-Nov-2012","       18.46"
"02-Nov-2012","       18.60"
"05-Nov-2012","       18.62"
"06-Nov-2012","       18.66"
"07-Nov-2012","       18.78"
"08-Nov-2012","       18.61"
"09-Nov-2012","       18.43"
"12-Nov-2012","       17.95"
"13-Nov-2012","       17.90"
"15-Nov-2012","       17.78"
"16-Nov-2012","       17.62"
"19-Nov-2012","       17.61"
"20-Nov-2012","       17.61"
"21-Nov-2012","       17.74"
"22-Nov-2012","       17.79"
"23-Nov-2012","       17.78"
"26-Nov-2012","       17.82"
"27-Nov-2012","       18.11"
"29-Nov-2012","       18.42"
"30-Nov-2012","       18.59"
"03-Dec-2012","       18.56"
"04-Dec-2012","       18.62"
"05-Dec-2012","       18.66"
"06-Dec-2012","       18.75"
"07-Dec-2012","       18.68"
"10-Dec-2012","       18.69"
"11-Dec-2012","       18.66"
"12-Dec-2012","       18.62"
"13-Dec-2012","       18.51"
"14-Dec-2012","       18.60"
"17-Dec-2012","       18.53"
"18-Dec-2012","       18.65"
"19-Dec-2012","       18.76"
"20-Dec-2012","       18.71"
"21-Dec-2012","       18.50"
"24-Dec-2012","       18.52"
"26-Dec-2012","       18.68"
"27-Dec-2012","       18.57"
"28-Dec-2012","       18.69"
