"Date","P/E"
"03-Jan-2000","       25.91"
"04-Jan-2000","       26.67"
"05-Jan-2000","       25.97"
"06-Jan-2000","       26.32"
"07-Jan-2000","       26.25"
"10-Jan-2000","       26.57"
"11-Jan-2000","       25.59"
"12-Jan-2000","       26.44"
"13-Jan-2000","       26.38"
"14-Jan-2000","       26.41"
"17-Jan-2000","       26.22"
"18-Jan-2000","       26.15"
"19-Jan-2000","       26.60"
"20-Jan-2000","       26.05"
"21-Jan-2000","       26.37"
"24-Jan-2000","       26.26"
"25-Jan-2000","       25.81"
"27-Jan-2000","       26.10"
"28-Jan-2000","       26.02"
"31-Jan-2000","       25.16"
"01-Feb-2000","       25.13"
"02-Feb-2000","       25.75"
"03-Feb-2000","       25.91"
"04-Feb-2000","       25.94"
"07-Feb-2000","       26.54"
"08-Feb-2000","       26.96"
"09-Feb-2000","       27.40"
"10-Feb-2000","       27.75"
"11-Feb-2000","       28.47"
"14-Feb-2000","       28.29"
"15-Feb-2000","       27.19"
"16-Feb-2000","       27.32"
"17-Feb-2000","       27.82"
"18-Feb-2000","       27.43"
"21-Feb-2000","       28.00"
"22-Feb-2000","       27.77"
"23-Feb-2000","       27.09"
"24-Feb-2000","       27.66"
"25-Feb-2000","       27.29"
"28-Feb-2000","       27.49"
"29-Feb-2000","       26.36"
"01-Mar-2000","       27.35"
"02-Mar-2000","       27.09"
"03-Mar-2000","       26.47"
"06-Mar-2000","       26.99"
"07-Mar-2000","       27.22"
"08-Mar-2000","       26.64"
"09-Mar-2000","       26.32"
"10-Mar-2000","       25.62"
"13-Mar-2000","       24.95"
"14-Mar-2000","       25.05"
"15-Mar-2000","       25.90"
"16-Mar-2000","       24.97"
"21-Mar-2000","       24.89"
"22-Mar-2000","       25.41"
"23-Mar-2000","       24.83"
"24-Mar-2000","       25.09"
"27-Mar-2000","       24.99"
"28-Mar-2000","       25.08"
"29-Mar-2000","       25.08"
"30-Mar-2000","       24.94"
"31-Mar-2000","       24.60"
"03-Apr-2000","       24.70"
"04-Apr-2000","       22.99"
"05-Apr-2000","       23.09"
"06-Apr-2000","       23.39"
"07-Apr-2000","       25.06"
"10-Apr-2000","       25.96"
"11-Apr-2000","       25.72"
"12-Apr-2000","       25.21"
"13-Apr-2000","       23.98"
"17-Apr-2000","       21.74"
"18-Apr-2000","       21.31"
"19-Apr-2000","       21.07"
"20-Apr-2000","       21.23"
"24-Apr-2000","       20.82"
"25-Apr-2000","       20.39"
"26-Apr-2000","       21.54"
"27-Apr-2000","       21.25"
"28-Apr-2000","       21.10"
"02-May-2000","       20.00"
"03-May-2000","       19.74"
"04-May-2000","       20.71"
"05-May-2000","       21.33"
"08-May-2000","       20.47"
"09-May-2000","       20.68"
"10-May-2000","       20.57"
"11-May-2000","       19.68"
"12-May-2000","       19.36"
"15-May-2000","       19.54"
"16-May-2000","       19.66"
"17-May-2000","       19.88"
"18-May-2000","       19.44"
"19-May-2000","       19.05"
"22-May-2000","       18.53"
"23-May-2000","       18.40"
"24-May-2000","       20.69"
"25-May-2000","       20.89"
"26-May-2000","       21.35"
"29-May-2000","       21.95"
"30-May-2000","       22.34"
"31-May-2000","       22.96"
"01-Jun-2000","       22.46"
"02-Jun-2000","       23.13"
"05-Jun-2000","       23.38"
"06-Jun-2000","       23.67"
"07-Jun-2000","       23.70"
"08-Jun-2000","       24.25"
"09-Jun-2000","       24.31"
"12-Jun-2000","       23.87"
"13-Jun-2000","       23.74"
"14-Jun-2000","       23.79"
"15-Jun-2000","       23.95"
"16-Jun-2000","       24.48"
"19-Jun-2000","       24.84"
"20-Jun-2000","       24.98"
"21-Jun-2000","       24.45"
"22-Jun-2000","       24.67"
"23-Jun-2000","       22.95"
"26-Jun-2000","       22.63"
"27-Jun-2000","       22.67"
"28-Jun-2000","       22.91"
"29-Jun-2000","       23.26"
"30-Jun-2000","       22.94"
"03-Jul-2000","       23.31"
"04-Jul-2000","       23.56"
"05-Jul-2000","       23.50"
"06-Jul-2000","       23.35"
"07-Jul-2000","       23.37"
"10-Jul-2000","       23.24"
"11-Jul-2000","       23.38"
"12-Jul-2000","       23.61"
"13-Jul-2000","       23.44"
"14-Jul-2000","       23.25"
"17-Jul-2000","       22.78"
"18-Jul-2000","       22.53"
"19-Jul-2000","       22.11"
"20-Jul-2000","       21.93"
"21-Jul-2000","       21.51"
"24-Jul-2000","       20.47"
"25-Jul-2000","       20.96"
"26-Jul-2000","       20.48"
"27-Jul-2000","       20.79"
"28-Jul-2000","       20.72"
"31-Jul-2000","       20.71"
"01-Aug-2000","       20.58"
"02-Aug-2000","       20.66"
"03-Aug-2000","       20.49"
"04-Aug-2000","       20.45"
"07-Aug-2000","       20.33"
"08-Aug-2000","       20.87"
"09-Aug-2000","       20.86"
"10-Aug-2000","       20.09"
"11-Aug-2000","       19.74"
"14-Aug-2000","       19.85"
"16-Aug-2000","       20.35"
"17-Aug-2000","       20.20"
"18-Aug-2000","       20.45"
"21-Aug-2000","       20.62"
"22-Aug-2000","       20.78"
"23-Aug-2000","       20.87"
"24-Aug-2000","       20.89"
"25-Aug-2000","       20.80"
"28-Aug-2000","       20.63"
"29-Aug-2000","       20.58"
"30-Aug-2000","       20.70"
"31-Aug-2000","       20.97"
"04-Sep-2000","       21.69"
"05-Sep-2000","       21.70"
"06-Sep-2000","       21.81"
