"Date","P/E"
"01-Jan-2016","       21.53"
"04-Jan-2016","       21.07"
"05-Jan-2016","       21.05"
"06-Jan-2016","       20.93"
"07-Jan-2016","       20.47"
"08-Jan-2016","       20.56"
"11-Jan-2016","       20.46"
"12-Jan-2016","       20.31"
"13-Jan-2016","       20.45"
"14-Jan-2016","       20.38"
"15-Jan-2016","       20.12"
"18-Jan-2016","       19.86"
"19-Jan-2016","       20.08"
"20-Jan-2016","       19.74"
"21-Jan-2016","       19.65"
"22-Jan-2016","       20.01"
"25-Jan-2016","       20.04"
"27-Jan-2016","       20.05"
"28-Jan-2016","       19.85"
"29-Jan-2016","       20.22"
"01-Feb-2016","       20.22"
"02-Feb-2016","       19.90"
"03-Feb-2016","       19.65"
"04-Feb-2016","       19.76"
"05-Feb-2016","       19.99"
"08-Feb-2016","       19.69"
"09-Feb-2016","       19.46"
"10-Feb-2016","       19.27"
"11-Feb-2016","       18.65"
"12-Feb-2016","       18.67"
"15-Feb-2016","       19.32"
"16-Feb-2016","       19.01"
"17-Feb-2016","       19.18"
"18-Feb-2016","       19.44"
"19-Feb-2016","       19.50"
"22-Feb-2016","       19.56"
"23-Feb-2016","       19.23"
"24-Feb-2016","       18.98"
"25-Feb-2016","       18.85"
"26-Feb-2016","       19.01"
"29-Feb-2016","       18.90"
"01-Mar-2016","       19.53"
"02-Mar-2016","       19.93"
"03-Mar-2016","       20.22"
"04-Mar-2016","       20.24"
"08-Mar-2016","       20.20"
"09-Mar-2016","       20.33"
"10-Mar-2016","       20.20"
"11-Mar-2016","       20.27"
"14-Mar-2016","       20.35"
"15-Mar-2016","       20.14"
"16-Mar-2016","       20.24"
"17-Mar-2016","       20.28"
"18-Mar-2016","       20.52"
"21-Mar-2016","       20.79"
"22-Mar-2016","       20.82"
"23-Mar-2016","       20.83"
"28-Mar-2016","       20.55"
"29-Mar-2016","       20.50"
"30-Mar-2016","       20.88"
"31-Mar-2016","       20.89"
"01-Apr-2016","       21.19"
"04-Apr-2016","       21.31"
"05-Apr-2016","       20.88"
"06-Apr-2016","       20.91"
"07-Apr-2016","       20.73"
"08-Apr-2016","       20.75"
"11-Apr-2016","       21.07"
"12-Apr-2016","       21.17"
"13-Apr-2016","       21.56"
"18-Apr-2016","       21.68"
"20-Apr-2016","       21.59"
"21-Apr-2016","       21.59"
"22-Apr-2016","       21.55"
"25-Apr-2016","       21.40"
"26-Apr-2016","       21.60"
"27-Apr-2016","       21.66"
"28-Apr-2016","       21.30"
"29-Apr-2016","       21.24"
"02-May-2016","       21.25"
"03-May-2016","       21.08"
"04-May-2016","       20.88"
"05-May-2016","       20.96"
"06-May-2016","       20.91"
"09-May-2016","       21.24"
"10-May-2016","       21.30"
"11-May-2016","       21.19"
"12-May-2016","       21.33"
"13-May-2016","       21.10"
"16-May-2016","       21.54"
"17-May-2016","       21.62"
"18-May-2016","       21.57"
"19-May-2016","       21.33"
"20-May-2016","       21.19"
"23-May-2016","       21.13"
"24-May-2016","       21.16"
"25-May-2016","       22.07"
"26-May-2016","       22.39"
"27-May-2016","       22.66"
"30-May-2016","       22.69"
"31-May-2016","       22.60"
"01-Jun-2016","       22.65"
"02-Jun-2016","       22.76"
"03-Jun-2016","       22.77"
"06-Jun-2016","       22.71"
"07-Jun-2016","       22.69"
"08-Jun-2016","       22.71"
"09-Jun-2016","       22.52"
"10-Jun-2016","       22.43"
"13-Jun-2016","       22.26"
"14-Jun-2016","       22.26"
"15-Jun-2016","       22.53"
"16-Jun-2016","       22.35"
"17-Jun-2016","       22.43"
"20-Jun-2016","       22.62"
"21-Jun-2016","       22.56"
"22-Jun-2016","       22.52"
"23-Jun-2016","       22.70"
"24-Jun-2016","       22.20"
"27-Jun-2016","       22.22"
"28-Jun-2016","       22.31"
"29-Jun-2016","       22.52"
"30-Jun-2016","       22.75"
"01-Jul-2016","       22.86"
"04-Jul-2016","       22.98"
"05-Jul-2016","       22.88"
"07-Jul-2016","       22.89"
"08-Jul-2016","       22.85"
"11-Jul-2016","       23.25"
"12-Jul-2016","       23.37"
"13-Jul-2016","       23.37"
"14-Jul-2016","       23.49"
"15-Jul-2016","       23.43"
"18-Jul-2016","       23.34"
"19-Jul-2016","       23.39"
"20-Jul-2016","       23.49"
"21-Jul-2016","       23.34"
"22-Jul-2016","       23.43"
"25-Jul-2016","       23.69"
"26-Jul-2016","       23.56"
"27-Jul-2016","       23.63"
"28-Jul-2016","       23.69"
"29-Jul-2016","       23.62"
"01-Aug-2016","       23.61"
"02-Aug-2016","       23.58"
"03-Aug-2016","       23.36"
"04-Aug-2016","       23.38"
"05-Aug-2016","       23.74"
"08-Aug-2016","       23.82"
"09-Aug-2016","       23.73"
"10-Aug-2016","       23.44"
"11-Aug-2016","       23.49"
"12-Aug-2016","       23.71"
"16-Aug-2016","       23.63"
"17-Aug-2016","       23.58"
"18-Aug-2016","       23.71"
"19-Aug-2016","       23.70"
"22-Aug-2016","       23.59"
"23-Aug-2016","       23.73"
"24-Aug-2016","       23.78"
