"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"03-Jan-2005","-","-","-","     2204.64","-","-"
"04-Jan-2005","-","-","-","     2173.93","-","-"
"05-Jan-2005","-","-","-","     2116.41","-","-"
"06-Jan-2005","-","-","-","     2066.38","-","-"
"07-Jan-2005","-","-","-","     2078.70","-","-"
"10-Jan-2005","-","-","-","     2039.93","-","-"
"11-Jan-2005","-","-","-","     1952.72","-","-"
"12-Jan-2005","-","-","-","     1887.61","-","-"
"13-Jan-2005","-","-","-","     1921.83","-","-"
"14-Jan-2005","-","-","-","     1893.05","-","-"
"17-Jan-2005","-","-","-","     1864.63","-","-"
"18-Jan-2005","-","-","-","     1866.46","-","-"
"19-Jan-2005","-","-","-","     1856.81","-","-"
"20-Jan-2005","-","-","-","     1837.65","-","-"
"24-Jan-2005","-","-","-","     1854.10","-","-"
"25-Jan-2005","-","-","-","     1858.50","-","-"
"27-Jan-2005","-","-","-","     1876.36","-","-"
"28-Jan-2005","-","-","-","     1935.54","-","-"
"31-Jan-2005","-","-","-","     1962.21","-","-"
"01-Feb-2005","-","-","-","     1960.62","-","-"
"02-Feb-2005","-","-","-","     1936.10","-","-"
"03-Feb-2005","-","-","-","     1941.35","-","-"
"04-Feb-2005","-","-","-","     1958.41","-","-"
"07-Feb-2005","-","-","-","     1949.56","-","-"
"08-Feb-2005","-","-","-","     1933.36","-","-"
"09-Feb-2005","-","-","-","     1925.62","-","-"
"10-Feb-2005","-","-","-","     1935.62","-","-"
"11-Feb-2005","-","-","-","     1941.36","-","-"
"14-Feb-2005","-","-","-","     1942.35","-","-"
"15-Feb-2005","-","-","-","     1942.41","-","-"
"16-Feb-2005","-","-","-","     1934.95","-","-"
"17-Feb-2005","-","-","-","     1922.75","-","-"
"18-Feb-2005","-","-","-","     1899.94","-","-"
"21-Feb-2005","-","-","-","     1885.80","-","-"
"22-Feb-2005","-","-","-","     1885.21","-","-"
"23-Feb-2005","-","-","-","     1888.72","-","-"
"24-Feb-2005","-","-","-","     1886.33","-","-"
"25-Feb-2005","-","-","-","     1896.27","-","-"
"28-Feb-2005","-","-","-","     1893.78","-","-"
"01-Mar-2005","-","-","-","     1892.19","-","-"
"02-Mar-2005","-","-","-","     1894.85","-","-"
"03-Mar-2005","-","-","-","     1919.53","-","-"
"04-Mar-2005","-","-","-","     1930.12","-","-"
"07-Mar-2005","-","-","-","     1932.03","-","-"
"08-Mar-2005","-","-","-","     1960.32","-","-"
"09-Mar-2005","-","-","-","     1996.59","-","-"
"10-Mar-2005","-","-","-","     1989.33","-","-"
"11-Mar-2005","-","-","-","     1975.65","-","-"
"14-Mar-2005","-","-","-","     1974.21","-","-"
"15-Mar-2005","-","-","-","     1984.93","-","-"
"16-Mar-2005","-","-","-","     1960.34","-","-"
"17-Mar-2005","-","-","-","     1940.03","-","-"
"18-Mar-2005","-","-","-","     1938.44","-","-"
"21-Mar-2005","-","-","-","     1939.02","-","-"
"22-Mar-2005","-","-","-","     1919.37","-","-"
"23-Mar-2005","-","-","-","     1907.88","-","-"
"24-Mar-2005","-","-","-","     1883.17","-","-"
"28-Mar-2005","-","-","-","     1897.86","-","-"
"29-Mar-2005","-","-","-","     1877.71","-","-"
"30-Mar-2005","-","-","-","     1850.97","-","-"
"31-Mar-2005","-","-","-","     1846.59","-","-"
"01-Apr-2005","-","-","-","     1870.24","-","-"
"04-Apr-2005","-","-","-","     1877.68","-","-"
"05-Apr-2005","-","-","-","     1855.65","-","-"
"06-Apr-2005","-","-","-","     1854.34","-","-"
"07-Apr-2005","-","-","-","     1838.15","-","-"
"08-Apr-2005","-","-","-","     1829.93","-","-"
"11-Apr-2005","-","-","-","     1819.41","-","-"
"12-Apr-2005","-","-","-","     1825.99","-","-"
"13-Apr-2005","-","-","-","     1823.94","-","-"
"15-Apr-2005","-","-","-","     1783.52","-","-"
"18-Apr-2005","-","-","-","     1765.76","-","-"
"19-Apr-2005","-","-","-","     1767.19","-","-"
"20-Apr-2005","-","-","-","     1778.11","-","-"
"21-Apr-2005","-","-","-","     1789.91","-","-"
"22-Apr-2005","-","-","-","     1786.41","-","-"
"25-Apr-2005","-","-","-","     1778.97","-","-"
"26-Apr-2005","-","-","-","     1775.99","-","-"
"27-Apr-2005","-","-","-","     1769.68","-","-"
"28-Apr-2005","-","-","-","     1790.35","-","-"
"29-Apr-2005","-","-","-","     1775.48","-","-"
"02-May-2005","-","-","-","     1772.90","-","-"
"03-May-2005","-","-","-","     1777.12","-","-"
"04-May-2005","-","-","-","     1802.82","-","-"
"05-May-2005","-","-","-","     1831.96","-","-"
"06-May-2005","-","-","-","     1825.61","-","-"
"09-May-2005","-","-","-","     1849.68","-","-"
"10-May-2005","-","-","-","     1849.07","-","-"
"11-May-2005","-","-","-","     1837.58","-","-"
"12-May-2005","-","-","-","     1850.54","-","-"
"13-May-2005","-","-","-","     1860.70","-","-"
"16-May-2005","-","-","-","     1856.14","-","-"
"17-May-2005","-","-","-","     1842.71","-","-"
"18-May-2005","-","-","-","     1844.66","-","-"
"19-May-2005","-","-","-","     1846.68","-","-"
"20-May-2005","-","-","-","     1849.83","-","-"
"23-May-2005","-","-","-","     1859.34","-","-"
"24-May-2005","-","-","-","     1881.82","-","-"
"25-May-2005","-","-","-","     1920.93","-","-"
"26-May-2005","-","-","-","     1952.87","-","-"
"27-May-2005","-","-","-","     1957.04","-","-"
"30-May-2005","-","-","-","     1958.35","-","-"
"31-May-2005","-","-","-","     1971.23","-","-"
"01-Jun-2005","-","-","-","     2002.09","-","-"
"02-Jun-2005","-","-","-","     1990.43","-","-"
"03-Jun-2005","-","-","-","     2011.20","-","-"
"04-Jun-2005","-","-","-","     2010.14","-","-"
"06-Jun-2005","-","-","-","     2016.56","-","-"
"07-Jun-2005","-","-","-","     2007.40","-","-"
"08-Jun-2005","-","-","-","     2013.21","-","-"
"09-Jun-2005","-","-","-","     1996.37","-","-"
"10-Jun-2005","-","-","-","     1987.74","-","-"
"13-Jun-2005","-","-","-","     1989.39","-","-"
"14-Jun-2005","-","-","-","     1990.11","-","-"
"15-Jun-2005","-","-","-","     2000.41","-","-"
"16-Jun-2005","-","-","-","     1983.31","-","-"
"17-Jun-2005","-","-","-","     1968.83","-","-"
"20-Jun-2005","-","-","-","     1978.23","-","-"
"21-Jun-2005","-","-","-","     1996.42","-","-"
"22-Jun-2005","-","-","-","     2016.25","-","-"
"23-Jun-2005","-","-","-","     2026.37","-","-"
"24-Jun-2005","-","-","-","     2047.07","-","-"
"27-Jun-2005","-","-","-","     2032.11","-","-"
"28-Jun-2005","-","-","-","     2002.12","        1772082","           85.38"
"29-Jun-2005","-","-","-","     2028.63","        2261939","           95.89"
"30-Jun-2005","-","-","-","     2032.40","        3579921","          233.91"
"01-Jul-2005","-","-","-","     2076.16","        3076556","          144.22"
"04-Jul-2005","-","-","-","     2119.81","        2591536","          123.25"
"05-Jul-2005","-","-","-","     2092.35","        2837919","          135.87"
"06-Jul-2005","-","-","-","     2111.23","        1348502","           64.61"
"07-Jul-2005","-","-","-","     2077.55","        2315768","          103.55"
"08-Jul-2005","-","-","-","     2103.67","        1464998","           75.95"
"11-Jul-2005","-","-","-","     2122.76","        1410923","           60.45"
"12-Jul-2005","-","-","-","     2111.17","        1548623","           87.11"
"13-Jul-2005","-","-","-","     2084.21","        1566996","           95.58"
"14-Jul-2005","-","-","-","     2083.65","        1517252","           82.17"
"15-Jul-2005","-","-","-","     2100.25","        1189854","           50.01"
"18-Jul-2005","-","-","-","     2134.37","        1579737","           78.00"
"19-Jul-2005","-","-","-","     2137.51","        1502269","           75.98"
"20-Jul-2005","-","-","-","     2144.95","        1515334","           79.48"
"21-Jul-2005","-","-","-","     2145.99","        1714302","           75.92"
"22-Jul-2005","-","-","-","     2144.88","        1819331","           89.68"
"25-Jul-2005","-","-","-","     2123.81","        2123852","           94.64"
"26-Jul-2005","-","-","-","     2115.39","        2752054","          135.98"
"27-Jul-2005","-","-","-","     2126.69","        1153665","           62.60"
"29-Jul-2005","-","-","-","     2092.00","        3756285","          185.15"
"01-Aug-2005","-","-","-","     2126.29","        3985792","          188.18"
"02-Aug-2005","-","-","-","     2141.37","        3475254","          175.68"
"03-Aug-2005","-","-","-","     2137.33","        2321871","          114.96"
"04-Aug-2005","-","-","-","     2151.02","        1905823","           87.06"
"05-Aug-2005","-","-","-","     2141.06","        2510303","           99.45"
"08-Aug-2005","-","-","-","     2099.89","        1785128","           73.60"
"09-Aug-2005","-","-","-","     2082.88","        2383514","          102.91"
"10-Aug-2005","-","-","-","     2119.95","        2127762","           91.77"
"11-Aug-2005","-","-","-","     2167.80","        3802775","          183.71"
"12-Aug-2005","-","-","-","     2201.67","        3525337","          169.53"
"16-Aug-2005","-","-","-","     2208.61","        2522194","          125.69"
"17-Aug-2005","-","-","-","     2211.39","        2212278","          104.77"
"18-Aug-2005","-","-","-","     2186.34","        2962431","          145.29"
"19-Aug-2005","-","-","-","     2200.77","        3236135","          157.69"
"22-Aug-2005","-","-","-","     2201.81","        3180131","          153.59"
"23-Aug-2005","-","-","-","     2134.07","        2383920","          118.05"
"24-Aug-2005","-","-","-","     2141.06","        3399997","          156.42"
"25-Aug-2005","-","-","-","     2161.92","        3862547","          190.92"
"26-Aug-2005","-","-","-","     2169.12","        1873338","           88.25"
"29-Aug-2005","-","-","-","     2143.65","        1960839","          101.45"
"30-Aug-2005","-","-","-","     2163.50","        1482499","           72.47"
"31-Aug-2005","-","-","-","     2179.36","        2445962","          123.69"
"01-Sep-2005","-","-","-","     2194.04","        2543353","          137.56"
"02-Sep-2005","-","-","-","     2193.13","        1453403","           74.45"
"05-Sep-2005","-","-","-","     2215.54","        2175804","          102.43"
"06-Sep-2005","-","-","-","     2221.08","        1939781","           93.88"
"08-Sep-2005","-","-","-","     2225.53","        1834068","           88.26"
"09-Sep-2005","-","-","-","     2202.81","        2111010","          109.47"
"12-Sep-2005","-","-","-","     2219.93","        3543869","          177.60"
"13-Sep-2005","-","-","-","     2242.86","        3194313","          157.21"
"14-Sep-2005","-","-","-","     2229.31","        3130055","          147.43"
"15-Sep-2005","-","-","-","     2250.98","        3543986","          143.14"
"16-Sep-2005","-","-","-","     2264.57","        2611185","          118.61"
"19-Sep-2005","-","-","-","     2272.45","        2303502","          104.62"
"20-Sep-2005","-","-","-","     2258.66","        2148596","          101.46"
"21-Sep-2005","-","-","-","     2218.22","        2988872","          139.65"
"22-Sep-2005","-","-","-","     2158.80","        2729339","          119.37"
"23-Sep-2005","-","-","-","     2159.45","        2223689","           97.53"
"26-Sep-2005","-","-","-","     2206.47","        1773239","           80.59"
"27-Sep-2005","-","-","-","     2221.88","        2030954","           94.90"
"28-Sep-2005","-","-","-","     2227.12","        1829453","           91.89"
"29-Sep-2005","-","-","-","     2217.98","        5562548","          276.21"
"30-Sep-2005","-","-","-","     2220.12","        2371252","          118.49"
"03-Oct-2005","-","-","-","     2245.12","        2028622","          102.32"
"04-Oct-2005","-","-","-","     2261.21","        2924091","          142.98"
"05-Oct-2005","-","-","-","     2265.63","        2474067","          120.12"
"06-Oct-2005","-","-","-","     2265.87","        3654243","          173.41"
"07-Oct-2005","-","-","-","     2260.15","        4411867","          221.08"
"10-Oct-2005","-","-","-","     2240.75","        3061338","          159.88"
"11-Oct-2005","-","-","-","     2236.30","        3553607","          169.85"
"13-Oct-2005","-","-","-","     2190.50","        9965162","          466.69"
"14-Oct-2005","-","-","-","     2161.18","        4817468","          227.12"
"17-Oct-2005","-","-","-","     2156.46","        4237445","          187.16"
"18-Oct-2005","-","-","-","     2125.39","        4934552","          214.36"
"19-Oct-2005","-","-","-","     2073.61","        5875778","          253.32"
"20-Oct-2005","-","-","-","     2034.48","        3975565","          169.53"
"21-Oct-2005","-","-","-","     2032.57","        6526683","          270.56"
"24-Oct-2005","-","-","-","     1951.96","        8928074","          364.63"
"25-Oct-2005","-","-","-","     1942.48","        9703652","          359.65"
"26-Oct-2005","-","-","-","     1953.95","        7934486","          306.41"
"27-Oct-2005","-","-","-","     1918.93","        8668423","          336.03"
"28-Oct-2005","-","-","-","     1908.21","        4935861","          188.15"
"31-Oct-2005","-","-","-","     1941.14","        3248246","          131.87"
"01-Nov-2005","-","-","-","     1949.72","         747694","           28.60"
"02-Nov-2005","-","-","-","     1950.79","        2341360","           99.01"
"07-Nov-2005","-","-","-","     1996.13","        3918778","          163.39"
"08-Nov-2005","-","-","-","     2028.71","        4405674","          185.66"
"09-Nov-2005","-","-","-","     2038.57","        3655028","          175.74"
"10-Nov-2005","-","-","-","     2043.81","        3610582","          155.47"
"11-Nov-2005","-","-","-","     2077.04","        3218664","          170.02"
"14-Nov-2005","-","-","-","     2092.41","        4338227","          183.35"
"16-Nov-2005","-","-","-","     2108.10","        2744844","          123.31"
"17-Nov-2005","-","-","-","     2135.10","        4001289","          174.99"
"18-Nov-2005","-","-","-","     2141.53","        3254170","          141.26"
"21-Nov-2005","-","-","-","     2140.02","        4003170","          176.81"
"22-Nov-2005","-","-","-","     2124.09","        2480747","          108.89"
"23-Nov-2005","-","-","-","     2111.93","        2883513","          120.79"
"24-Nov-2005","-","-","-","     2123.99","        5650804","          222.02"
"25-Nov-2005","-","-","-","     2153.92","        2799227","          116.39"
"26-Nov-2005","-","-","-","     2186.73","        1137497","           54.51"
"28-Nov-2005","-","-","-","     2191.02","        3209234","          148.28"
"29-Nov-2005","-","-","-","     2197.97","        4495664","          206.83"
"30-Nov-2005","-","-","-","     2159.31","        3375471","          149.05"
"01-Dec-2005","-","-","-","     2215.38","        3290077","          145.72"
"02-Dec-2005","-","-","-","     2215.18","        2499325","          111.68"
"05-Dec-2005","-","-","-","     2194.37","        2202559","          101.55"
"06-Dec-2005","-","-","-","     2168.37","        1627836","           72.73"
"07-Dec-2005","-","-","-","     2177.42","        1598978","           73.76"
"08-Dec-2005","-","-","-","     2203.89","        2573261","          120.75"
"09-Dec-2005","-","-","-","     2217.94","        1662247","           88.48"
"12-Dec-2005","-","-","-","     2228.56","        1947815","           86.40"
"13-Dec-2005","-","-","-","     2235.28","        1878635","           87.21"
"14-Dec-2005","-","-","-","     2257.38","        4087269","          194.69"
"15-Dec-2005","-","-","-","     2229.24","        3746751","          158.80"
"16-Dec-2005","-","-","-","     2235.35","        2344072","          102.57"
"19-Dec-2005","-","-","-","     2217.27","        7112185","          283.99"
"20-Dec-2005","-","-","-","     2187.96","        4924479","          211.68"
"21-Dec-2005","-","-","-","     2198.61","        4570670","          199.73"
"22-Dec-2005","-","-","-","     2203.65","        2674510","          118.37"
"23-Dec-2005","-","-","-","     2174.73","        2103832","           89.59"
"26-Dec-2005","-","-","-","     2146.33","        2062736","           82.69"
"27-Dec-2005","-","-","-","     2168.27","        1566248","           65.02"
"28-Dec-2005","-","-","-","     2172.59","        1538087","           75.87"
"29-Dec-2005","-","-","-","     2187.91","        2699846","          133.90"
"30-Dec-2005","-","-","-","     2216.50","        1949114","          100.00"
