"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"25-Jul-2008","-","-","-","     3243.51","        5463811","          261.36"
"28-Jul-2008","-","-","-","     3244.90","        5986043","          311.89"
"29-Jul-2008","-","-","-","     3188.80","        5492590","          276.85"
"30-Jul-2008","-","-","-","     3230.37","        7660660","          379.01"
"31-Jul-2008","-","-","-","     3203.18","       12500000","          627.71"
"01-Aug-2008","-","-","-","     3236.56","        6884994","          364.67"
"04-Aug-2008","-","-","-","     3277.96","        8505416","          431.35"
"05-Aug-2008","-","-","-","     3303.23","       13700000","          701.51"
"06-Aug-2008","-","-","-","     3288.12","        5920266","          344.34"
"07-Aug-2008","-","-","-","     3299.15","        5522688","          299.31"
"08-Aug-2008","-","-","-","     3315.44","        4409461","          190.36"
"11-Aug-2008","-","-","-","     3314.29","        4546756","          237.49"
"12-Aug-2008","-","-","-","     3268.18","        5319718","          280.47"
"13-Aug-2008","-","-","-","     3309.05","        3903686","          203.40"
"14-Aug-2008","-","-","-","     3322.60","        4925776","          254.73"
"18-Aug-2008","-","-","-","     3311.97","        3279322","          196.68"
"19-Aug-2008","-","-","-","     3331.56","        2533419","          148.67"
"20-Aug-2008","-","-","-","     3391.55","        4693449","          248.03"
"21-Aug-2008","-","-","-","     3328.61","        5105810","          262.90"
"22-Aug-2008","-","-","-","     3343.72","        3854675","          210.26"
"25-Aug-2008","-","-","-","     3340.26","        7064467","          383.00"
"26-Aug-2008","-","-","-","     3350.73","        3839004","          216.62"
"27-Aug-2008","-","-","-","     3346.60","        4287621","          252.65"
"28-Aug-2008","-","-","-","     3317.24","        9488994","          502.90"
"29-Aug-2008","-","-","-","     3346.63","        4454668","          237.95"
"01-Sep-2008","-","-","-","     3364.25","        5625451","          285.88"
"02-Sep-2008","-","-","-","     3388.46","        6664917","          326.23"
"04-Sep-2008","-","-","-","     3389.63","        5277602","          286.16"
"05-Sep-2008","-","-","-","     3318.31","        5404599","          261.18"
"08-Sep-2008","-","-","-","     3359.18","        4507472","          229.12"
"09-Sep-2008","-","-","-","     3333.73","        6062187","          282.82"
"10-Sep-2008","-","-","-","     3330.43","        3826696","          164.57"
"11-Sep-2008","-","-","-","     3263.03","        3320173","          176.71"
"12-Sep-2008","-","-","-","     3262.67","        2266692","          124.98"
"15-Sep-2008","-","-","-","     3152.58","        3103099","          160.63"
"16-Sep-2008","-","-","-","     3068.58","        4149120","          197.29"
"17-Sep-2008","-","-","-","     3014.64","        8142372","          272.94"
"18-Sep-2008","-","-","-","     2982.36","        5275894","          230.25"
"19-Sep-2008","-","-","-","     3057.74","        4382751","          212.32"
"22-Sep-2008","-","-","-","     3066.29","        3115426","          167.29"
"23-Sep-2008","-","-","-","     3050.69","        8649508","          321.71"
"24-Sep-2008","-","-","-","     3062.18","        8792729","          557.12"
"25-Sep-2008","-","-","-","     3012.20","       10600000","          402.06"
"26-Sep-2008","-","-","-","     2990.80","        5983959","          203.68"
"29-Sep-2008","-","-","-","     2893.86","        8136720","          270.37"
"30-Sep-2008","-","-","-","     2910.84","        6098478","          229.07"
"01-Oct-2008","-","-","-","     2925.25","        5958986","          203.04"
"03-Oct-2008","-","-","-","     2897.44","        8955389","          309.41"
"06-Oct-2008","-","-","-","     2755.07","        5193285","          218.91"
"07-Oct-2008","-","-","-","     2692.92","        6503921","          269.98"
"08-Oct-2008","-","-","-","     2639.56","       11600000","          361.42"
"10-Oct-2008","-","-","-","     2527.45","       14000000","          483.67"
"13-Oct-2008","-","-","-","     2572.61","        9122373","          310.91"
"14-Oct-2008","-","-","-","     2726.86","        6725477","          250.46"
"15-Oct-2008","-","-","-","     2681.59","        6003691","          225.55"
"16-Oct-2008","-","-","-","     2651.15","        7337442","          293.61"
"17-Oct-2008","-","-","-","     2565.08","        4360633","          192.97"
"20-Oct-2008","-","-","-","     2613.78","        4335951","          175.30"
"21-Oct-2008","-","-","-","     2647.07","        5974976","          257.85"
"22-Oct-2008","-","-","-","     2568.32","        3777640","          158.37"
"23-Oct-2008","-","-","-","     2453.04","        5377930","          217.37"
"24-Oct-2008","-","-","-","     2250.14","        7723120","          247.48"
"27-Oct-2008","-","-","-","     2131.53","        6305379","          185.55"
"28-Oct-2008","-","-","-","     2202.99","         856566","           23.40"
"29-Oct-2008","-","-","-","     2126.66","       14600000","          401.45"
"31-Oct-2008","-","-","-","     2201.19","        9137559","          277.69"
"03-Nov-2008","-","-","-","     2265.25","        7421220","          227.66"
"04-Nov-2008","-","-","-","     2268.00","        8371577","          313.32"
"05-Nov-2008","-","-","-","     2317.54","        7716108","          297.77"
"06-Nov-2008","-","-","-","     2337.11","        7317119","          222.64"
"07-Nov-2008","-","-","-","     2344.41","        3620058","          123.64"
"10-Nov-2008","-","-","-","     2438.12","        3767451","          125.57"
"11-Nov-2008","-","-","-","     2374.15","        5433978","          183.83"
"12-Nov-2008","-","-","-","     2345.65","        4643682","          178.79"
"14-Nov-2008","-","-","-","     2317.18","        4135305","          142.62"
"17-Nov-2008","-","-","-","     2299.56","        4493207","          143.63"
"18-Nov-2008","-","-","-","     2269.06","        3848697","          128.90"
"19-Nov-2008","-","-","-","     2243.69","        4447892","          165.25"
"20-Nov-2008","-","-","-","     2211.25","        3495012","          115.62"
"21-Nov-2008","-","-","-","     2245.37","        3779397","          156.11"
"24-Nov-2008","-","-","-","     2255.66","        3727635","          142.06"
"25-Nov-2008","-","-","-","     2244.84","        5317291","          164.01"
"26-Nov-2008","-","-","-","     2296.14","        4553546","          154.56"
"28-Nov-2008","-","-","-","     2300.44","        6099373","          227.96"
"01-Dec-2008","-","-","-","     2272.03","        3880133","          150.52"
"02-Dec-2008","-","-","-","     2269.08","        3987199","          129.99"
"03-Dec-2008","-","-","-","     2257.19","        4066490","          163.84"
"04-Dec-2008","-","-","-","     2266.38","        4135666","          147.60"
"05-Dec-2008","-","-","-","     2245.36","        2933969","          138.38"
"08-Dec-2008","-","-","-","     2244.17","        4223470","          133.42"
"10-Dec-2008","-","-","-","     2269.71","        5994288","          222.43"
"11-Dec-2008","-","-","-","     2241.83","        5257960","          171.55"
"12-Dec-2008","-","-","-","     2234.00","        4626170","          135.05"
"15-Dec-2008","-","-","-","     2270.55","        4617022","          157.30"
"16-Dec-2008","-","-","-","     2335.58","        4776062","          157.10"
"17-Dec-2008","-","-","-","     2301.80","        3558916","          140.82"
"18-Dec-2008","-","-","-","     2312.27","        3846661","          132.62"
"19-Dec-2008","-","-","-","     2350.32","        5665739","          179.37"
"22-Dec-2008","-","-","-","     2323.14","        3354341","           99.41"
"23-Dec-2008","-","-","-","     2280.06","        3237408","           98.87"
"24-Dec-2008","-","-","-","     2274.03","        5935181","          166.74"
"26-Dec-2008","-","-","-","     2290.78","        1901276","           67.06"
"29-Dec-2008","-","-","-","     2323.34","        4852331","          132.14"
"30-Dec-2008","-","-","-","     2341.65","        5048876","          160.99"
