"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Jan-2003","        0.00","        0.00","        0.00","    19274.66","       30427915","         1018.42"
"02-Jan-2003","        0.00","        0.00","        0.00","    18967.44","       53775402","         1647.88"
"03-Jan-2003","        0.00","        0.00","        0.00","    19049.47","       40047412","         1414.62"
"06-Jan-2003","        0.00","        0.00","        0.00","    19148.14","       48587199","         1423.99"
"07-Jan-2003","        0.00","        0.00","        0.00","    18981.42","       44863208","         1460.73"
"08-Jan-2003","        0.00","        0.00","        0.00","    19106.14","       48626123","         1732.48"
"09-Jan-2003","        0.00","        0.00","        0.00","    19115.37","       40131524","         1396.56"
"10-Jan-2003","        0.00","        0.00","        0.00","    17885.46","       56934284","         2338.48"
"13-Jan-2003","        0.00","        0.00","        0.00","    17679.34","       51823791","         1905.51"
"14-Jan-2003","        0.00","        0.00","        0.00","    18154.92","       48116995","         1900.85"
"15-Jan-2003","        0.00","        0.00","        0.00","    18404.73","       47984476","         1910.88"
"16-Jan-2003","        0.00","        0.00","        0.00","    18373.64","       39557348","         1288.09"
"17-Jan-2003","        0.00","        0.00","        0.00","    18169.00","       36373767","         1361.12"
"20-Jan-2003","        0.00","        0.00","        0.00","    17774.33","       26953777","          862.59"
"21-Jan-2003","        0.00","        0.00","        0.00","    17583.42","       32440592","         1005.73"
"22-Jan-2003","        0.00","        0.00","        0.00","    17795.38","       30487119","         1011.13"
"23-Jan-2003","        0.00","        0.00","        0.00","    17284.01","       44856206","         1353.73"
"24-Jan-2003","        0.00","        0.00","        0.00","    16839.49","       51455162","         1694.45"
"27-Jan-2003","        0.00","        0.00","        0.00","    16243.09","       52356109","         1415.63"
"28-Jan-2003","        0.00","        0.00","        0.00","    16618.60","       59607059","         1535.18"
"29-Jan-2003","        0.00","        0.00","        0.00","    16338.70","       53993575","         1471.77"
"30-Jan-2003","        0.00","        0.00","        0.00","    16527.86","       60102919","         1935.88"
"31-Jan-2003","        0.00","        0.00","        0.00","    16624.71","       49499800","         1505.21"
"03-Feb-2003","        0.00","        0.00","        0.00","    17198.96","       44459400","         1475.51"
