"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Jan-1999","        0.00","        0.00","        0.00","     7044.37","        5947203","          335.31"
"04-Jan-1999","        0.00","        0.00","        0.00","     7320.72","        8344601","          478.46"
"05-Jan-1999","        0.00","        0.00","        0.00","     7576.81","        9166388","          524.44"
"06-Jan-1999","        0.00","        0.00","        0.00","     7840.04","        6954342","          349.46"
"07-Jan-1999","        0.00","        0.00","        0.00","     8011.80","        5722560","          296.13"
"08-Jan-1999","        0.00","        0.00","        0.00","     8317.43","        8761741","          541.17"
"11-Jan-1999","        0.00","        0.00","        0.00","     8554.95","        7752903","          457.84"
"12-Jan-1999","        0.00","        0.00","        0.00","     8945.10","        8911955","          580.28"
"13-Jan-1999","        0.00","        0.00","        0.00","     9611.35","       11218321","          710.41"
"14-Jan-1999","        0.00","        0.00","        0.00","    10141.87","        9363183","          657.91"
"15-Jan-1999","        0.00","        0.00","        0.00","     9867.00","        8775520","          607.45"
"18-Jan-1999","        0.00","        0.00","        0.00","     9919.46","        8352604","          568.72"
"19-Jan-1999","        0.00","        0.00","        0.00","    10098.58","       10140986","          647.55"
"21-Jan-1999","        0.00","        0.00","        0.00","    10742.39","        9546008","          621.74"
"22-Jan-1999","        0.00","        0.00","        0.00","    11048.13","        7472776","          467.45"
"25-Jan-1999","        0.00","        0.00","        0.00","    11363.19","       11855180","          633.42"
"27-Jan-1999","        0.00","        0.00","        0.00","    11949.39","        9115820","          537.38"
"28-Jan-1999","        0.00","        0.00","        0.00","    11387.80","        7988867","          464.96"
"29-Jan-1999","        0.00","        0.00","        0.00","    11244.07","        8767147","          519.97"
"01-Feb-1999","        0.00","        0.00","        0.00","    10813.63","        9103803","          504.47"
"02-Feb-1999","        0.00","        0.00","        0.00","    10610.70","       10109070","          580.29"
"03-Feb-1999","        0.00","        0.00","        0.00","    10854.08","       11174364","          583.36"
"04-Feb-1999","        0.00","        0.00","        0.00","    10622.83","        9262116","          432.98"
"05-Feb-1999","        0.00","        0.00","        0.00","    10720.04","       10502326","          624.79"
"08-Feb-1999","        0.00","        0.00","        0.00","    10764.03","        9845057","          489.80"
"09-Feb-1999","        0.00","        0.00","        0.00","    10941.04","       12525112","          597.67"
"10-Feb-1999","        0.00","        0.00","        0.00","    11091.43","       11310766","          577.00"
"11-Feb-1999","        0.00","        0.00","        0.00","    11137.12","        8374530","          375.67"
"12-Feb-1999","        0.00","        0.00","        0.00","    11228.30","       12182477","          658.17"
"15-Feb-1999","        0.00","        0.00","        0.00","    11223.19","       11919372","          594.23"
"16-Feb-1999","        0.00","        0.00","        0.00","    11373.68","       11966325","          567.86"
"17-Feb-1999","        0.00","        0.00","        0.00","    11661.12","       13862874","          741.08"
"18-Feb-1999","        0.00","        0.00","        0.00","    11806.71","        9611645","          598.97"
"19-Feb-1999","        0.00","        0.00","        0.00","    11697.02","        7600255","          444.08"
"22-Feb-1999","        0.00","        0.00","        0.00","    11357.86","       10625745","          563.18"
"23-Feb-1999","        0.00","        0.00","        0.00","    11146.80","       11858801","          593.52"
"24-Feb-1999","        0.00","        0.00","        0.00","    11447.89","        9712718","          544.08"
"25-Feb-1999","        0.00","        0.00","        0.00","    11621.04","        5444174","          274.05"
"26-Feb-1999","        0.00","        0.00","        0.00","    11601.82","        8257650","          416.45"
"27-Feb-1999","        0.00","        0.00","        0.00","    12545.26","        8910806","          582.26"
"01-Mar-1999","        0.00","        0.00","        0.00","    13420.67","        5945985","          444.94"
"03-Mar-1999","        0.00","        0.00","        0.00","    14169.79","        6316236","          534.65"
"04-Mar-1999","        0.00","        0.00","        0.00","    13603.54","        7146792","          492.69"
"05-Mar-1999","        0.00","        0.00","        0.00","    13692.74","        8159460","          598.74"
"08-Mar-1999","        0.00","        0.00","        0.00","    13705.90","        9464549","          720.20"
"09-Mar-1999","        0.00","        0.00","        0.00","    13804.92","       12085966","          780.99"
"10-Mar-1999","        0.00","        0.00","        0.00","    13788.12","       11101599","          828.93"
"11-Mar-1999","        0.00","        0.00","        0.00","    13526.85","        6824776","          517.71"
"12-Mar-1999","        0.00","        0.00","        0.00","    14331.73","       10413969","          780.78"
"15-Mar-1999","        0.00","        0.00","        0.00","    14993.74","       10474036","          620.49"
"16-Mar-1999","        0.00","        0.00","        0.00","    15076.02","       13702221","         1091.36"
"17-Mar-1999","        0.00","        0.00","        0.00","    14577.14","       14958181","         1239.57"
"19-Mar-1999","        0.00","        0.00","        0.00","    14028.20","        9364584","          780.04"
"22-Mar-1999","        0.00","        0.00","        0.00","    14155.95","       10503071","          936.02"
"23-Mar-1999","        0.00","        0.00","        0.00","    13893.69","       12131829","          956.35"
"24-Mar-1999","        0.00","        0.00","        0.00","    13331.70","       10026097","          747.98"
"26-Mar-1999","        0.00","        0.00","        0.00","    13021.44","       10117631","          765.44"
"30-Mar-1999","        0.00","        0.00","        0.00","    13358.10","        8586997","          523.44"
"31-Mar-1999","        0.00","        0.00","        0.00","    14081.01","        7617299","          424.70"
"01-Apr-1999","        0.00","        0.00","        0.00","    14005.45","        9408597","          823.02"
"05-Apr-1999","        0.00","        0.00","        0.00","    13194.62","        7985376","          638.05"
"06-Apr-1999","        0.00","        0.00","        0.00","    12977.45","       13184432","          870.01"
"07-Apr-1999","        0.00","        0.00","        0.00","    13119.78","       11961952","          852.42"
"08-Apr-1999","        0.00","        0.00","        0.00","    12876.54","        8147863","          539.06"
"09-Apr-1999","        0.00","        0.00","        0.00","    12129.24","        8848642","          680.37"
"12-Apr-1999","        0.00","        0.00","        0.00","    12146.17","       11093150","          781.93"
"13-Apr-1999","        0.00","        0.00","        0.00","    11995.27","       12135907","          890.08"
"15-Apr-1999","        0.00","        0.00","        0.00","    11381.01","        8234930","          678.55"
"16-Apr-1999","        0.00","        0.00","        0.00","    12206.28","        8465455","          600.83"
"17-Apr-1999","        0.00","        0.00","        0.00","    11477.30","       10267469","          870.12"
"19-Apr-1999","        0.00","        0.00","        0.00","    11841.40","        8073613","          505.13"
"20-Apr-1999","        0.00","        0.00","        0.00","    11991.12","        8891886","          513.75"
"21-Apr-1999","        0.00","        0.00","        0.00","    12238.89","        8137448","          449.74"
"22-Apr-1999","        0.00","        0.00","        0.00","    11942.10","        7746140","          492.54"
"23-Apr-1999","        0.00","        0.00","        0.00","    11695.47","        9058248","          532.22"
"26-Apr-1999","        0.00","        0.00","        0.00","    11050.37","        4604283","          331.29"
"28-Apr-1999","        0.00","        0.00","        0.00","    10964.05","        6450283","          472.01"
"29-Apr-1999","        0.00","        0.00","        0.00","    11357.50","        5612065","          411.04"
"03-May-1999","        0.00","        0.00","        0.00","    11779.05","        6023851","          301.66"
"04-May-1999","        0.00","        0.00","        0.00","    12504.22","        9496043","          557.19"
"05-May-1999","        0.00","        0.00","        0.00","    13240.20","        9395651","          655.75"
"06-May-1999","        0.00","        0.00","        0.00","    13722.29","        7707905","          589.43"
"07-May-1999","        0.00","        0.00","        0.00","    13898.60","        7612099","          620.08"
"10-May-1999","        0.00","        0.00","        0.00","    13622.05","        5093733","          375.46"
"11-May-1999","        0.00","        0.00","        0.00","    13728.20","        7439744","          505.05"
"12-May-1999","        0.00","        0.00","        0.00","    13309.40","        7347665","          574.97"
"13-May-1999","        0.00","        0.00","        0.00","    13525.50","        4357113","          388.65"
"14-May-1999","        0.00","        0.00","        0.00","    13516.18","        5657412","          520.26"
"17-May-1999","        0.00","        0.00","        0.00","    13139.59","        5134624","          361.33"
"18-May-1999","        0.00","        0.00","        0.00","    13385.68","        5510565","          423.45"
"19-May-1999","        0.00","        0.00","        0.00","    13257.23","        4360868","          355.42"
"20-May-1999","        0.00","        0.00","        0.00","    13664.03","        8038256","          679.06"
"21-May-1999","        0.00","        0.00","        0.00","    13566.54","        7961618","          702.86"
"24-May-1999","        0.00","        0.00","        0.00","    13533.81","        4770510","          408.67"
"25-May-1999","        0.00","        0.00","        0.00","    13703.07","        5260981","          436.68"
"26-May-1999","        0.00","        0.00","        0.00","    13425.16","        5316360","          458.69"
"27-May-1999","        0.00","        0.00","        0.00","    13105.62","        4530871","          417.93"
"28-May-1999","        0.00","        0.00","        0.00","    12838.34","        5689778","          487.68"
"31-May-1999","        0.00","        0.00","        0.00","    13318.37","        3894769","          310.92"
"01-Jun-1999","        0.00","        0.00","        0.00","    13225.24","        5509067","          312.33"
"02-Jun-1999","        0.00","        0.00","        0.00","    13340.11","        3700233","          228.15"
"03-Jun-1999","        0.00","        0.00","        0.00","    13450.42","        3217596","          240.01"
"04-Jun-1999","        0.00","        0.00","        0.00","    13370.29","        3972115","          295.61"
"07-Jun-1999","        0.00","        0.00","        0.00","    12994.09","        4323999","          267.06"
"08-Jun-1999","        0.00","        0.00","        0.00","    13044.83","        5597890","          404.40"
"09-Jun-1999","        0.00","        0.00","        0.00","    13269.58","        5157319","          331.97"
"10-Jun-1999","        0.00","        0.00","        0.00","    13305.62","        4241764","          367.08"
