"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"15-Apr-1998","        0.00","        0.00","        0.00","     4966.76","        1876553","           57.53"
"16-Apr-1998","        0.00","        0.00","        0.00","     5082.90","        1519564","           65.40"
"17-Apr-1998","        0.00","        0.00","        0.00","     5253.14","        2697700","          100.12"
"20-Apr-1998","        0.00","        0.00","        0.00","     5660.51","        3187279","           93.13"
"21-Apr-1998","        0.00","        0.00","        0.00","     5847.39","        3226820","          139.13"
"22-Apr-1998","        0.00","        0.00","        0.00","     5391.73","        5079380","          193.34"
"23-Apr-1998","        0.00","        0.00","        0.00","     5318.30","        3889591","          159.59"
"24-Apr-1998","        0.00","        0.00","        0.00","     5165.52","        3828794","          148.23"
"27-Apr-1998","        0.00","        0.00","        0.00","     5180.34","        2536083","           95.94"
"29-Apr-1998","        0.00","        0.00","        0.00","     5240.90","        2052296","           89.60"
"30-Apr-1998","        0.00","        0.00","        0.00","     5383.90","        2595481","          108.66"
"04-May-1998","        0.00","        0.00","        0.00","     5789.01","        2667536","          129.69"
"05-May-1998","        0.00","        0.00","        0.00","     5821.60","        3090247","          152.50"
"06-May-1998","        0.00","        0.00","        0.00","     5714.19","        3783681","          203.00"
"08-May-1998","        0.00","        0.00","        0.00","     5662.44","        3377801","          164.94"
"12-May-1998","        0.00","        0.00","        0.00","     5676.81","        2852174","          111.40"
"13-May-1998","        0.00","        0.00","        0.00","     5413.18","        5093524","          237.26"
"14-May-1998","        0.00","        0.00","        0.00","     5711.73","        6383280","          305.97"
"15-May-1998","        0.00","        0.00","        0.00","     5701.21","        3759770","          177.40"
"18-May-1998","        0.00","        0.00","        0.00","     5994.93","        3372439","          140.20"
"19-May-1998","        0.00","        0.00","        0.00","     6197.62","        5197738","          226.54"
"20-May-1998","        0.00","        0.00","        0.00","     6571.71","        6584275","          339.93"
"21-May-1998","        0.00","        0.00","        0.00","     6353.97","        6781594","          357.60"
"22-May-1998","        0.00","        0.00","        0.00","     6437.90","        3556886","          197.38"
"25-May-1998","        0.00","        0.00","        0.00","     6645.73","        5242090","          276.75"
"26-May-1998","        0.00","        0.00","        0.00","     6847.04","        6553988","          341.39"
"27-May-1998","        0.00","        0.00","        0.00","     7091.47","        7832514","          440.72"
"28-May-1998","        0.00","        0.00","        0.00","     7050.79","        3607990","          204.32"
"29-May-1998","        0.00","        0.00","        0.00","     6919.05","        6060978","          312.97"
"01-Jun-1998","        0.00","        0.00","        0.00","     7136.79","        6518950","          382.81"
"02-Jun-1998","        0.00","        0.00","        0.00","     6862.56","        6526521","          306.51"
"03-Jun-1998","        0.00","        0.00","        0.00","     6719.25","        7535903","          362.22"
"04-Jun-1998","        0.00","        0.00","        0.00","     6501.96","        4411616","          218.53"
"05-Jun-1998","        0.00","        0.00","        0.00","     6008.99","        6357417","          310.71"
"08-Jun-1998","        0.00","        0.00","        0.00","     5735.21","        2906010","          143.94"
"09-Jun-1998","        0.00","        0.00","        0.00","     5959.75","        8060123","          332.45"
"10-Jun-1998","        0.00","        0.00","        0.00","     5578.75","        5949767","          249.70"
"11-Jun-1998","        0.00","        0.00","        0.00","     5748.46","        5621072","          202.14"
"12-Jun-1998","        0.00","        0.00","        0.00","     5844.12","        6745342","          269.27"
"15-Jun-1998","        0.00","        0.00","        0.00","     5372.91","        2564045","          105.11"
"16-Jun-1998","        0.00","        0.00","        0.00","     5273.15","        3845290","          131.28"
"17-Jun-1998","        0.00","        0.00","        0.00","     5623.42","        4027408","          149.81"
"18-Jun-1998","        0.00","        0.00","        0.00","     5382.15","        3959174","          155.82"
"19-Jun-1998","        0.00","        0.00","        0.00","     5221.75","        2884501","           88.73"
"22-Jun-1998","        0.00","        0.00","        0.00","     5015.89","        1116031","           35.91"
"23-Jun-1998","        0.00","        0.00","        0.00","     5065.40","        5086391","          153.37"
"24-Jun-1998","        0.00","        0.00","        0.00","     5441.11","        3290649","          117.44"
"25-Jun-1998","        0.00","        0.00","        0.00","     5593.08","        2563295","          121.96"
"26-Jun-1998","        0.00","        0.00","        0.00","     5612.51","        2649672","           95.39"
"29-Jun-1998","        0.00","        0.00","        0.00","     5984.01","        2671720","          111.05"
"30-Jun-1998","        0.00","        0.00","        0.00","     5989.93","        3992717","          171.42"
"01-Jul-1998","        0.00","        0.00","        0.00","     5853.48","        6642319","          259.47"
"02-Jul-1998","        0.00","        0.00","        0.00","     5848.97","        4238785","          160.94"
"03-Jul-1998","        0.00","        0.00","        0.00","     5580.32","        4330616","          171.70"
"06-Jul-1998","        0.00","        0.00","        0.00","     5908.27","        3965217","          157.79"
"07-Jul-1998","        0.00","        0.00","        0.00","     6154.61","        2176530","          123.26"
"08-Jul-1998","        0.00","        0.00","        0.00","     6333.96","        4059685","          199.94"
"09-Jul-1998","        0.00","        0.00","        0.00","     6247.94","        4626357","          239.92"
"10-Jul-1998","        0.00","        0.00","        0.00","     6353.10","        4251806","          203.89"
"13-Jul-1998","        0.00","        0.00","        0.00","     6155.22","        5851809","          279.05"
"14-Jul-1998","        0.00","        0.00","        0.00","     6287.88","        7162736","          351.69"
"15-Jul-1998","        0.00","        0.00","        0.00","     6413.99","        6321372","          335.41"
"16-Jul-1998","        0.00","        0.00","        0.00","     6707.83","        6197847","          321.04"
"17-Jul-1998","        0.00","        0.00","        0.00","     6663.48","        5692635","          274.39"
"20-Jul-1998","        0.00","        0.00","        0.00","     6481.83","        6617930","          299.19"
"21-Jul-1998","        0.00","        0.00","        0.00","     6389.58","        7826663","          347.09"
"22-Jul-1998","        0.00","        0.00","        0.00","     6400.34","        7232959","          307.89"
"23-Jul-1998","        0.00","        0.00","        0.00","     6129.16","        7281505","          329.68"
"24-Jul-1998","        0.00","        0.00","        0.00","     6067.61","        6269604","          273.48"
"27-Jul-1998","        0.00","        0.00","        0.00","     6078.77","        4302023","          188.20"
"28-Jul-1998","        0.00","        0.00","        0.00","     6484.09","        9485399","          445.62"
"29-Jul-1998","        0.00","        0.00","        0.00","     6558.65","        6858913","          320.35"
"30-Jul-1998","        0.00","        0.00","        0.00","     6497.57","        4844250","          232.08"
"31-Jul-1998","        0.00","        0.00","        0.00","     6513.97","        3774903","          183.63"
"03-Aug-1998","        0.00","        0.00","        0.00","     6344.55","        3676668","          171.27"
"04-Aug-1998","        0.00","        0.00","        0.00","     6213.57","        3403999","          158.30"
"05-Aug-1998","        0.00","        0.00","        0.00","     6309.26","        3365602","          157.45"
"06-Aug-1998","        0.00","        0.00","        0.00","     6298.79","        4131430","          196.50"
"07-Aug-1998","        0.00","        0.00","        0.00","     6422.39","        4399703","          233.26"
"10-Aug-1998","        0.00","        0.00","        0.00","     6490.60","        4565111","          225.55"
"11-Aug-1998","        0.00","        0.00","        0.00","     6447.66","        3808896","          189.90"
"12-Aug-1998","        0.00","        0.00","        0.00","     6273.31","        5082707","          248.36"
"13-Aug-1998","        0.00","        0.00","        0.00","     6359.91","        7123325","          306.34"
"14-Aug-1998","        0.00","        0.00","        0.00","     6352.05","        3787410","          169.07"
"17-Aug-1998","        0.00","        0.00","        0.00","     6301.55","        5149259","          230.88"
"18-Aug-1998","        0.00","        0.00","        0.00","     6182.92","        6126293","          264.84"
"19-Aug-1998","        0.00","        0.00","        0.00","     6328.50","        5231888","          234.11"
"20-Aug-1998","        0.00","        0.00","        0.00","     6648.46","        6876616","          327.90"
"21-Aug-1998","        0.00","        0.00","        0.00","     6531.18","        5512679","          276.48"
"24-Aug-1998","        0.00","        0.00","        0.00","     6616.62","        5062554","          224.65"
"25-Aug-1998","        0.00","        0.00","        0.00","     6661.13","        6317193","          268.25"
"27-Aug-1998","        0.00","        0.00","        0.00","     6696.13","        6015697","          275.60"
"28-Aug-1998","        0.00","        0.00","        0.00","     6537.01","        7421947","          308.08"
"31-Aug-1998","        0.00","        0.00","        0.00","     6589.55","        8581878","          320.63"
"01-Sep-1998","        0.00","        0.00","        0.00","     6265.62","       10539935","          431.39"
"02-Sep-1998","        0.00","        0.00","        0.00","     6354.77","        7263391","          291.15"
"03-Sep-1998","        0.00","        0.00","        0.00","     6372.32","        6936368","          289.22"
"04-Sep-1998","        0.00","        0.00","        0.00","     6322.10","        5763658","          243.84"
"07-Sep-1998","        0.00","        0.00","        0.00","     6375.30","        6488322","          286.29"
"08-Sep-1998","        0.00","        0.00","        0.00","     6325.38","        7068093","          286.87"
"09-Sep-1998","        0.00","        0.00","        0.00","     6340.86","        7712317","          346.85"
"10-Sep-1998","        0.00","        0.00","        0.00","     6213.01","        4086256","          202.77"
"11-Sep-1998","        0.00","        0.00","        0.00","     6016.48","        6333368","          290.05"
"14-Sep-1998","        0.00","        0.00","        0.00","     6031.48","        5685620","          266.34"
"15-Sep-1998","        0.00","        0.00","        0.00","     6156.79","        8244298","          380.13"
"16-Sep-1998","        0.00","        0.00","        0.00","     6168.96","        8833210","          413.33"
"17-Sep-1998","        0.00","        0.00","        0.00","     6131.75","        6315756","          275.83"
"18-Sep-1998","        0.00","        0.00","        0.00","     6153.88","        7411504","          349.10"
"21-Sep-1998","        0.00","        0.00","        0.00","     6174.76","        6801625","          284.73"
"22-Sep-1998","        0.00","        0.00","        0.00","     6174.61","        9903097","          430.56"
"23-Sep-1998","        0.00","        0.00","        0.00","     6383.56","       11203949","          503.13"
"24-Sep-1998","        0.00","        0.00","        0.00","     6423.65","        7234191","          348.73"
"25-Sep-1998","        0.00","        0.00","        0.00","     6478.15","        9670866","          487.00"
"28-Sep-1998","        0.00","        0.00","        0.00","     6497.50","        9180281","          500.85"
"29-Sep-1998","        0.00","        0.00","        0.00","     6438.15","       12484309","          705.11"
"30-Sep-1998","        0.00","        0.00","        0.00","     6581.99","        8981502","          474.89"
"05-Oct-1998","        0.00","        0.00","        0.00","     6106.85","        8816418","          462.38"
"06-Oct-1998","        0.00","        0.00","        0.00","     6036.90","       10756870","          558.64"
"07-Oct-1998","        0.00","        0.00","        0.00","     6353.98","       10150043","          573.63"
"08-Oct-1998","        0.00","        0.00","        0.00","     6139.61","        7862057","          440.33"
"09-Oct-1998","        0.00","        0.00","        0.00","     6149.62","        6742641","          382.73"
"12-Oct-1998","        0.00","        0.00","        0.00","     6165.62","        6003803","          347.81"
"13-Oct-1998","        0.00","        0.00","        0.00","     6114.27","        9386231","          533.45"
"14-Oct-1998","        0.00","        0.00","        0.00","     6373.20","        8115047","          459.30"
"15-Oct-1998","        0.00","        0.00","        0.00","     6437.90","        7576608","          449.03"
"16-Oct-1998","        0.00","        0.00","        0.00","     6402.57","        6138340","          329.84"
"19-Oct-1998","        0.00","        0.00","        0.00","     6347.78","        1381650","           65.75"
"20-Oct-1998","        0.00","        0.00","        0.00","     6190.25","        8577781","          450.52"
"23-Oct-1998","        0.00","        0.00","        0.00","     6399.57","        7009064","          372.61"
"26-Oct-1998","        0.00","        0.00","        0.00","     6544.66","        7662668","          424.64"
"27-Oct-1998","        0.00","        0.00","        0.00","     6485.44","       10272918","          574.33"
"28-Oct-1998","        0.00","        0.00","        0.00","     6456.64","        7074919","          378.27"
"29-Oct-1998","        0.00","        0.00","        0.00","     6469.94","        4617495","          224.37"
"30-Oct-1998","        0.00","        0.00","        0.00","     6404.64","        6043407","          301.42"
"02-Nov-1998","        0.00","        0.00","        0.00","     6385.44","        3982471","          207.84"
"03-Nov-1998","        0.00","        0.00","        0.00","     6388.53","        3808500","          176.16"
"05-Nov-1998","        0.00","        0.00","        0.00","     6377.08","        3794534","          192.36"
"06-Nov-1998","        0.00","        0.00","        0.00","     6295.51","        5225593","          265.63"
"09-Nov-1998","        0.00","        0.00","        0.00","     6282.34","        7237930","          354.15"
"10-Nov-1998","        0.00","        0.00","        0.00","     6357.80","        6046572","          302.07"
"11-Nov-1998","        0.00","        0.00","        0.00","     6258.58","        7159069","          369.03"
"12-Nov-1998","        0.00","        0.00","        0.00","     6266.98","        3781342","          193.13"
"13-Nov-1998","        0.00","        0.00","        0.00","     6207.20","        3856062","          211.20"
"16-Nov-1998","        0.00","        0.00","        0.00","     6116.48","        2658609","          133.73"
"17-Nov-1998","        0.00","        0.00","        0.00","     6117.15","        2545218","          116.71"
"18-Nov-1998","        0.00","        0.00","        0.00","     6255.94","        5397516","          239.14"
"19-Nov-1998","        0.00","        0.00","        0.00","     6197.16","        4517529","          175.64"
"20-Nov-1998","        0.00","        0.00","        0.00","     6177.37","        2816320","          125.12"
"23-Nov-1998","        0.00","        0.00","        0.00","     6082.67","        5661151","          248.13"
"24-Nov-1998","        0.00","        0.00","        0.00","     6070.12","        7616868","          356.04"
"25-Nov-1998","        0.00","        0.00","        0.00","     6037.37","        3908168","          189.94"
"26-Nov-1998","        0.00","        0.00","        0.00","     5961.09","        5457378","          255.02"
"27-Nov-1998","        0.00","        0.00","        0.00","     5900.57","        6664094","          311.82"
"30-Nov-1998","        0.00","        0.00","        0.00","     5894.12","        7510468","          338.42"
"01-Dec-1998","        0.00","        0.00","        0.00","     5913.61","        8016440","          347.96"
"02-Dec-1998","        0.00","        0.00","        0.00","     5912.81","        5986271","          216.17"
"03-Dec-1998","        0.00","        0.00","        0.00","     5896.21","        4829625","          208.72"
"04-Dec-1998","        0.00","        0.00","        0.00","     5944.14","        5037421","          227.62"
"07-Dec-1998","        0.00","        0.00","        0.00","     6120.49","        5868468","          280.44"
"08-Dec-1998","        0.00","        0.00","        0.00","     6208.85","        7251675","          356.55"
"09-Dec-1998","        0.00","        0.00","        0.00","     6136.31","        7643011","          379.98"
"10-Dec-1998","        0.00","        0.00","        0.00","     6133.81","        4549953","          213.42"
"11-Dec-1998","        0.00","        0.00","        0.00","     6177.92","        5344575","          264.62"
"14-Dec-1998","        0.00","        0.00","        0.00","     6207.18","        8802925","          449.92"
"15-Dec-1998","        0.00","        0.00","        0.00","     6149.84","        9004812","          475.96"
"16-Dec-1998","        0.00","        0.00","        0.00","     6165.76","        7662124","          398.83"
"17-Dec-1998","        0.00","        0.00","        0.00","     6091.18","        8482616","          451.27"
"18-Dec-1998","        0.00","        0.00","        0.00","     6212.07","        9891290","          545.66"
"21-Dec-1998","        0.00","        0.00","        0.00","     6610.93","        8671507","          431.25"
"22-Dec-1998","        0.00","        0.00","        0.00","     6675.51","        6967172","          392.91"
"23-Dec-1998","        0.00","        0.00","        0.00","     6695.93","       10416144","          535.68"
"24-Dec-1998","        0.00","        0.00","        0.00","     6688.25","        8272844","          445.08"
"28-Dec-1998","        0.00","        0.00","        0.00","     6926.21","        9078838","          458.17"
"29-Dec-1998","        0.00","        0.00","        0.00","     6942.28","       11525348","          613.39"
"30-Dec-1998","        0.00","        0.00","        0.00","     6951.87","        6517608","          337.25"
