"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Jan-2001","        0.00","        0.00","        0.00","    28783.60","       38014193","         2333.40"
"02-Jan-2001","        0.00","        0.00","        0.00","    29317.56","       34384017","         2124.02"
"03-Jan-2001","        0.00","        0.00","        0.00","    28892.94","       29398419","         1851.76"
"04-Jan-2001","        0.00","        0.00","        0.00","    31446.51","       54531707","         3135.47"
"05-Jan-2001","        0.00","        0.00","        0.00","    33003.52","       62208102","         3633.52"
"08-Jan-2001","        0.00","        0.00","        0.00","    31215.33","       65689675","         3842.90"
"09-Jan-2001","        0.00","        0.00","        0.00","    31717.18","       67427381","         3697.07"
"10-Jan-2001","        0.00","        0.00","        0.00","    31047.86","       57261166","         3509.58"
"11-Jan-2001","        0.00","        0.00","        0.00","    29747.43","       48009262","         2984.44"
"12-Jan-2001","        0.00","        0.00","        0.00","    30590.97","       56117257","         3610.63"
"15-Jan-2001","        0.00","        0.00","        0.00","    31045.46","       47882120","         3189.07"
"16-Jan-2001","        0.00","        0.00","        0.00","    30648.80","       43417626","         2425.75"
"17-Jan-2001","        0.00","        0.00","        0.00","    30970.32","       48149745","         2697.60"
"18-Jan-2001","        0.00","        0.00","        0.00","    32030.48","       62579828","         3276.11"
"19-Jan-2001","        0.00","        0.00","        0.00","    34534.25","       74653653","         4478.34"
"22-Jan-2001","        0.00","        0.00","        0.00","    34534.81","       72570414","         4040.58"
"23-Jan-2001","        0.00","        0.00","        0.00","    34142.35","       52405624","         3019.42"
"24-Jan-2001","        0.00","        0.00","        0.00","    34554.72","       57153513","         3447.32"
"25-Jan-2001","        0.00","        0.00","        0.00","    34138.81","       47458538","         2948.48"
"29-Jan-2001","        0.00","        0.00","        0.00","    32969.43","       41952706","         2346.98"
"30-Jan-2001","        0.00","        0.00","        0.00","    34371.71","       59262448","         2997.02"
"31-Jan-2001","        0.00","        0.00","        0.00","    33896.98","       61926019","         3283.40"
"01-Feb-2001","        0.00","        0.00","        0.00","    33372.20","       59359862","         3184.12"
"02-Feb-2001","        0.00","        0.00","        0.00","    34065.14","       62448780","         3509.44"
"05-Feb-2001","        0.00","        0.00","        0.00","    33697.37","       39083715","         2143.32"
"06-Feb-2001","        0.00","        0.00","        0.00","    33997.05","       45092194","         2396.42"
"07-Feb-2001","        0.00","        0.00","        0.00","    33147.76","       49234335","         2797.63"
"08-Feb-2001","        0.00","        0.00","        0.00","    33693.37","       47041835","         2616.67"
"09-Feb-2001","        0.00","        0.00","        0.00","    33573.00","       54259807","         2868.84"
"12-Feb-2001","        0.00","        0.00","        0.00","    33873.66","       39927525","         2239.43"
"13-Feb-2001","        0.00","        0.00","        0.00","    33767.86","       44190452","         2442.88"
"14-Feb-2001","        0.00","        0.00","        0.00","    33260.25","       28974567","         1718.30"
"15-Feb-2001","        0.00","        0.00","        0.00","    33856.43","       43569828","         2335.68"
"16-Feb-2001","        0.00","        0.00","        0.00","    32572.03","       60144634","         3303.44"
"19-Feb-2001","        0.00","        0.00","        0.00","    32883.89","       47331822","         2638.77"
"20-Feb-2001","        0.00","        0.00","        0.00","    32508.96","       37208990","         1955.82"
"21-Feb-2001","        0.00","        0.00","        0.00","    31199.08","       49028667","         2741.50"
"22-Feb-2001","        0.00","        0.00","        0.00","    30133.05","       60773133","         3043.90"
"23-Feb-2001","        0.00","        0.00","        0.00","    28880.27","       52985736","         2561.23"
"26-Feb-2001","        0.00","        0.00","        0.00","    29155.85","       53183721","         2416.39"
"27-Feb-2001","        0.00","        0.00","        0.00","    27985.74","       65468646","         2950.28"
"28-Feb-2001","        0.00","        0.00","        0.00","    30116.65","       73134842","         3500.55"
"01-Mar-2001","        0.00","        0.00","        0.00","    27951.06","       68753971","         3211.73"
"02-Mar-2001","        0.00","        0.00","        0.00","    24334.37","       63379079","         2784.27"
"05-Mar-2001","        0.00","        0.00","        0.00","    23505.98","       82378586","         3052.31"
"07-Mar-2001","        0.00","        0.00","        0.00","    25145.07","       67839581","         2503.84"
"08-Mar-2001","        0.00","        0.00","        0.00","    24857.01","       40199889","         1585.02"
"09-Mar-2001","        0.00","        0.00","        0.00","    22682.19","       30621825","         1090.33"
"12-Mar-2001","        0.00","        0.00","        0.00","    19633.40","       29326471","          911.55"
"13-Mar-2001","        0.00","        0.00","        0.00","    17746.20","       36700307","         1090.87"
"14-Mar-2001","        0.00","        0.00","        0.00","    19800.92","       27014693","          744.73"
"15-Mar-2001","        0.00","        0.00","        0.00","    20952.97","       42013499","         1078.90"
"16-Mar-2001","        0.00","        0.00","        0.00","    20476.69","       43400956","         1214.49"
"19-Mar-2001","        0.00","        0.00","        0.00","    20110.10","       26221794","          790.80"
"20-Mar-2001","        0.00","        0.00","        0.00","    19779.81","       24680156","          700.50"
"21-Mar-2001","        0.00","        0.00","        0.00","    20006.90","       20373172","          690.98"
"22-Mar-2001","        0.00","        0.00","        0.00","    18921.00","       22491494","          720.27"
"23-Mar-2001","        0.00","        0.00","        0.00","    18048.89","       29760511","          897.44"
"26-Mar-2001","        0.00","        0.00","        0.00","    18406.17","       24297708","          689.44"
"27-Mar-2001","        0.00","        0.00","        0.00","    19286.19","       34204578","         1086.28"
"28-Mar-2001","        0.00","        0.00","        0.00","    19746.65","       24063163","          881.34"
"29-Mar-2001","        0.00","        0.00","        0.00","    18720.93","       18270780","          698.33"
"30-Mar-2001","        0.00","        0.00","        0.00","    17468.25","       25007511","          761.84"
"02-Apr-2001","        0.00","        0.00","        0.00","    17023.97","       25767729","          810.56"
"03-Apr-2001","        0.00","        0.00","        0.00","    17190.45","       26365778","          743.97"
"04-Apr-2001","        0.00","        0.00","        0.00","    16433.72","       17646513","          477.20"
"06-Apr-2001","        0.00","        0.00","        0.00","    16112.86","       25995917","          839.76"
"09-Apr-2001","        0.00","        0.00","        0.00","    16131.90","       15513234","          445.90"
"10-Apr-2001","        0.00","        0.00","        0.00","    15427.76","       27365940","          801.69"
"11-Apr-2001","        0.00","        0.00","        0.00","    12990.22","       33963061","          919.74"
"12-Apr-2001","        0.00","        0.00","        0.00","    11897.65","       33787994","          953.45"
"16-Apr-2001","        0.00","        0.00","        0.00","    13181.52","       28932538","          729.29"
"17-Apr-2001","        0.00","        0.00","        0.00","    13841.55","       36776956","          957.14"
"18-Apr-2001","        0.00","        0.00","        0.00","    16010.46","       30152028","          880.71"
