"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Jan-2002","-","-","-","      870.25","-","-"
"02-Jan-2002","-","-","-","      878.02","-","-"
"03-Jan-2002","-","-","-","      903.03","-","-"
"04-Jan-2002","-","-","-","      903.90","-","-"
"07-Jan-2002","-","-","-","      886.59","-","-"
"08-Jan-2002","-","-","-","      877.93","-","-"
"09-Jan-2002","-","-","-","      900.17","-","-"
"10-Jan-2002","-","-","-","      898.38","-","-"
"11-Jan-2002","-","-","-","      892.85","-","-"
"14-Jan-2002","-","-","-","      936.27","-","-"
"15-Jan-2002","-","-","-","      931.90","-","-"
"16-Jan-2002","-","-","-","      938.10","-","-"
"17-Jan-2002","-","-","-","      939.65","-","-"
"18-Jan-2002","-","-","-","      948.48","-","-"
"21-Jan-2002","-","-","-","      938.47","-","-"
"22-Jan-2002","-","-","-","      945.75","-","-"
"23-Jan-2002","-","-","-","      937.39","-","-"
"24-Jan-2002","-","-","-","      920.09","-","-"
"25-Jan-2002","-","-","-","      920.64","-","-"
"28-Jan-2002","-","-","-","      939.24","-","-"
"29-Jan-2002","-","-","-","      922.23","-","-"
"30-Jan-2002","-","-","-","      926.80","-","-"
"31-Jan-2002","-","-","-","      917.79","-","-"
"01-Feb-2002","-","-","-","      923.38","-","-"
"04-Feb-2002","-","-","-","      946.63","-","-"
"05-Feb-2002","-","-","-","      941.37","-","-"
"06-Feb-2002","-","-","-","     1010.00","-","-"
"07-Feb-2002","-","-","-","     1024.33","-","-"
"08-Feb-2002","-","-","-","     1040.08","-","-"
"11-Feb-2002","-","-","-","     1044.52","-","-"
"12-Feb-2002","-","-","-","     1038.77","-","-"
"13-Feb-2002","-","-","-","     1057.17","-","-"
"14-Feb-2002","-","-","-","     1084.27","-","-"
"15-Feb-2002","-","-","-","     1098.96","-","-"
"18-Feb-2002","-","-","-","     1110.33","-","-"
"19-Feb-2002","-","-","-","     1071.29","-","-"
"20-Feb-2002","-","-","-","     1071.04","-","-"
"21-Feb-2002","-","-","-","     1086.94","-","-"
"22-Feb-2002","-","-","-","     1105.02","-","-"
"25-Feb-2002","-","-","-","     1103.63","-","-"
"26-Feb-2002","-","-","-","     1128.19","-","-"
"27-Feb-2002","-","-","-","     1109.17","-","-"
"28-Feb-2002","-","-","-","     1028.48","-","-"
"01-Mar-2002","-","-","-","     1062.90","-","-"
"04-Mar-2002","-","-","-","     1071.61","-","-"
"05-Mar-2002","-","-","-","     1063.62","-","-"
"06-Mar-2002","-","-","-","     1062.83","-","-"
"07-Mar-2002","-","-","-","     1066.41","-","-"
"08-Mar-2002","-","-","-","     1061.88","-","-"
"11-Mar-2002","-","-","-","     1052.04","-","-"
"12-Mar-2002","-","-","-","     1038.31","-","-"
"13-Mar-2002","-","-","-","     1042.31","-","-"
"14-Mar-2002","-","-","-","     1044.20","-","-"
"15-Mar-2002","-","-","-","     1060.62","-","-"
"18-Mar-2002","-","-","-","     1063.66","-","-"
"19-Mar-2002","-","-","-","     1058.06","-","-"
"20-Mar-2002","-","-","-","     1049.09","-","-"
"21-Mar-2002","-","-","-","     1040.72","-","-"
"22-Mar-2002","-","-","-","     1035.42","-","-"
"26-Mar-2002","-","-","-","     1034.71","-","-"
"27-Mar-2002","-","-","-","     1038.80","-","-"
"28-Mar-2002","-","-","-","     1033.58","-","-"
"01-Apr-2002","-","-","-","     1075.53","-","-"
"02-Apr-2002","-","-","-","     1067.30","-","-"
"03-Apr-2002","-","-","-","     1054.80","-","-"
"04-Apr-2002","-","-","-","     1057.07","-","-"
"05-Apr-2002","-","-","-","     1055.93","-","-"
"08-Apr-2002","-","-","-","     1069.59","-","-"
"09-Apr-2002","-","-","-","     1060.36","-","-"
"10-Apr-2002","-","-","-","     1063.45","-","-"
"11-Apr-2002","-","-","-","     1074.60","-","-"
"12-Apr-2002","-","-","-","     1077.53","-","-"
"15-Apr-2002","-","-","-","     1075.01","-","-"
"16-Apr-2002","-","-","-","     1073.39","-","-"
"17-Apr-2002","-","-","-","     1079.70","-","-"
"18-Apr-2002","-","-","-","     1085.84","-","-"
"19-Apr-2002","-","-","-","     1072.59","-","-"
"22-Apr-2002","-","-","-","     1064.28","-","-"
"23-Apr-2002","-","-","-","     1066.43","-","-"
"24-Apr-2002","-","-","-","     1069.73","-","-"
"25-Apr-2002","-","-","-","     1071.85","-","-"
"26-Apr-2002","-","-","-","     1070.19","-","-"
"29-Apr-2002","-","-","-","     1041.25","-","-"
"30-Apr-2002","-","-","-","     1044.13","-","-"
"02-May-2002","-","-","-","     1042.40","-","-"
"03-May-2002","-","-","-","     1045.67","-","-"
"06-May-2002","-","-","-","     1050.76","-","-"
"07-May-2002","-","-","-","     1062.13","-","-"
"08-May-2002","-","-","-","     1068.38","-","-"
"09-May-2002","-","-","-","     1071.60","-","-"
"10-May-2002","-","-","-","     1069.22","-","-"
"13-May-2002","-","-","-","     1069.68","-","-"
"14-May-2002","-","-","-","     1075.13","-","-"
"15-May-2002","-","-","-","     1062.00","-","-"
"16-May-2002","-","-","-","     1044.12","-","-"
"17-May-2002","-","-","-","     1040.53","-","-"
"20-May-2002","-","-","-","     1023.48","-","-"
"21-May-2002","-","-","-","     1022.69","-","-"
"22-May-2002","-","-","-","     1016.44","-","-"
"23-May-2002","-","-","-","     1005.44","-","-"
