"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"23-Sep-2004","-","-","-","     2555.94","       22640301","          440.12"
"24-Sep-2004","-","-","-","     2547.69","       14507563","          317.93"
"27-Sep-2004","-","-","-","     2524.43","       10853863","          254.99"
"28-Sep-2004","-","-","-","     2502.00","        8458277","          209.21"
"29-Sep-2004","-","-","-","     2511.35","       10503442","          262.32"
"30-Sep-2004","-","-","-","     2505.70","       15651831","          317.73"
"01-Oct-2004","-","-","-","     2544.82","        8561671","          203.73"
"04-Oct-2004","-","-","-","     2562.06","       11463541","          215.26"
"05-Oct-2004","-","-","-","     2623.66","       21481335","          397.93"
"06-Oct-2004","-","-","-","     2582.57","       22664171","          396.30"
"07-Oct-2004","-","-","-","     2592.82","       13766832","          293.17"
"08-Oct-2004","-","-","-","     2594.83","       13471300","          293.02"
"09-Oct-2004","-","-","-","     2580.41","        1946212","           42.78"
"11-Oct-2004","-","-","-","     2555.84","        8984089","          174.85"
"12-Oct-2004","-","-","-","     2515.28","        9923927","          221.64"
"14-Oct-2004","-","-","-","     2499.05","        7403785","          161.12"
"15-Oct-2004","-","-","-","     2493.59","        7711620","          182.46"
"18-Oct-2004","-","-","-","     2495.52","        8435935","          179.99"
"19-Oct-2004","-","-","-","     2511.75","       13058593","          213.62"
"20-Oct-2004","-","-","-","     2487.43","        8205747","          144.00"
"21-Oct-2004","-","-","-","     2484.89","        8314587","          177.61"
"25-Oct-2004","-","-","-","     2416.45","        8131528","          177.29"
"26-Oct-2004","-","-","-","     2455.26","       13677016","          323.37"
"27-Oct-2004","-","-","-","     2454.01","        7731077","          175.32"
"28-Oct-2004","-","-","-","     2451.54","       13741579","          241.70"
"29-Oct-2004","-","-","-","     2466.96","        9774551","          195.40"
"01-Nov-2004","-","-","-","     2506.48","        9256070","          248.50"
"02-Nov-2004","-","-","-","     2526.50","       11030317","          204.09"
"03-Nov-2004","-","-","-","     2615.54","       23258992","          432.83"
"04-Nov-2004","-","-","-","     2613.24","       16701881","          276.40"
"05-Nov-2004","-","-","-","     2672.34","       16178494","          336.21"
"08-Nov-2004","-","-","-","     2668.06","       10323176","          246.07"
"09-Nov-2004","-","-","-","     2650.79","        8961789","          196.85"
"10-Nov-2004","-","-","-","     2672.74","        6729739","          162.24"
"11-Nov-2004","-","-","-","     2659.81","        7057503","          136.83"
"12-Nov-2004","-","-","-","     2660.42","        1665283","           36.12"
"16-Nov-2004","-","-","-","     2738.59","       16953033","          336.75"
"17-Nov-2004","-","-","-","     2828.06","       35767998","          531.28"
"18-Nov-2004","-","-","-","     2871.93","       31137931","          520.28"
"19-Nov-2004","-","-","-","     2848.79","       37299812","          676.52"
"22-Nov-2004","-","-","-","     2845.60","       21974134","          433.01"
"23-Nov-2004","-","-","-","     2867.72","       18003589","          311.18"
"24-Nov-2004","-","-","-","     2879.57","       17900593","          322.17"
"25-Nov-2004","-","-","-","     2887.57","       28333988","          481.87"
"29-Nov-2004","-","-","-","     2960.06","       18845278","          342.30"
"30-Nov-2004","-","-","-","     2997.66","       23167715","          493.58"
"01-Dec-2004","-","-","-","     3052.04","       37087362","          746.29"
"02-Dec-2004","-","-","-","     3204.25","       47349004","         1094.52"
"03-Dec-2004","-","-","-","     3221.20","       40479627","          874.90"
"06-Dec-2004","-","-","-","     3208.13","       26026926","          592.80"
"07-Dec-2004","-","-","-","     3192.95","       25609960","          597.39"
"08-Dec-2004","-","-","-","     3205.29","       24193887","          634.22"
"09-Dec-2004","-","-","-","     3247.03","       21514641","          597.73"
"10-Dec-2004","-","-","-","     3199.18","       20483805","          602.34"
"13-Dec-2004","-","-","-","     3201.52","       14041826","          414.74"
"14-Dec-2004","-","-","-","     3239.40","       16062948","          409.53"
"15-Dec-2004","-","-","-","     3233.70","       12525105","          307.10"
"16-Dec-2004","-","-","-","     3225.22","       12624454","          355.28"
"17-Dec-2004","-","-","-","     3186.25","       10690230","          293.86"
"20-Dec-2004","-","-","-","     3225.91","       10293291","          263.04"
"21-Dec-2004","-","-","-","     3289.48","       14484491","          351.27"
"22-Dec-2004","-","-","-","     3270.86","       25007427","          465.53"
"23-Dec-2004","-","-","-","     3365.40","       52292168","          729.23"
"24-Dec-2004","-","-","-","     3362.67","       40620805","          569.93"
"27-Dec-2004","-","-","-","     3382.82","       18007621","          344.30"
"28-Dec-2004","-","-","-","     3407.36","       13501036","          344.16"
"29-Dec-2004","-","-","-","     3407.57","       16372570","          396.26"
"30-Dec-2004","-","-","-","     3406.09","       33139079","          733.09"
