"Date","P/E"
"02-Jan-2007","       16.90"
"03-Jan-2007","       16.99"
"04-Jan-2007","       16.82"
"05-Jan-2007","       16.93"
"08-Jan-2007","       16.70"
"09-Jan-2007","       16.44"
"10-Jan-2007","       16.02"
"11-Jan-2007","       16.02"
"12-Jan-2007","       17.10"
"15-Jan-2007","       17.12"
"16-Jan-2007","       17.10"
"17-Jan-2007","       17.26"
"18-Jan-2007","       17.19"
"19-Jan-2007","       17.17"
"22-Jan-2007","       16.73"
"23-Jan-2007","       16.34"
"24-Jan-2007","       16.26"
"25-Jan-2007","       16.37"
"29-Jan-2007","       15.98"
"31-Jan-2007","       15.92"
"01-Feb-2007","       16.29"
"02-Feb-2007","       16.18"
"05-Feb-2007","       16.22"
"06-Feb-2007","       16.23"
"07-Feb-2007","       16.40"
"08-Feb-2007","       16.54"
"09-Feb-2007","       16.47"
"12-Feb-2007","       16.07"
"13-Feb-2007","       15.84"
"14-Feb-2007","       15.11"
"15-Feb-2007","       15.56"
"19-Feb-2007","       15.76"
"20-Feb-2007","       15.56"
"21-Feb-2007","       15.50"
"22-Feb-2007","       15.05"
"23-Feb-2007","       14.58"
"26-Feb-2007","       14.74"
"27-Feb-2007","       14.56"
"28-Feb-2007","       13.96"
"01-Mar-2007","       14.36"
"02-Mar-2007","       13.91"
"05-Mar-2007","       13.43"
"06-Mar-2007","       13.62"
"07-Mar-2007","       13.31"
"08-Mar-2007","       13.90"
"09-Mar-2007","       13.82"
"12-Mar-2007","       13.80"
"13-Mar-2007","       13.99"
"14-Mar-2007","       13.43"
"15-Mar-2007","       13.23"
"16-Mar-2007","       13.04"
"19-Mar-2007","       13.27"
"20-Mar-2007","       13.55"
"21-Mar-2007","       14.09"
"22-Mar-2007","       14.80"
"23-Mar-2007","       14.71"
"26-Mar-2007","       14.46"
"28-Mar-2007","       14.10"
"29-Mar-2007","       14.06"
"30-Mar-2007","       14.15"
"02-Apr-2007","       13.22"
"03-Apr-2007","       13.33"
"04-Apr-2007","       14.63"
"05-Apr-2007","       14.91"
"09-Apr-2007","       15.49"
"10-Apr-2007","       15.50"
"11-Apr-2007","       15.36"
"12-Apr-2007","       15.18"
"13-Apr-2007","       15.61"
"16-Apr-2007","       15.82"
"17-Apr-2007","       15.82"
"18-Apr-2007","       15.99"
"19-Apr-2007","       16.07"
"20-Apr-2007","       16.23"
"23-Apr-2007","       15.90"
"24-Apr-2007","       16.64"
"25-Apr-2007","       16.83"
"26-Apr-2007","       16.85"
"27-Apr-2007","       16.48"
"30-Apr-2007","       16.16"
"03-May-2007","       16.36"
"04-May-2007","       16.25"
"07-May-2007","       16.04"
"08-May-2007","       15.83"
