"Date","P/E"
"03-Jan-2011","       19.96"
"04-Jan-2011","       19.47"
"05-Jan-2011","       19.03"
"06-Jan-2011","       18.83"
"07-Jan-2011","       18.61"
"10-Jan-2011","       18.03"
"11-Jan-2011","       18.25"
"12-Jan-2011","       18.75"
"13-Jan-2011","       18.06"
"14-Jan-2011","       17.58"
"17-Jan-2011","       17.64"
"18-Jan-2011","       17.76"
"19-Jan-2011","       17.76"
"20-Jan-2011","       18.06"
"21-Jan-2011","       18.09"
"24-Jan-2011","       18.09"
"25-Jan-2011","       17.64"
"27-Jan-2011","       17.27"
"28-Jan-2011","       16.95"
"31-Jan-2011","       16.90"
"01-Feb-2011","       16.65"
"02-Feb-2011","       16.63"
"03-Feb-2011","       16.95"
"04-Feb-2011","       16.57"
"07-Feb-2011","       16.49"
"08-Feb-2011","       16.12"
"09-Feb-2011","       16.07"
"10-Feb-2011","       16.00"
"11-Feb-2011","       16.60"
"14-Feb-2011","       17.17"
"15-Feb-2011","       17.42"
"16-Feb-2011","       17.42"
"17-Feb-2011","       17.70"
"18-Feb-2011","       17.40"
"21-Feb-2011","       17.56"
"22-Feb-2011","       17.22"
"23-Feb-2011","       16.92"
"24-Feb-2011","       16.23"
"25-Feb-2011","       16.59"
"28-Feb-2011","       16.59"
"01-Mar-2011","       17.30"
"03-Mar-2011","       17.35"
"04-Mar-2011","       17.42"
"07-Mar-2011","       17.14"
"08-Mar-2011","       17.37"
"09-Mar-2011","       17.44"
"10-Mar-2011","       17.24"
"11-Mar-2011","       17.07"
"14-Mar-2011","       17.32"
"15-Mar-2011","       17.05"
"16-Mar-2011","       17.42"
"17-Mar-2011","       17.25"
"18-Mar-2011","       17.04"
"21-Mar-2011","       17.05"
"22-Mar-2011","       17.12"
"23-Mar-2011","       17.42"
"24-Mar-2011","       17.60"
"25-Mar-2011","       18.03"
"28-Mar-2011","       18.25"
"29-Mar-2011","       18.34"
"30-Mar-2011","       18.63"
"31-Mar-2011","       18.54"
"01-Apr-2011","       18.36"
"04-Apr-2011","       18.69"
"05-Apr-2011","       18.69"
"06-Apr-2011","       18.58"
"07-Apr-2011","       18.61"
"08-Apr-2011","       18.49"
"11-Apr-2011","       18.39"
"13-Apr-2011","       18.77"
"15-Apr-2011","       18.61"
"18-Apr-2011","       18.40"
"19-Apr-2011","       18.30"
"20-Apr-2011","       18.57"
"21-Apr-2011","       18.81"
"25-Apr-2011","       18.65"
"26-Apr-2011","       18.63"
"27-Apr-2011","       18.50"
"28-Apr-2011","       18.35"
"29-Apr-2011","       17.54"
"02-May-2011","       17.17"
"03-May-2011","       16.62"
"04-May-2011","       16.65"
"05-May-2011","       16.35"
"06-May-2011","       16.87"
"09-May-2011","       16.76"
"10-May-2011","       16.66"
"11-May-2011","       16.74"
"12-May-2011","       16.48"
"13-May-2011","       16.68"
"16-May-2011","       16.56"
"17-May-2011","       16.19"
"18-May-2011","       16.63"
"19-May-2011","       16.57"
"20-May-2011","       16.74"
"23-May-2011","       16.27"
"24-May-2011","       16.36"
"25-May-2011","       16.25"
"26-May-2011","       16.43"
"27-May-2011","       16.83"
"30-May-2011","       16.92"
"31-May-2011","       17.30"
"01-Jun-2011","       17.32"
"02-Jun-2011","       17.01"
"03-Jun-2011","       16.92"
"06-Jun-2011","       17.04"
"07-Jun-2011","       17.06"
"08-Jun-2011","       16.94"
"09-Jun-2011","       16.93"
"10-Jun-2011","       16.81"
"13-Jun-2011","       16.83"
"14-Jun-2011","       16.96"
"15-Jun-2011","       16.68"
"16-Jun-2011","       16.60"
"17-Jun-2011","       16.64"
"20-Jun-2011","       16.46"
"21-Jun-2011","       16.42"
"22-Jun-2011","       16.45"
"23-Jun-2011","       16.53"
"24-Jun-2011","       17.04"
"27-Jun-2011","       17.32"
"28-Jun-2011","       17.36"
"29-Jun-2011","       17.51"
"30-Jun-2011","       17.65"
"01-Jul-2011","       17.67"
"04-Jul-2011","       17.87"
"05-Jul-2011","       17.91"
"06-Jul-2011","       17.72"
"07-Jul-2011","       17.94"
"08-Jul-2011","       17.72"
"11-Jul-2011","       17.48"
"12-Jul-2011","       17.31"
"13-Jul-2011","       17.49"
"14-Jul-2011","       17.68"
"15-Jul-2011","       17.64"
"18-Jul-2011","       17.64"
"19-Jul-2011","       17.77"
"20-Jul-2011","       17.37"
"21-Jul-2011","       17.20"
"22-Jul-2011","       17.55"
"25-Jul-2011","       17.65"
"26-Jul-2011","       17.28"
"27-Jul-2011","       17.10"
"28-Jul-2011","       16.85"
"29-Jul-2011","       16.94"
"01-Aug-2011","       16.75"
"02-Aug-2011","       16.45"
"03-Aug-2011","       16.29"
"04-Aug-2011","       16.14"
"05-Aug-2011","       15.86"
"08-Aug-2011","       15.69"
"09-Aug-2011","       15.64"
"10-Aug-2011","       16.04"
"11-Aug-2011","       15.85"
"12-Aug-2011","       15.61"
"16-Aug-2011","       15.42"
"17-Aug-2011","       15.64"
"18-Aug-2011","       15.08"
"19-Aug-2011","       14.78"
"22-Aug-2011","       14.78"
"23-Aug-2011","       14.91"
"24-Aug-2011","       14.66"
"25-Aug-2011","       14.42"
"26-Aug-2011","       14.10"
"29-Aug-2011","       14.68"
"30-Aug-2011","       14.98"
"02-Sep-2011","       15.05"
"05-Sep-2011","       15.10"
"06-Sep-2011","       15.17"
"07-Sep-2011","       15.49"
"08-Sep-2011","       15.58"
"09-Sep-2011","       15.21"
"12-Sep-2011","       14.76"
"13-Sep-2011","       14.68"
"14-Sep-2011","       14.89"
"15-Sep-2011","       15.18"
"16-Sep-2011","       15.28"
"19-Sep-2011","       15.06"
"20-Sep-2011","       15.42"
"21-Sep-2011","       15.60"
"22-Sep-2011","       14.96"
"23-Sep-2011","       14.73"
"26-Sep-2011","       14.75"
"27-Sep-2011","       15.12"
"28-Sep-2011","       14.95"
"29-Sep-2011","       15.17"
"30-Sep-2011","       14.88"
"03-Oct-2011","       14.44"
"04-Oct-2011","       14.01"
"05-Oct-2011","       13.67"
"07-Oct-2011","       14.20"
"10-Oct-2011","       14.74"
"11-Oct-2011","       14.76"
"12-Oct-2011","       15.25"
"13-Oct-2011","       15.42"
"14-Oct-2011","       15.53"
"17-Oct-2011","       15.63"
"18-Oct-2011","       15.41"
"19-Oct-2011","       15.79"
"20-Oct-2011","       15.48"
"21-Oct-2011","       15.40"
"24-Oct-2011","       15.22"
"25-Oct-2011","       15.00"
"26-Oct-2011","       15.05"
"28-Oct-2011","       15.61"
"31-Oct-2011","       15.73"
"01-Nov-2011","       15.23"
"02-Nov-2011","       15.17"
"03-Nov-2011","       15.17"
"04-Nov-2011","       15.26"
"08-Nov-2011","       15.28"
"09-Nov-2011","       14.91"
"11-Nov-2011","       14.36"
"14-Nov-2011","       14.33"
"15-Nov-2011","       14.04"
"16-Nov-2011","       14.00"
"17-Nov-2011","       13.80"
"18-Nov-2011","       13.68"
"21-Nov-2011","       13.22"
"22-Nov-2011","       13.31"
"23-Nov-2011","       12.98"
"24-Nov-2011","       13.10"
"25-Nov-2011","       13.12"
"28-Nov-2011","       13.59"
"29-Nov-2011","       13.33"
"30-Nov-2011","       13.24"
"01-Dec-2011","       13.75"
"02-Dec-2011","       14.18"
"05-Dec-2011","       14.18"
"07-Dec-2011","       14.18"
"08-Dec-2011","       13.78"
"09-Dec-2011","       13.62"
"12-Dec-2011","       13.21"
"13-Dec-2011","       13.25"
"14-Dec-2011","       13.19"
"15-Dec-2011","       13.05"
"16-Dec-2011","       12.63"
"19-Dec-2011","       12.24"
"20-Dec-2011","       12.06"
"21-Dec-2011","       12.66"
"22-Dec-2011","       12.96"
"23-Dec-2011","       12.82"
"26-Dec-2011","       12.95"
"27-Dec-2011","       12.79"
"28-Dec-2011","       12.54"
"29-Dec-2011","       12.41"
"30-Dec-2011","       12.32"
