"Date","P/E"
"31-Jan-2011","       25.92"
"01-Feb-2011","       25.45"
"02-Feb-2011","       25.46"
"03-Feb-2011","       25.52"
"04-Feb-2011","       25.15"
"07-Feb-2011","       24.74"
"08-Feb-2011","       24.47"
"09-Feb-2011","       24.17"
"10-Feb-2011","       24.29"
"11-Feb-2011","       24.48"
"14-Feb-2011","       25.18"
"15-Feb-2011","       25.08"
"16-Feb-2011","       24.77"
"17-Feb-2011","       24.92"
"18-Feb-2011","       24.84"
"21-Feb-2011","       25.03"
"22-Feb-2011","       24.81"
"23-Feb-2011","       25.72"
"24-Feb-2011","       24.99"
"25-Feb-2011","       25.15"
"28-Feb-2011","       25.16"
"01-Mar-2011","       25.99"
"03-Mar-2011","       25.89"
"04-Mar-2011","       25.84"
"07-Mar-2011","       25.72"
"08-Mar-2011","       25.84"
"09-Mar-2011","       25.71"
"10-Mar-2011","       25.54"
"11-Mar-2011","       25.49"
"14-Mar-2011","       25.68"
"15-Mar-2011","       25.25"
"16-Mar-2011","       25.62"
"17-Mar-2011","       25.48"
"18-Mar-2011","       25.22"
"21-Mar-2011","       25.25"
"22-Mar-2011","       25.51"
"23-Mar-2011","       25.93"
"24-Mar-2011","       25.93"
"25-Mar-2011","       26.03"
"28-Mar-2011","       25.81"
"29-Mar-2011","       25.97"
"30-Mar-2011","       26.50"
"31-Mar-2011","       26.36"
"01-Apr-2011","       26.44"
"04-Apr-2011","       26.56"
"05-Apr-2011","       26.67"
"06-Apr-2011","       26.60"
"07-Apr-2011","       26.63"
"08-Apr-2011","       26.66"
"11-Apr-2011","       26.66"
"13-Apr-2011","       26.84"
"15-Apr-2011","       26.69"
"18-Apr-2011","       26.52"
"19-Apr-2011","       26.42"
"20-Apr-2011","       26.84"
"21-Apr-2011","       26.56"
"25-Apr-2011","       26.61"
"26-Apr-2011","       26.73"
"27-Apr-2011","       26.81"
"28-Apr-2011","       26.77"
"29-Apr-2011","       26.95"
"02-May-2011","       27.10"
"03-May-2011","       26.70"
"04-May-2011","       26.40"
"05-May-2011","       25.92"
"06-May-2011","       26.30"
"09-May-2011","       26.03"
"10-May-2011","       25.97"
"11-May-2011","       28.62"
"12-May-2011","       28.63"
"13-May-2011","       28.58"
"16-May-2011","       29.49"
"17-May-2011","       29.41"
"18-May-2011","       29.01"
"19-May-2011","       28.88"
"20-May-2011","       29.24"
"23-May-2011","       28.74"
"24-May-2011","       28.87"
"25-May-2011","       28.90"
"26-May-2011","       29.14"
"27-May-2011","       29.35"
"30-May-2011","       30.02"
"31-May-2011","       30.17"
"01-Jun-2011","       30.06"
"02-Jun-2011","       30.07"
"03-Jun-2011","       29.77"
"06-Jun-2011","       30.07"
"07-Jun-2011","       30.34"
"08-Jun-2011","       29.99"
"09-Jun-2011","       29.86"
"10-Jun-2011","       29.85"
"13-Jun-2011","       29.97"
"14-Jun-2011","       30.17"
"15-Jun-2011","       30.15"
"16-Jun-2011","       30.15"
"17-Jun-2011","       29.74"
"20-Jun-2011","       29.11"
"21-Jun-2011","       29.32"
"22-Jun-2011","       29.35"
"23-Jun-2011","       29.15"
"24-Jun-2011","       29.53"
"27-Jun-2011","       29.81"
"28-Jun-2011","       29.99"
"29-Jun-2011","       30.20"
"30-Jun-2011","       30.13"
"01-Jul-2011","       30.00"
"04-Jul-2011","       30.20"
"05-Jul-2011","       30.16"
"06-Jul-2011","       30.00"
"07-Jul-2011","       30.56"
"08-Jul-2011","       30.34"
"11-Jul-2011","       30.28"
"12-Jul-2011","       30.14"
"13-Jul-2011","       30.59"
"14-Jul-2011","       30.87"
"15-Jul-2011","       30.79"
"18-Jul-2011","       30.46"
"19-Jul-2011","       30.70"
"20-Jul-2011","       30.20"
"21-Jul-2011","       29.94"
"22-Jul-2011","       29.00"
"25-Jul-2011","       29.33"
"26-Jul-2011","       29.11"
"27-Jul-2011","       29.02"
"28-Jul-2011","       29.49"
"29-Jul-2011","       29.01"
"01-Aug-2011","       29.21"
"02-Aug-2011","       29.27"
"03-Aug-2011","       28.79"
"04-Aug-2011","       28.33"
"05-Aug-2011","       28.01"
"08-Aug-2011","       27.86"
"09-Aug-2011","       26.57"
"10-Aug-2011","       26.88"
"11-Aug-2011","       26.79"
"12-Aug-2011","       26.63"
"16-Aug-2011","       26.45"
"17-Aug-2011","       26.53"
"18-Aug-2011","       26.13"
"19-Aug-2011","       25.79"
"22-Aug-2011","       26.09"
"23-Aug-2011","       25.97"
"24-Aug-2011","       25.92"
"25-Aug-2011","       25.99"
"26-Aug-2011","       25.75"
"29-Aug-2011","       25.95"
"30-Aug-2011","       26.41"
"02-Sep-2011","       26.78"
"05-Sep-2011","       26.60"
"06-Sep-2011","       26.54"
"07-Sep-2011","       26.61"
"08-Sep-2011","       26.81"
"09-Sep-2011","       26.57"
"12-Sep-2011","       26.45"
"13-Sep-2011","       26.29"
"14-Sep-2011","       26.44"
"15-Sep-2011","       26.52"
"16-Sep-2011","       26.66"
"19-Sep-2011","       26.40"
"20-Sep-2011","       26.75"
"21-Sep-2011","       26.83"
"22-Sep-2011","       26.29"
"23-Sep-2011","       26.20"
"26-Sep-2011","       26.19"
"27-Sep-2011","       26.34"
"28-Sep-2011","       26.53"
"29-Sep-2011","       26.50"
"30-Sep-2011","       26.39"
"03-Oct-2011","       26.27"
"04-Oct-2011","       25.98"
"05-Oct-2011","       26.24"
"07-Oct-2011","       26.38"
"10-Oct-2011","       26.29"
"11-Oct-2011","       26.44"
"12-Oct-2011","       26.66"
"13-Oct-2011","       26.38"
"14-Oct-2011","       26.49"
"17-Oct-2011","       26.44"
"18-Oct-2011","       26.29"
"19-Oct-2011","       26.71"
"20-Oct-2011","       26.75"
"21-Oct-2011","       26.72"
"24-Oct-2011","       26.93"
"25-Oct-2011","       27.32"
"26-Oct-2011","       27.58"
"28-Oct-2011","       28.50"
"31-Oct-2011","       28.28"
"01-Nov-2011","       28.06"
"02-Nov-2011","       28.14"
"03-Nov-2011","       28.08"
"04-Nov-2011","       28.23"
"08-Nov-2011","       27.99"
"09-Nov-2011","       27.58"
"11-Nov-2011","       29.31"
"14-Nov-2011","       29.54"
"15-Nov-2011","       28.87"
"16-Nov-2011","       28.66"
"17-Nov-2011","       28.25"
"18-Nov-2011","       28.39"
"21-Nov-2011","       28.12"
"22-Nov-2011","       28.35"
"23-Nov-2011","       28.10"
"24-Nov-2011","       28.52"
"25-Nov-2011","       28.40"
"28-Nov-2011","       28.84"
"29-Nov-2011","       29.00"
"30-Nov-2011","       29.12"
"01-Dec-2011","       28.97"
"02-Dec-2011","       29.33"
"05-Dec-2011","       29.15"
"07-Dec-2011","       28.68"
"08-Dec-2011","       28.64"
"09-Dec-2011","       28.47"
"12-Dec-2011","       28.26"
"13-Dec-2011","       28.41"
"14-Dec-2011","       28.31"
"15-Dec-2011","       28.45"
"16-Dec-2011","       28.37"
"19-Dec-2011","       28.15"
"20-Dec-2011","       27.90"
"21-Dec-2011","       28.18"
"22-Dec-2011","       28.32"
"23-Dec-2011","       28.20"
"26-Dec-2011","       28.14"
"27-Dec-2011","       28.07"
"28-Dec-2011","       28.13"
"29-Dec-2011","       28.12"
"30-Dec-2011","       28.29"
