"Date","P/E"
"02-Jan-2012","       28.24"
"03-Jan-2012","       28.65"
"04-Jan-2012","       28.78"
"05-Jan-2012","       28.74"
"06-Jan-2012","       28.80"
"07-Jan-2012","       28.81"
"09-Jan-2012","       29.05"
"10-Jan-2012","       29.35"
"11-Jan-2012","       29.41"
"12-Jan-2012","       29.40"
"13-Jan-2012","       29.38"
"16-Jan-2012","       29.11"
"17-Jan-2012","       29.33"
"18-Jan-2012","       29.32"
"19-Jan-2012","       29.76"
"20-Jan-2012","       29.62"
"23-Jan-2012","       29.56"
"24-Jan-2012","       29.62"
"25-Jan-2012","       30.34"
"27-Jan-2012","       30.45"
"30-Jan-2012","       30.44"
"31-Jan-2012","       30.86"
"01-Feb-2012","       30.85"
"02-Feb-2012","       30.62"
"03-Feb-2012","       31.09"
"06-Feb-2012","       32.69"
"07-Feb-2012","       32.67"
"08-Feb-2012","       32.61"
"09-Feb-2012","       32.54"
"10-Feb-2012","       32.24"
"13-Feb-2012","       32.34"
"14-Feb-2012","       31.67"
"15-Feb-2012","       31.93"
"16-Feb-2012","       31.92"
"17-Feb-2012","       31.92"
"21-Feb-2012","       31.98"
"22-Feb-2012","       31.60"
"23-Feb-2012","       31.54"
"24-Feb-2012","       31.45"
"27-Feb-2012","       31.39"
"28-Feb-2012","       46.78"
"29-Feb-2012","       46.75"
"01-Mar-2012","       46.90"
"02-Mar-2012","       47.35"
"03-Mar-2012","       47.36"
"05-Mar-2012","       46.98"
"06-Mar-2012","       46.86"
"07-Mar-2012","       47.08"
"09-Mar-2012","       47.50"
"12-Mar-2012","       47.34"
"13-Mar-2012","       47.63"
"14-Mar-2012","       47.72"
"15-Mar-2012","       47.54"
"16-Mar-2012","       46.68"
"19-Mar-2012","       46.73"
"20-Mar-2012","       47.27"
"21-Mar-2012","       47.70"
"22-Mar-2012","       47.08"
"23-Mar-2012","       47.40"
"26-Mar-2012","       46.99"
"27-Mar-2012","       47.45"
"28-Mar-2012","       47.59"
"29-Mar-2012","       47.84"
"30-Mar-2012","       48.93"
"02-Apr-2012","       48.85"
"03-Apr-2012","       48.60"
"04-Apr-2012","       48.50"
"09-Apr-2012","       48.82"
"10-Apr-2012","       48.78"
"11-Apr-2012","       49.10"
"12-Apr-2012","       49.04"
"13-Apr-2012","       49.71"
"16-Apr-2012","       49.70"
"17-Apr-2012","       49.82"
"18-Apr-2012","       50.20"
"19-Apr-2012","       50.68"
"20-Apr-2012","       50.48"
"23-Apr-2012","       50.31"
"24-Apr-2012","       50.03"
"25-Apr-2012","       50.14"
"26-Apr-2012","       49.85"
"27-Apr-2012","       49.92"
"28-Apr-2012","       49.98"
"30-Apr-2012","       50.09"
"02-May-2012","       50.17"
"03-May-2012","       50.06"
"04-May-2012","       50.37"
"07-May-2012","       50.15"
"08-May-2012","       49.67"
"09-May-2012","       49.68"
"10-May-2012","       49.45"
"11-May-2012","       47.97"
"14-May-2012","       43.51"
"15-May-2012","       43.50"
"16-May-2012","       43.17"
"17-May-2012","       42.18"
"18-May-2012","       42.08"
"21-May-2012","       42.34"
"22-May-2012","       42.04"
"23-May-2012","       42.04"
"24-May-2012","       42.47"
"25-May-2012","       42.40"
"28-May-2012","       42.59"
"29-May-2012","       42.49"
"30-May-2012","       42.45"
"31-May-2012","       42.45"
"01-Jun-2012","       41.87"
"04-Jun-2012","       41.57"
"05-Jun-2012","       41.67"
"06-Jun-2012","       42.11"
"07-Jun-2012","       42.20"
"08-Jun-2012","       42.25"
"11-Jun-2012","       41.61"
"12-Jun-2012","       41.52"
"13-Jun-2012","       39.77"
"14-Jun-2012","       39.58"
"15-Jun-2012","       39.97"
"18-Jun-2012","       39.66"
"19-Jun-2012","       40.12"
"20-Jun-2012","       40.61"
"21-Jun-2012","       40.74"
"22-Jun-2012","       40.69"
"25-Jun-2012","       40.48"
"26-Jun-2012","       40.85"
"27-Jun-2012","       40.99"
"28-Jun-2012","       40.98"
"29-Jun-2012","       41.82"
"02-Jul-2012","       41.96"
"03-Jul-2012","       41.99"
"04-Jul-2012","       41.97"
"05-Jul-2012","       42.12"
"06-Jul-2012","       42.17"
"09-Jul-2012","       41.85"
"10-Jul-2012","       42.27"
"11-Jul-2012","       42.14"
"12-Jul-2012","       42.11"
"13-Jul-2012","       42.08"
"16-Jul-2012","       42.60"
"17-Jul-2012","       42.86"
"18-Jul-2012","       42.60"
"19-Jul-2012","       42.65"
"20-Jul-2012","       45.91"
"23-Jul-2012","       45.85"
